chr_name	start	end	val	color	gene	transcript
chr12	42719968	42835983	1	lightgray	PPHLN1	NM_201439.2
chr12	42719968	42835983	1	lightgray	PPHLN1	NM_001364832.2
chr12	42719968	42835983	1	lightgray	PPHLN1	NM_201440.2
chr12	42719968	42835983	1	lightgray	PPHLN1	NM_001364822.2
chr12	42719968	42835983	1	lightgray	PPHLN1	NM_201515.2
chr12	42719968	42842423	1	lightgray	PPHLN1	NM_001364825.2
chr12	42719968	42842423	1	lightgray	PPHLN1	NM_001364829.2
chr12	42719968	42842423	1	lightgray	PPHLN1	NM_001143787.2
chr12	42719968	42842423	1	lightgray	PPHLN1	NM_001364827.2
chr12	42719968	42842423	1	lightgray	PPHLN1	NM_016488.7
chr12	42719968	42842423	1	lightgray	PPHLN1	NM_001364831.2
chr12	42719968	42842423	1	lightgray	PPHLN1	NM_001364823.2
chr12	42719968	42842423	1	lightgray	PPHLN1	NM_001364826.2
chr12	42725599	42835983	1	lightgray	PPHLN1	NM_001364834.2
chr12	42850558	42877417	1	lightgray	PRICKLE1	NM_001144881.2
chr12	42850558	42877812	1	lightgray	PRICKLE1	NM_001144882.2
chr12	42850558	42877812	1	lightgray	PRICKLE1	NM_001144883.2
chr12	42850558	42983548	1	lightgray	PRICKLE1	NM_153026.3
chr12	43747668	43946006	1	lightgray	ADAMTS20	NM_025003.5
chr12	44112794	44152593	1	lightgray	PUS7L	NM_001098615.2
chr12	44112794	44152593	1	lightgray	PUS7L	NM_001098614.3
chr12	44112794	44152593	1	lightgray	PUS7L	NM_031292.5
chr12	44112794	44152593	1	lightgray	PUS7L	NM_001271826.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001145258.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001351342.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001351344.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001145257.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_016123.4
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001351340.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001145256.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001114182.3
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001351339.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001351343.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001351341.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001351345.2
chr12	44152753	44183344	1	lightgray	IRAK4	NM_001351338.2
chr12	44187525	44200120	1	lightgray	TWF1	NM_001242397.2
chr12	44187525	44200120	1	lightgray	TWF1	NM_002822.5
chr12	44229883	44783541	1	lightgray	TMEM117	NM_001286213.2
chr12	44229883	44783541	1	lightgray	TMEM117	NM_001286212.2
chr12	44229883	44783541	1	lightgray	TMEM117	NM_001286211.2
chr12	44229883	44783541	1	lightgray	TMEM117	NM_032256.3
chr12	44902057	45270247	1	lightgray	NELL2	NM_006159.2
chr12	44902060	45269399	1	lightgray	NELL2	NM_001145109.2
chr12	44902060	45270098	1	lightgray	NELL2	NM_001145108.2
chr12	44902060	45270658	1	lightgray	NELL2	NM_001145107.2
chr12	44902060	45307772	1	lightgray	NELL2	NM_001145110.2
chr12	45408454	45444882	1	lightgray	DBX2	NM_001004329.3
chr12	45609877	45826132	1	lightgray	ANO6	NM_001025356.3
chr12	45609877	45826132	1	lightgray	ANO6	NM_001204803.2
chr12	45609877	45834187	1	lightgray	ANO6	NM_001142679.2
chr12	45686472	45826132	1	lightgray	ANO6	NM_001142678.2
chr12	46123488	46287701	1	lightgray	ARID2	NM_001347839.2
chr12	46123488	46301820	1	lightgray	ARID2	NM_152641.4
chr12	46312913	46384357	1	lightgray	SCAF11	NM_004719.3
chr12	46576845	46660299	1	lightgray	SLC38A1	NM_001278389.2
chr12	46576845	46662826	1	lightgray	SLC38A1	NM_001278387.2
chr12	46576845	46662826	1	lightgray	SLC38A1	NM_030674.4
chr12	46576845	46662826	1	lightgray	SLC38A1	NM_001278388.2
chr12	46576845	46662826	1	lightgray	SLC38A1	NM_001077484.2
chr12	46589507	46661770	1	lightgray	SLC38A1	NM_001278390.1
chr12	46751970	46766556	1	lightgray	SLC38A2	NM_018976.5
chr12	46751970	46766556	1	lightgray	SLC38A2	NM_001307936.2
chr12	47158543	47219780	1	lightgray	SLC38A4	NM_018018.5
chr12	47158543	47219780	1	lightgray	SLC38A4	NM_001143824.2
chr12	47469489	47473734	1	lightgray	AMIGO2	NM_181847.4
chr12	47470229	47473742	1	lightgray	AMIGO2	NM_001370299.1
chr12	47470382	47473734	1	lightgray	AMIGO2	NM_001143668.1
chr12	47473403	47630443	1	lightgray	PCED1B	NM_001281429.2
chr12	47473403	47630443	1	lightgray	PCED1B	NM_138371.3
chr12	48055031	48099813	1	lightgray	RPAP3	NM_024604.3
chr12	48055031	48099813	1	lightgray	RPAP3	NM_001146075.2
chr12	48055031	48099813	1	lightgray	RPAP3	NM_001146076.2
chr12	48103516	48119273	1	lightgray	ENDOU	NM_001172439.2
chr12	48103516	48119273	1	lightgray	ENDOU	NM_006025.4
chr12	48103516	48119273	1	lightgray	ENDOU	NM_001172440.2
chr12	48128145	48152663	1	lightgray	RAPGEF3	NM_001098531.4
chr12	48128452	48152181	1	lightgray	RAPGEF3	NM_001098532.2
chr12	48128452	48152244	1	lightgray	RAPGEF3	NM_006105.5
chr12	48167020	48176534	1	lightgray	SLC48A1	NM_017842.3
chr12	48176504	48213686	1	lightgray	HDAC7	NM_001368046.1
chr12	48176504	48213686	1	lightgray	HDAC7	NM_015401.5
chr12	48176504	48213686	1	lightgray	HDAC7	NM_001098416.4
chr12	48176504	48213686	1	lightgray	HDAC7	NM_001308090.2
chr12	48235319	48298777	1	lightgray	VDR	NM_001374661.1
chr12	48235319	48298777	1	lightgray	VDR	NM_001017536.2
chr12	48235319	48298777	1	lightgray	VDR	NM_001017535.2
chr12	48235319	48298777	1	lightgray	VDR	NM_001364085.2
chr12	48235319	48298777	1	lightgray	VDR	NM_000376.3
chr12	48235319	48298777	1	lightgray	VDR	NM_001374662.1
chr12	48357378	48362661	1	lightgray	TMEM106C	NM_001143841.2
chr12	48357378	48362661	1	lightgray	TMEM106C	NM_024056.4
chr12	48357378	48362661	1	lightgray	TMEM106C	NM_001143843.2
chr12	48357378	48362661	1	lightgray	TMEM106C	NM_001143842.2
chr12	48366749	48398259	1	lightgray	COL2A1	NM_001844.5
chr12	48366749	48398259	1	lightgray	COL2A1	NM_033150.3
chr12	48436679	48499638	1	lightgray	SENP1	NM_001267595.2
chr12	48436679	48499862	1	lightgray	SENP1	NM_001267594.2
chr12	48499135	48540187	1	lightgray	PFKM	NM_001354747.2
chr12	48499135	48540187	1	lightgray	PFKM	NM_001354742.2
chr12	48499135	48540187	1	lightgray	PFKM	NM_001354741.2
chr12	48499263	48540187	1	lightgray	PFKM	NM_001354743.2
chr12	48499705	48540187	1	lightgray	PFKM	NM_001166686.2
chr12	48499898	48540187	1	lightgray	PFKM	NM_001354738.1
chr12	48499898	48540187	1	lightgray	PFKM	NM_001354739.1
chr12	48499898	48540187	1	lightgray	PFKM	NM_001354735.1
chr12	48499898	48540187	1	lightgray	PFKM	NM_001354737.1
chr12	48499898	48540187	1	lightgray	PFKM	NM_001354736.1
chr12	48513012	48540187	1	lightgray	PFKM	NM_001354740.1
chr12	48513146	48540187	1	lightgray	PFKM	NM_001354748.2
chr12	48513146	48540187	1	lightgray	PFKM	NM_001363619.2
chr12	48513146	48540187	1	lightgray	PFKM	NM_001354746.2
chr12	48513146	48540187	1	lightgray	PFKM	NM_000289.6
chr12	48513146	48540187	1	lightgray	PFKM	NM_001354745.2
chr12	48513146	48540187	1	lightgray	PFKM	NM_001354744.2
chr12	48516429	48540187	1	lightgray	PFKM	NM_001166687.2
chr12	48516429	48540187	1	lightgray	PFKM	NM_001166688.2
chr12	48541571	48551298	1	lightgray	ASB8	NM_001319296.2
chr12	48541571	48551298	1	lightgray	ASB8	NM_001319298.2
chr12	48541571	48551298	1	lightgray	ASB8	NM_001319300.2
chr12	48541571	48551298	1	lightgray	ASB8	NM_024095.5
chr12	48541571	48551298	1	lightgray	ASB8	NM_001319299.2
chr12	48541571	48551298	1	lightgray	ASB8	NM_001319301.2
chr12	48541571	48551298	1	lightgray	ASB8	NM_001319297.2
chr12	48577426	48579709	1	lightgray	CCDC184	NM_001013635.4
chr12	48596121	48597075	1	lightgray	OR10AD1	NM_001004134.1
chr12	48722762	48724062	1	lightgray	H1-7	NM_181788.1
chr12	48728369	48744702	1	lightgray	ZNF641	NM_001365804.1
chr12	48730962	48744702	1	lightgray	ZNF641	NM_152320.3
chr12	48730962	48744702	1	lightgray	ZNF641	NM_001365803.1
chr12	48730962	48744702	1	lightgray	ZNF641	NM_001172681.2
chr12	48730962	48744702	1	lightgray	ZNF641	NM_001365805.1
chr12	48730962	48745029	1	lightgray	ZNF641	NM_001172682.2
chr12	48866341	48867405	1	lightgray	ANP32D	NM_012404.3
chr12	48876280	48890307	1	lightgray	C12orf54	NM_152319.4
chr12	48919414	48920353	1	lightgray	OR8S1	NM_001390849.1
chr12	48953664	48956739	1	lightgray	OR5BS1P	NM_001396061.1
chr12	48961466	48963829	1	lightgray	LALBA	NM_002289.3
chr12	48961466	48965628	1	lightgray	LALBA	NM_001384350.1
chr12	49046993	49076021	1	lightgray	KANSL2	NM_017822.4
chr12	49082240	49110490	1	lightgray	CCNT1	NM_001240.4
chr12	49082240	49110490	1	lightgray	CCNT1	NM_001277842.2
chr12	49121217	49159573	1	lightgray	TEX49	NM_001351123.2
chr12	49121217	49159573	1	lightgray	TEX49	NM_001351125.2
chr12	49159976	49177912	1	lightgray	ADCY6	NM_001390831.1
chr12	49159976	49182872	1	lightgray	ADCY6	NM_015270.5
chr12	49159976	49182872	1	lightgray	ADCY6	NM_001390830.1
chr12	49208262	49222724	1	lightgray	CACNB3	NM_001206917.2
chr12	49209356	49222724	1	lightgray	CACNB3	NM_001206916.2
chr12	49212278	49222724	1	lightgray	CACNB3	NM_001206915.2
chr12	49212278	49222724	1	lightgray	CACNB3	NM_000725.4
chr12	49223538	49245946	1	lightgray	DDX23	NM_004818.3
chr12	49250927	49259653	1	lightgray	RND1	NM_014470.4
chr12	49297915	49315359	1	lightgray	CCDC65	NM_001286957.2
chr12	49297915	49315359	1	lightgray	CCDC65	NM_033124.5
chr12	49315745	49318771	1	lightgray	FKBP11	NM_001143781.2
chr12	49315745	49319275	1	lightgray	FKBP11	NM_016594.3
chr12	49316908	49319275	1	lightgray	FKBP11	NM_001143782.2
chr12	49329505	49351270	1	lightgray	ARF3	NM_001659.3
chr12	49359122	49365518	1	lightgray	WNT10B	NM_003394.4
chr12	49372104	49376403	1	lightgray	WNT1	NM_005430.4
chr12	49388931	49393158	1	lightgray	DDN	NM_015086.2
chr12	49396056	49412559	1	lightgray	PRKAG1	NM_001206710.2
chr12	49396056	49412559	1	lightgray	PRKAG1	NM_001206709.2
chr12	49396056	49412559	1	lightgray	PRKAG1	NM_002733.5
chr12	49412760	49454577	1	lightgray	KMT2D	NM_003482.4
chr12	49458458	49463762	1	lightgray	RHEBL1	NM_001303126.2
chr12	49458458	49463762	1	lightgray	RHEBL1	NM_144593.3
chr12	49480438	49488584	1	lightgray	DHH	NM_021044.4
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001300750.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_018113.4
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001352161.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001300751.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001352168.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001352166.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001352163.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001352164.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001352167.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001352162.2
chr12	49490921	49504630	1	lightgray	LMBR1L	NM_001352165.2
chr12	49521564	49525178	1	lightgray	TUBA1B	NM_006082.3
chr12	49578577	49582863	1	lightgray	TUBA1A	NM_001270399.2
chr12	49578577	49582863	1	lightgray	TUBA1A	NM_001270400.2
chr12	49578577	49582863	1	lightgray	TUBA1A	NM_006009.4
chr12	49621708	49667121	1	lightgray	TUBA1C	NM_001303114.1
chr12	49621801	49668383	1	lightgray	TUBA1C	NM_001303117.2
chr12	49621801	49668383	1	lightgray	TUBA1C	NM_001303116.2
chr12	49621801	49668383	1	lightgray	TUBA1C	NM_001303115.2
chr12	49658864	49668383	1	lightgray	TUBA1C	NM_032704.5
chr12	49688929	49692469	1	lightgray	PRPH	NM_006262.4
chr12	49717037	49718171	1	lightgray	TROAP	NM_001278324.2
chr12	49717037	49718171	1	lightgray	TROAP	NM_001100620.3
chr12	49717037	49725514	1	lightgray	TROAP	NM_005480.4
chr12	49726191	49730971	1	lightgray	C1QL4	NM_001008223.2
chr12	49740670	49747473	1	lightgray	DNAJC22	NM_024902.4
chr12	49740670	49747473	1	lightgray	DNAJC22	NM_001304944.2
chr12	49761244	49921208	1	lightgray	SPATS2	NM_001293286.2
chr12	49761244	49921208	1	lightgray	SPATS2	NM_023071.4
chr12	49761244	49921208	1	lightgray	SPATS2	NM_001293285.2
chr12	49932812	49952120	1	lightgray	KCNH3	NM_001314030.2
chr12	49932812	49952120	1	lightgray	KCNH3	NM_012284.3
chr12	49952081	49961925	1	lightgray	MCRS1	NM_006337.5
chr12	49952081	49961925	1	lightgray	MCRS1	NM_001278341.2
chr12	49952084	49960222	1	lightgray	MCRS1	NM_001012300.1
chr12	49981287	49999422	1	lightgray	FAM186B	NM_032130.3
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001379037.1
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001379036.1
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001379035.1
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001379032.1
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001379031.1
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001379034.1
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001379033.1
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001379030.1
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001031698.3
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_001363607.2
chr12	50017343	50038448	1	lightgray	PRPF40B	NM_012272.3
chr12	50030281	50101188	1	lightgray	FMNL3	NM_001367835.1
chr12	50030281	50101188	1	lightgray	FMNL3	NM_175736.5
chr12	50030281	50101188	1	lightgray	FMNL3	NM_198900.3
chr12	50135339	50158717	1	lightgray	TMBIM6	NM_003217.3
chr12	50135651	50158717	1	lightgray	TMBIM6	NM_001098576.2
chr12	50184934	50222196	1	lightgray	NCKAP5L	NM_001368048.1
chr12	50184934	50222196	1	lightgray	NCKAP5L	NM_001037806.4
chr12	50229825	50236889	1	lightgray	BCDIN3D	NM_181708.3
chr12	50260678	50297683	1	lightgray	FAIM2	NM_012306.4
chr12	50344519	50352661	1	lightgray	AQP2	NM_000486.6
chr12	50355654	50359465	1	lightgray	AQP5	NM_001651.4
chr12	50366729	50370922	1	lightgray	AQP6	NM_001652.4
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001126104.3
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001320001.2
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001320002.2
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_013277.5
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001126103.3
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001320000.2
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001320006.2
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001319999.2
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001320007.2
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001320003.2
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001320005.2
chr12	50382944	50419277	1	lightgray	RACGAP1	NM_001320004.2
chr12	50451378	50477394	1	lightgray	ASIC1	NM_001095.4
chr12	50451378	50477394	1	lightgray	ASIC1	NM_020039.4
chr12	50467367	50477405	1	lightgray	ASIC1	NM_001256830.1
chr12	50479124	50494490	1	lightgray	SMARCD1	NM_139071.3
chr12	50479124	50494490	1	lightgray	SMARCD1	NM_003076.5
chr12	50497790	50505096	1	lightgray	GPD1	NM_001257199.2
chr12	50497790	50505096	1	lightgray	GPD1	NM_005276.4
chr12	50506018	50514236	1	lightgray	COX14	NM_032901.4
chr12	50506018	50514236	1	lightgray	COX14	NM_001257133.2
chr12	50506018	50514236	1	lightgray	COX14	NM_001257134.2
chr12	50523071	50561152	1	lightgray	CERS5	NM_001331069.3
chr12	50523071	50561152	1	lightgray	CERS5	NM_001281731.2
chr12	50523071	50561152	1	lightgray	CERS5	NM_001331073.3
chr12	50523071	50561152	1	lightgray	CERS5	NM_001331072.3
chr12	50523071	50561152	1	lightgray	CERS5	NM_001331070.3
chr12	50523071	50561152	1	lightgray	CERS5	NM_001331071.3
chr12	50523071	50561152	1	lightgray	CERS5	NM_147190.5
chr12	50569570	50595956	1	lightgray	LIMA1	NM_001243775.2
chr12	50569570	50616441	1	lightgray	LIMA1	NM_001113547.2
chr12	50569570	50643718	1	lightgray	LIMA1	NM_001394886.1
chr12	50569570	50643718	1	lightgray	LIMA1	NM_001394888.1
chr12	50569570	50677303	1	lightgray	LIMA1	NM_001394887.1
chr12	50569570	50677303	1	lightgray	LIMA1	NM_001113546.2
chr12	50569570	50677303	1	lightgray	LIMA1	NM_001394889.1
chr12	50569570	50677303	1	lightgray	LIMA1	NM_016357.5
chr12	50569570	50677303	1	lightgray	LIMA1	NM_001394890.1
chr12	50569570	50677303	1	lightgray	LIMA1	NM_001394891.1
chr12	50569570	50677303	1	lightgray	LIMA1	NM_001394892.1
chr12	50569570	50677303	1	lightgray	LIMA1	NM_001394893.1
chr12	50721091	50790392	1	lightgray	FAM186A	NM_001145475.3
chr12	50794667	50850211	1	lightgray	LARP4	NM_001352326.2
chr12	50794667	50850211	1	lightgray	LARP4	NM_001352325.2
chr12	50794667	50855275	1	lightgray	LARP4	NM_001170804.2
chr12	50794667	50855275	1	lightgray	LARP4	NM_001352324.2
chr12	50794667	50855275	1	lightgray	LARP4	NM_001352304.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352315.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_199188.3
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352305.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352307.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001170803.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352322.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_199190.3
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352323.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001170808.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352321.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_052879.5
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352308.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001330415.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352316.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352311.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352309.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352310.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352319.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352320.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352317.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352312.2
chr12	50794667	50873787	1	lightgray	LARP4	NM_001352306.2
chr12	50794931	50873787	1	lightgray	LARP4	NM_001352318.2
chr12	50794931	50873787	1	lightgray	LARP4	NM_001352313.2
chr12	50795189	50873787	1	lightgray	LARP4	NM_001352314.2
chr12	50898767	51142440	1	lightgray	DIP2B	NM_173602.3
chr12	51157883	51214945	1	lightgray	ATF1	NM_005171.5
chr12	51236708	51281667	1	lightgray	TMPRSS12	NM_182559.3
chr12	51318797	51326291	1	lightgray	METTL7A	NM_014033.4
chr12	51346326	51364390	1	lightgray	HIGD1C	NM_001109619.4
chr12	51373566	51402998	1	lightgray	SLC11A2	NM_001379448.1
chr12	51373566	51419933	1	lightgray	SLC11A2	NM_001379447.1
chr12	51373566	51420167	1	lightgray	SLC11A2	NM_001174126.2
chr12	51373566	51420167	1	lightgray	SLC11A2	NM_001174127.2
chr12	51373566	51422025	1	lightgray	SLC11A2	NM_001379446.1
chr12	51379774	51402998	1	lightgray	SLC11A2	NM_001174130.2
chr12	51379774	51419924	1	lightgray	SLC11A2	NM_001174129.1
chr12	51379774	51420167	1	lightgray	SLC11A2	NM_000617.3
chr12	51379774	51420167	1	lightgray	SLC11A2	NM_001174128.2
chr12	51379774	51422025	1	lightgray	SLC11A2	NM_001174125.2
chr12	51379774	51422669	1	lightgray	SLC11A2	NM_001379455.1
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351326.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351312.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351323.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351330.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351332.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351325.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351313.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351333.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001300765.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351321.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351334.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351317.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_015416.5
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001243689.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351322.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351328.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351316.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351315.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351327.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351336.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351335.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351320.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351319.2
chr12	51442109	51454207	1	lightgray	LETMD1	NM_001351324.2
chr12	51442109	51462741	1	lightgray	LETMD1	NM_001351337.2
chr12	51454987	51477379	1	lightgray	CSRNP2	NM_030809.3
chr12	51487438	51566918	1	lightgray	TFCP2	NM_005653.5
chr12	51487538	51566918	1	lightgray	TFCP2	NM_001173452.2
chr12	51487538	51566918	1	lightgray	TFCP2	NM_001173453.2
chr12	51580718	51611846	1	lightgray	POU6F1	NM_001330422.2
chr12	51595466	51611089	1	lightgray	POU6F1	NM_001368008.1
chr12	51595466	51611846	1	lightgray	POU6F1	NM_001351088.2
chr12	51632609	51637717	1	lightgray	DAZAP2	NM_001136268.2
chr12	51632609	51637717	1	lightgray	DAZAP2	NM_001136267.2
chr12	51632609	51637717	1	lightgray	DAZAP2	NM_001136264.2
chr12	51632609	51637717	1	lightgray	DAZAP2	NM_001136266.2
chr12	51632609	51637717	1	lightgray	DAZAP2	NM_014764.4
chr12	51632609	51640501	1	lightgray	DAZAP2	NM_001136269.2
chr12	51638341	51664199	1	lightgray	SMAGP	NM_001031628.2
chr12	51639132	51663994	1	lightgray	SMAGP	NM_001033873.1
chr12	51674821	51717958	1	lightgray	BIN2	NM_001290009.2
chr12	51674821	51717958	1	lightgray	BIN2	NM_016293.4
chr12	51674821	51717958	1	lightgray	BIN2	NM_001364780.1
chr12	51674821	51717958	1	lightgray	BIN2	NM_001364779.1
chr12	51674821	51717958	1	lightgray	BIN2	NM_001364781.1
chr12	51674821	51717958	1	lightgray	BIN2	NM_001290008.2
chr12	51674821	51718452	1	lightgray	BIN2	NM_001290007.2
chr12	51722225	51740463	1	lightgray	CELA1	NM_001971.6
chr12	51745035	51785190	1	lightgray	GALNT6	NM_007210.4
chr12	51785229	51868361	1	lightgray	SLC4A8	NM_001267615.2
chr12	51785229	51909547	1	lightgray	SLC4A8	NM_001258401.3
chr12	51818614	51868361	1	lightgray	SLC4A8	NM_001258402.2
chr12	51818614	51909547	1	lightgray	SLC4A8	NM_001039960.3
chr12	51818900	51874391	1	lightgray	SLC4A8	NM_001258403.2
chr12	51985016	52206648	1	lightgray	SCN8A	NM_001369788.1
chr12	51985016	52206648	1	lightgray	SCN8A	NM_001330260.2
chr12	51985016	52206648	1	lightgray	SCN8A	NM_001177984.3
chr12	51985016	52206648	1	lightgray	SCN8A	NM_014191.4
chr12	52207704	52208709	1	lightgray	TMDD1	NM_001386737.1
chr12	52211682	52225701	1	lightgray	FIGNL2	NM_001013690.5
chr12	52211682	52242502	1	lightgray	FIGNL2	NM_001384996.1
chr12	52211682	52242502	1	lightgray	FIGNL2	NM_001384995.1
chr12	52281886	52285511	1	lightgray	ANKRD33	NM_001304460.2
chr12	52281886	52285511	1	lightgray	ANKRD33	NM_001130015.2
chr12	52281886	52285511	1	lightgray	ANKRD33	NM_001304459.2
chr12	52281886	52285511	1	lightgray	ANKRD33	NM_182608.4
chr12	52301287	52317145	1	lightgray	ACVRL1	NM_000020.3
chr12	52306166	52317145	1	lightgray	ACVRL1	NM_001077401.2
chr12	52345482	52390862	1	lightgray	ACVR1B	NM_004302.5
chr12	52345482	52390862	1	lightgray	ACVR1B	NM_020328.4
chr12	52347163	52390862	1	lightgray	ACVR1B	NM_020327.4
chr12	52400729	52409673	1	lightgray	TAMALIN	NM_181711.4
chr12	52404275	52409673	1	lightgray	TAMALIN	NM_001271856.2
chr12	52416615	52453287	1	lightgray	NR4A1	NM_001202233.2
chr12	52431498	52453287	1	lightgray	NR4A1	NM_001202234.2
chr12	52445225	52453287	1	lightgray	NR4A1	NM_173157.3
chr12	52445225	52453287	1	lightgray	NR4A1	NM_002135.5
chr12	52463761	52471279	1	lightgray	ATG101	NM_001098673.2
chr12	52463761	52471279	1	lightgray	ATG101	NM_021934.5
chr12	52473487	52502039	1	lightgray	SMIM41	NM_001369216.1
chr12	52562779	52585798	1	lightgray	KRT80	NM_001081492.2
chr12	52562779	52585798	1	lightgray	KRT80	NM_182507.3
chr12	52627026	52642705	1	lightgray	KRT7	NM_005556.4
chr12	52668428	52702947	1	lightgray	KRT86	NM_001320198.2
chr12	52679696	52685318	1	lightgray	KRT81	NM_002281.4
chr12	52708084	52715182	1	lightgray	KRT83	NM_002282.3
chr12	52753789	52758406	1	lightgray	KRT85	NM_001300810.1
chr12	52753789	52761265	1	lightgray	KRT85	NM_002283.4
chr12	52771595	52779436	1	lightgray	KRT84	NM_033045.4
chr12	52787714	52800119	1	lightgray	KRT82	NM_033033.4
chr12	52817853	52828155	1	lightgray	KRT75	NM_004693.3
chr12	52840434	52845930	1	lightgray	KRT6B	NM_005555.4
chr12	52862299	52867589	1	lightgray	KRT6C	NM_173086.5
chr12	52880959	52887041	1	lightgray	KRT6A	NM_005554.4
chr12	52908358	52914178	1	lightgray	KRT5	NM_000424.4
chr12	52937692	52946929	1	lightgray	KRT71	NM_033448.3
chr12	52959565	52967627	1	lightgray	KRT74	NM_175053.4
chr12	52979372	52995247	1	lightgray	KRT72	NM_080747.3
