chr_name	start	end	val	color	gene	transcript
chr12	49791151	49828413	1	lightgray	NCKAP5L	NM_001368048.1
chr12	49791151	49828413	1	lightgray	NCKAP5L	NM_001037806.4
chr12	49836042	49843106	1	lightgray	BCDIN3D	NM_181708.3
chr12	49866895	49903900	1	lightgray	FAIM2	NM_012306.4
chr12	49950736	49958878	1	lightgray	AQP2	NM_000486.6
chr12	49961871	49965682	1	lightgray	AQP5	NM_001651.4
chr12	49972946	49977139	1	lightgray	AQP6	NM_001652.4
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001126104.3
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001320001.2
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001320002.2
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_013277.5
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001126103.3
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001320000.2
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001320006.2
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001319999.2
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001320007.2
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001320003.2
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001320005.2
chr12	49989161	50025494	1	lightgray	RACGAP1	NM_001320004.2
chr12	50057595	50083611	1	lightgray	ASIC1	NM_001095.4
chr12	50057595	50083611	1	lightgray	ASIC1	NM_020039.4
chr12	50073584	50083622	1	lightgray	ASIC1	NM_001256830.1
chr12	50085341	50100707	1	lightgray	SMARCD1	NM_139071.3
chr12	50085341	50100707	1	lightgray	SMARCD1	NM_003076.5
chr12	50104007	50111313	1	lightgray	GPD1	NM_001257199.2
chr12	50104007	50111313	1	lightgray	GPD1	NM_005276.4
chr12	50112235	50120453	1	lightgray	COX14	NM_032901.4
chr12	50112235	50120453	1	lightgray	COX14	NM_001257133.2
chr12	50112235	50120453	1	lightgray	COX14	NM_001257134.2
chr12	50129288	50167369	1	lightgray	CERS5	NM_001331069.3
chr12	50129288	50167369	1	lightgray	CERS5	NM_001281731.2
chr12	50129288	50167369	1	lightgray	CERS5	NM_001331073.3
chr12	50129288	50167369	1	lightgray	CERS5	NM_001331072.3
chr12	50129288	50167369	1	lightgray	CERS5	NM_001331070.3
chr12	50129288	50167369	1	lightgray	CERS5	NM_001331071.3
chr12	50129288	50167369	1	lightgray	CERS5	NM_147190.5
chr12	50175787	50202173	1	lightgray	LIMA1	NM_001243775.2
chr12	50175787	50222658	1	lightgray	LIMA1	NM_001113547.2
chr12	50175787	50249935	1	lightgray	LIMA1	NM_001394886.1
chr12	50175787	50249935	1	lightgray	LIMA1	NM_001394888.1
chr12	50175787	50283520	1	lightgray	LIMA1	NM_001394887.1
chr12	50175787	50283520	1	lightgray	LIMA1	NM_001113546.2
chr12	50175787	50283520	1	lightgray	LIMA1	NM_001394889.1
chr12	50175787	50283520	1	lightgray	LIMA1	NM_016357.5
chr12	50175787	50283520	1	lightgray	LIMA1	NM_001394890.1
chr12	50175787	50283520	1	lightgray	LIMA1	NM_001394891.1
chr12	50175787	50283520	1	lightgray	LIMA1	NM_001394892.1
chr12	50175787	50283520	1	lightgray	LIMA1	NM_001394893.1
chr12	50327308	50396609	1	lightgray	FAM186A	NM_001145475.3
chr12	50400884	50456428	1	lightgray	LARP4	NM_001352326.2
chr12	50400884	50456428	1	lightgray	LARP4	NM_001352325.2
chr12	50400884	50461492	1	lightgray	LARP4	NM_001170804.2
chr12	50400884	50461492	1	lightgray	LARP4	NM_001352324.2
chr12	50400884	50461492	1	lightgray	LARP4	NM_001352304.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352315.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_199188.3
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352305.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352307.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001170803.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352322.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_199190.3
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352323.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001170808.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352321.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_052879.5
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352308.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001330415.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352316.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352311.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352309.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352310.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352319.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352320.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352317.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352312.2
chr12	50400884	50480004	1	lightgray	LARP4	NM_001352306.2
chr12	50401148	50480004	1	lightgray	LARP4	NM_001352318.2
chr12	50401148	50480004	1	lightgray	LARP4	NM_001352313.2
chr12	50401406	50480004	1	lightgray	LARP4	NM_001352314.2
chr12	50504984	50748657	1	lightgray	DIP2B	NM_173602.3
chr12	50764100	50821162	1	lightgray	ATF1	NM_005171.5
chr12	50842925	50887884	1	lightgray	TMPRSS12	NM_182559.3
chr12	50925014	50932508	1	lightgray	METTL7A	NM_014033.4
chr12	50952543	50970607	1	lightgray	HIGD1C	NM_001109619.4
chr12	50979783	51009215	1	lightgray	SLC11A2	NM_001379448.1
chr12	50979783	51026150	1	lightgray	SLC11A2	NM_001379447.1
chr12	50979783	51026384	1	lightgray	SLC11A2	NM_001174126.2
chr12	50979783	51026384	1	lightgray	SLC11A2	NM_001174127.2
chr12	50979783	51028242	1	lightgray	SLC11A2	NM_001379446.1
chr12	50985991	51009215	1	lightgray	SLC11A2	NM_001174130.2
chr12	50985991	51026141	1	lightgray	SLC11A2	NM_001174129.1
chr12	50985991	51026384	1	lightgray	SLC11A2	NM_000617.3
chr12	50985991	51026384	1	lightgray	SLC11A2	NM_001174128.2
chr12	50985991	51028242	1	lightgray	SLC11A2	NM_001174125.2
chr12	50985991	51028886	1	lightgray	SLC11A2	NM_001379455.1
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351326.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351312.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351323.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351330.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351332.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351325.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351313.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351333.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001300765.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351321.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351334.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351317.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_015416.5
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001243689.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351322.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351328.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351316.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351315.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351327.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351336.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351335.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351320.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351319.2
chr12	51048326	51060424	1	lightgray	LETMD1	NM_001351324.2
chr12	51048326	51068958	1	lightgray	LETMD1	NM_001351337.2
chr12	51061204	51083596	1	lightgray	CSRNP2	NM_030809.3
chr12	51093655	51173135	1	lightgray	TFCP2	NM_005653.5
chr12	51093755	51173135	1	lightgray	TFCP2	NM_001173452.2
chr12	51093755	51173135	1	lightgray	TFCP2	NM_001173453.2
chr12	51186935	51218062	1	lightgray	POU6F1	NM_001330422.2
chr12	51201683	51217305	1	lightgray	POU6F1	NM_001368008.1
chr12	51201683	51218062	1	lightgray	POU6F1	NM_001351088.2
chr12	51238825	51243933	1	lightgray	DAZAP2	NM_001136268.2
chr12	51238825	51243933	1	lightgray	DAZAP2	NM_001136267.2
chr12	51238825	51243933	1	lightgray	DAZAP2	NM_001136264.2
chr12	51238825	51243933	1	lightgray	DAZAP2	NM_001136266.2
chr12	51238825	51243933	1	lightgray	DAZAP2	NM_014764.4
chr12	51238825	51246717	1	lightgray	DAZAP2	NM_001136269.2
chr12	51244557	51270415	1	lightgray	SMAGP	NM_001031628.2
chr12	51245348	51270210	1	lightgray	SMAGP	NM_001033873.1
chr12	51281037	51324174	1	lightgray	BIN2	NM_001290009.2
chr12	51281037	51324174	1	lightgray	BIN2	NM_016293.4
chr12	51281037	51324174	1	lightgray	BIN2	NM_001364780.1
chr12	51281037	51324174	1	lightgray	BIN2	NM_001364779.1
chr12	51281037	51324174	1	lightgray	BIN2	NM_001364781.1
chr12	51281037	51324174	1	lightgray	BIN2	NM_001290008.2
chr12	51281037	51324668	1	lightgray	BIN2	NM_001290007.2
chr12	51328441	51346679	1	lightgray	CELA1	NM_001971.6
chr12	51351251	51391406	1	lightgray	GALNT6	NM_007210.4
chr12	51391445	51474577	1	lightgray	SLC4A8	NM_001267615.2
chr12	51391445	51515763	1	lightgray	SLC4A8	NM_001258401.3
chr12	51424830	51474577	1	lightgray	SLC4A8	NM_001258402.2
chr12	51424830	51515763	1	lightgray	SLC4A8	NM_001039960.3
chr12	51425116	51480607	1	lightgray	SLC4A8	NM_001258403.2
chr12	51591232	51812864	1	lightgray	SCN8A	NM_001369788.1
chr12	51591232	51812864	1	lightgray	SCN8A	NM_001330260.2
chr12	51591232	51812864	1	lightgray	SCN8A	NM_001177984.3
chr12	51591232	51812864	1	lightgray	SCN8A	NM_014191.4
chr12	51813920	51814925	1	lightgray	TMDD1	NM_001386737.1
chr12	51817898	51831917	1	lightgray	FIGNL2	NM_001013690.5
chr12	51817898	51848718	1	lightgray	FIGNL2	NM_001384996.1
chr12	51817898	51848718	1	lightgray	FIGNL2	NM_001384995.1
chr12	51888102	51891727	1	lightgray	ANKRD33	NM_001304460.2
chr12	51888102	51891727	1	lightgray	ANKRD33	NM_001130015.2
chr12	51888102	51891727	1	lightgray	ANKRD33	NM_001304459.2
chr12	51888102	51891727	1	lightgray	ANKRD33	NM_182608.4
chr12	51907503	51923361	1	lightgray	ACVRL1	NM_000020.3
chr12	51912382	51923361	1	lightgray	ACVRL1	NM_001077401.2
chr12	51951698	51997078	1	lightgray	ACVR1B	NM_004302.5
chr12	51951698	51997078	1	lightgray	ACVR1B	NM_020328.4
chr12	51953379	51997078	1	lightgray	ACVR1B	NM_020327.4
chr12	52006945	52015889	1	lightgray	TAMALIN	NM_181711.4
chr12	52010491	52015889	1	lightgray	TAMALIN	NM_001271856.2
chr12	52022831	52059503	1	lightgray	NR4A1	NM_001202233.2
chr12	52037714	52059503	1	lightgray	NR4A1	NM_001202234.2
chr12	52051441	52059503	1	lightgray	NR4A1	NM_173157.3
chr12	52051441	52059503	1	lightgray	NR4A1	NM_002135.5
chr12	52069977	52077495	1	lightgray	ATG101	NM_001098673.2
chr12	52069977	52077495	1	lightgray	ATG101	NM_021934.5
chr12	52079703	52108255	1	lightgray	SMIM41	NM_001369216.1
chr12	52168995	52192014	1	lightgray	KRT80	NM_001081492.2
chr12	52168995	52192014	1	lightgray	KRT80	NM_182507.3
chr12	52233242	52248921	1	lightgray	KRT7	NM_005556.4
chr12	52274644	52309163	1	lightgray	KRT86	NM_001320198.2
chr12	52285912	52291534	1	lightgray	KRT81	NM_002281.4
chr12	52314300	52321398	1	lightgray	KRT83	NM_002282.3
chr12	52360005	52364622	1	lightgray	KRT85	NM_001300810.1
chr12	52360005	52367481	1	lightgray	KRT85	NM_002283.4
chr12	52377811	52385652	1	lightgray	KRT84	NM_033045.4
chr12	52393930	52406335	1	lightgray	KRT82	NM_033033.4
chr12	52424069	52434371	1	lightgray	KRT75	NM_004693.3
chr12	52446650	52452146	1	lightgray	KRT6B	NM_005555.4
chr12	52468515	52473805	1	lightgray	KRT6C	NM_173086.5
chr12	52487175	52493257	1	lightgray	KRT6A	NM_005554.4
chr12	52514574	52520394	1	lightgray	KRT5	NM_000424.4
chr12	52543908	52553145	1	lightgray	KRT71	NM_033448.3
chr12	52565781	52573843	1	lightgray	KRT74	NM_175053.4
chr12	52585588	52601463	1	lightgray	KRT72	NM_080747.3
chr12	52585588	52601463	1	lightgray	KRT72	NM_001146225.2
chr12	52585588	52601463	1	lightgray	KRT72	NM_001146226.2
chr12	52607569	52618559	1	lightgray	KRT73	NM_175068.3
chr12	52644557	52652211	1	lightgray	KRT2	NM_000423.3
chr12	52674735	52680407	1	lightgray	KRT1	NM_006121.4
chr12	52689625	52703524	1	lightgray	KRT77	NM_175078.3
chr12	52768154	52777345	1	lightgray	KRT76	NM_015848.4
chr12	52789684	52796117	1	lightgray	KRT3	NM_057088.3
chr12	52806548	52814116	1	lightgray	KRT4	NM_002272.4
chr12	52821407	52834311	1	lightgray	KRT79	NM_175834.3
chr12	52837803	52848283	1	lightgray	KRT78	NM_001300814.1
chr12	52837806	52848994	1	lightgray	KRT78	NM_173352.4
chr12	52897190	52905076	1	lightgray	KRT8	NM_002273.4
chr12	52897190	52926469	1	lightgray	KRT8	NM_001256282.2
chr12	52897190	52949860	1	lightgray	KRT8	NM_001256293.2
chr12	52948854	52952906	1	lightgray	KRT18	NM_199187.2
chr12	52949117	52952906	1	lightgray	KRT18	NM_000224.3
chr12	53006455	53042215	1	lightgray	EIF4B	NM_001330654.2
chr12	53006455	53042215	1	lightgray	EIF4B	NM_001417.7
chr12	53006455	53042215	1	lightgray	EIF4B	NM_001300821.3
chr12	53046990	53064372	1	lightgray	TNS2	NM_198316.2
chr12	53048948	53064379	1	lightgray	TNS2	NM_015319.2
chr12	53050064	53064379	1	lightgray	TNS2	NM_170754.4
chr12	53064315	53079390	1	lightgray	SPRYD3	NM_032840.3
chr12	53097666	53102340	1	lightgray	IGFBP6	NM_002178.3
chr12	53103485	53124535	1	lightgray	SOAT2	NM_003578.4
chr12	53157662	53164493	1	lightgray	CSAD	NM_001244706.2
chr12	53157662	53180646	1	lightgray	CSAD	NM_015989.5
chr12	53157662	53180925	1	lightgray	CSAD	NM_001244705.2
chr12	53180721	53195142	1	lightgray	ZNF740	NM_001004304.4
chr12	53191322	53207251	1	lightgray	ITGB7	NM_000889.3
chr12	53210568	53220362	1	lightgray	RARG	NM_001042728.3
chr12	53210568	53220362	1	lightgray	RARG	NM_001243732.2
chr12	53210568	53232209	1	lightgray	RARG	NM_000966.6
chr12	53210568	53232209	1	lightgray	RARG	NM_001243730.2
chr12	53210568	53232209	1	lightgray	RARG	NM_001243731.2
chr12	53241899	53242722	1	lightgray	LOC122455340	NM_001395962.1
chr12	53251585	53254406	1	lightgray	MFSD5	NM_001170790.2
chr12	53252094	53254406	1	lightgray	MFSD5	NM_032889.5
chr12	53268298	53293638	1	lightgray	ESPL1	NM_012291.5
chr12	53295541	53299450	1	lightgray	PFDN5	NM_145897.3
chr12	53295541	53299450	1	lightgray	PFDN5	NM_002624.4
chr12	53299694	53307177	1	lightgray	MYG1	NM_021640.4
chr12	53307459	53321610	1	lightgray	AAAS	NM_015665.6
chr12	53307459	53321610	1	lightgray	AAAS	NM_001173466.2
chr12	53326574	53335776	1	lightgray	SP7	NM_152860.2
chr12	53326574	53336354	1	lightgray	SP7	NM_001173467.3
chr12	53326574	53344793	1	lightgray	SP7	NM_001300837.2
chr12	53380175	53416446	1	lightgray	SP1	NM_001251825.2
chr12	53380175	53416446	1	lightgray	SP1	NM_138473.3
chr12	53380643	53416446	1	lightgray	SP1	NM_003109.1
chr12	53423854	53431672	1	lightgray	AMHR2	NM_001164691.2
chr12	53423854	53431672	1	lightgray	AMHR2	NM_001164690.2
chr12	53423854	53431672	1	lightgray	AMHR2	NM_020547.3
chr12	53441733	53446638	1	lightgray	PRR13	NM_001005354.3
chr12	53441733	53446638	1	lightgray	PRR13	NM_018457.4
chr12	53452101	53481162	1	lightgray	PCBP2	NM_001128914.2
chr12	53452101	53481162	1	lightgray	PCBP2	NM_001098620.3
chr12	53452101	53481162	1	lightgray	PCBP2	NM_001128912.2
chr12	53452101	53481162	1	lightgray	PCBP2	NM_031989.5
chr12	53452101	53481162	1	lightgray	PCBP2	NM_001128913.2
chr12	53452101	53481162	1	lightgray	PCBP2	NM_001128911.2
chr12	53452101	53481162	1	lightgray	PCBP2	NM_005016.6
chr12	53479668	53499458	1	lightgray	MAP3K12	NM_001193511.2
chr12	53479668	53499458	1	lightgray	MAP3K12	NM_006301.4
chr12	53500922	53506431	1	lightgray	TARBP2	NM_004178.5
chr12	53501282	53506431	1	lightgray	TARBP2	NM_134323.2
chr12	53501585	53506431	1	lightgray	TARBP2	NM_134324.3
chr12	53506687	53507484	1	lightgray	NPFF	NM_001320296.2
chr12	53506687	53507484	1	lightgray	NPFF	NM_003717.4
chr12	53506687	53626382	1	lightgray	ATF7-NPFF	NM_001366559.1
chr12	53506687	53626382	1	lightgray	ATF7-NPFF	NM_001366560.1
chr12	53512053	53625990	1	lightgray	ATF7	NM_001366558.2
chr12	53512053	53625990	1	lightgray	ATF7	NM_001366556.2
chr12	53512053	53626382	1	lightgray	ATF7	NM_001366555.2
chr12	53512053	53626382	1	lightgray	ATF7	NM_006856.3
chr12	53512053	53626382	1	lightgray	ATF7	NM_001130060.2
chr12	53512053	53626382	1	lightgray	ATF7	NM_001366561.2
chr12	53542884	53625990	1	lightgray	ATF7	NM_001366562.2
chr12	53542884	53625990	1	lightgray	ATF7	NM_001366563.2
chr12	53542884	53625996	1	lightgray	ATF7	NM_001206683.1
chr12	53542884	53626382	1	lightgray	ATF7	NM_001206682.2
chr12	53665169	53675419	1	lightgray	ATP5MC2	NM_001330269.2
chr12	53665169	53676083	1	lightgray	ATP5MC2	NM_001369753.1
chr12	53665169	53676083	1	lightgray	ATP5MC2	NM_001369756.1
chr12	53665169	53676083	1	lightgray	ATP5MC2	NM_001369757.1
chr12	53665169	53676083	1	lightgray	ATP5MC2	NM_005176.7
chr12	53665169	53676083	1	lightgray	ATP5MC2	NM_001369758.1
chr12	53665169	53676330	1	lightgray	ATP5MC2	NM_001369754.1
chr12	53665169	53676330	1	lightgray	ATP5MC2	NM_001002031.4
chr12	53665169	53676330	1	lightgray	ATP5MC2	NM_001369755.1
chr12	53708516	53727452	1	lightgray	CALCOCO1	NM_020898.3
chr12	53708516	53727452	1	lightgray	CALCOCO1	NM_001143682.2
chr12	53938830	53946544	1	lightgray	HOXC13	NM_017410.3
chr12	53954902	53958956	1	lightgray	HOXC12	NM_173860.3
chr12	53973125	53977643	1	lightgray	HOXC11	NM_014212.4
chr12	53985145	53990279	1	lightgray	HOXC10	NM_017409.4
chr12	54000160	54003337	1	lightgray	HOXC9	NM_006897.3
chr12	54008984	54012769	1	lightgray	HOXC8	NM_022658.4
chr12	54016887	54030823	1	lightgray	HOXC6	NM_153693.5
chr12	54016887	54056030	1	lightgray	HOXC4	NM_014620.6
chr12	54028439	54030823	1	lightgray	HOXC6	NM_004503.4
chr12	54033049	54035361	1	lightgray	HOXC5	NM_018953.4
chr12	54053834	54056030	1	lightgray	HOXC4	NM_153633.3
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351254.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351253.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351257.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351246.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001243790.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351247.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001243789.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351249.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351250.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351251.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351256.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351248.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351252.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351241.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351255.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351243.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351244.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351262.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351237.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351260.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351245.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_014311.3
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351258.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351238.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351240.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001243787.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351239.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351242.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001243788.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001243791.2
chr12	54180365	54188985	1	lightgray	SMUG1	NM_001351259.2
chr12	54181452	54188985	1	lightgray	SMUG1	NM_001351261.2
chr12	54230941	54280122	1	lightgray	CBX5	NM_012117.3
chr12	54230945	54259545	1	lightgray	CBX5	NM_001127322.1
chr12	54230945	54259586	1	lightgray	CBX5	NM_001127321.1
chr12	54280725	54287087	1	lightgray	HNRNPA1	NM_002136.4
chr12	54280725	54287087	1	lightgray	HNRNPA1	NM_031157.4
chr12	54292110	54294853	1	lightgray	NFE2	NM_001400373.1
chr12	54292110	54295758	1	lightgray	NFE2	NM_006163.3
chr12	54292110	54297948	1	lightgray	NFE2	NM_001400365.1
chr12	54292110	54301015	1	lightgray	NFE2	NM_001261461.2
chr12	54292110	54301015	1	lightgray	NFE2	NM_001136023.3
chr12	54292110	54301015	1	lightgray	NFE2	NM_001400372.1
chr12	54325130	54351846	1	lightgray	COPZ1	NM_001271734.2
chr12	54325130	54351846	1	lightgray	COPZ1	NM_001271735.2
chr12	54325130	54351846	1	lightgray	COPZ1	NM_016057.3
chr12	54325130	54351846	1	lightgray	COPZ1	NM_001271736.2
chr12	54362444	54364486	1	lightgray	GPR84	NM_020370.3
chr12	54369135	54384733	1	lightgray	ZNF385A	NM_015481.3
chr12	54369135	54384733	1	lightgray	ZNF385A	NM_001290001.2
chr12	54369135	54385779	1	lightgray	ZNF385A	NM_001290002.2
chr12	54369135	54385779	1	lightgray	ZNF385A	NM_001290004.2
chr12	54369135	54391298	1	lightgray	ZNF385A	NM_001130967.3
chr12	54369135	54391298	1	lightgray	ZNF385A	NM_001130968.3
chr12	54395260	54419266	1	lightgray	ITGA5	NM_002205.5
chr12	54455956	54473602	1	lightgray	GTSF1	NM_144594.3
chr12	54497751	54548243	1	lightgray	NCKAP1L	NM_005337.5
chr12	54498777	54548243	1	lightgray	NCKAP1L	NM_001184976.2
chr12	54549600	54579239	1	lightgray	PDE1B	NM_000924.4
chr12	54549600	54579239	1	lightgray	PDE1B	NM_001288768.2
chr12	54550079	54579239	1	lightgray	PDE1B	NM_001288769.2
chr12	54561464	54579239	1	lightgray	PDE1B	NM_001315535.2
chr12	54561464	54579239	1	lightgray	PDE1B	NM_001315534.2
chr12	54561464	54579239	1	lightgray	PDE1B	NM_001165975.3
chr12	54579245	54588659	1	lightgray	PPP1R1A	NM_006741.4
chr12	54630810	54634895	1	lightgray	LACRT	NM_033277.2
chr12	54644588	54648365	1	lightgray	DCD	NM_001300854.2
chr12	54644588	54648365	1	lightgray	DCD	NM_053283.4
chr12	54854515	54858387	1	lightgray	MUCL1	NM_058173.3
chr12	54948014	54981931	1	lightgray	TESPA1	NM_001098815.3
chr12	54948014	54984762	1	lightgray	TESPA1	NM_001351149.2
chr12	54948014	54984762	1	lightgray	TESPA1	NM_001136030.3
chr12	54948302	54973732	1	lightgray	TESPA1	NM_001351148.1
chr12	54948302	54973732	1	lightgray	TESPA1	NM_001351151.1
chr12	54948302	54973732	1	lightgray	TESPA1	NM_001351152.1
chr12	54948302	54973732	1	lightgray	TESPA1	NM_014796.2
chr12	54948302	54973732	1	lightgray	TESPA1	NM_001351154.1
chr12	54948302	54973732	1	lightgray	TESPA1	NM_001351153.1
chr12	54948302	54973732	1	lightgray	TESPA1	NM_001351155.1
chr12	54948302	54973732	1	lightgray	TESPA1	NM_001351150.1
chr12	54948302	54973732	1	lightgray	TESPA1	NM_001261844.1
chr12	55019973	55030017	1	lightgray	NEUROD4	NM_021191.3
chr12	55126405	55132750	1	lightgray	OR9K2	NM_001005243.2
chr12	55221024	55221975	1	lightgray	OR10A7	NM_001005280.1
chr12	55244608	55256625	1	lightgray	OR6C74	NM_001005490.2
chr12	55293987	55296569	1	lightgray	OR6C6	NM_001005493.2
chr12	55314342	55322364	1	lightgray	OR6C1	NM_001005182.2
chr12	55330042	55332636	1	lightgray	OR6C3	NM_054104.2
chr12	55330745	55332636	1	lightgray	OR6C3	NM_001388498.1
chr12	55362974	55369279	1	lightgray	OR6C75	NM_001005497.2
chr12	55400528	55401467	1	lightgray	OR6C65	NM_001005518.1
chr12	55426253	55427192	1	lightgray	OR6C76	NM_001005183.1
chr12	55444075	55453347	1	lightgray	OR6C2	NM_054105.2
chr12	55469199	55470138	1	lightgray	OR6C70	NM_001005499.1
chr12	55492377	55493316	1	lightgray	OR6C68	NM_001005519.2
chr12	55549601	55555832	1	lightgray	OR6C4	NM_001385975.1
chr12	55549601	55555832	1	lightgray	OR6C4	NM_001005494.2
chr12	55572467	55575612	1	lightgray	OR2AP1	NM_001258285.2
chr12	55636891	55637833	1	lightgray	OR10P1	NM_206899.1
chr12	55681735	55684611	1	lightgray	METTL7B	NM_152637.3
chr12	55684567	55707904	1	lightgray	ITGA7	NM_001144996.2
chr12	55684567	55707904	1	lightgray	ITGA7	NM_002206.3
chr12	55684567	55707904	1	lightgray	ITGA7	NM_001374465.1
chr12	55684567	55707904	1	lightgray	ITGA7	NM_001367994.1
chr12	55684567	55712305	1	lightgray	ITGA7	NM_001144997.1
chr12	55684567	55712408	1	lightgray	ITGA7	NM_001367993.1
chr12	55716045	55719703	1	lightgray	BLOC1S1	NM_001487.4
chr12	55720392	55724705	1	lightgray	RDH5	NM_002905.5
chr12	55720392	55724705	1	lightgray	RDH5	NM_001199771.3
chr12	55725322	55727839	1	lightgray	CD63	NM_001257401.2
chr12	55725322	55727900	1	lightgray	CD63	NM_001257400.2
chr12	55725322	55728354	1	lightgray	CD63	NM_001257391.2
chr12	55725322	55728706	1	lightgray	CD63	NM_001257390.2
chr12	55725322	55729009	1	lightgray	CD63	NM_001267698.2
chr12	55725322	55729009	1	lightgray	CD63	NM_001780.6
chr12	55725322	55729673	1	lightgray	CD63	NM_001257389.2
chr12	55725442	55728352	1	lightgray	CD63	NM_001257392.1
chr12	55743121	55757264	1	lightgray	GDF11	NM_005811.5
chr12	55757269	55817724	1	lightgray	SARNP	NM_033082.4
