chr_name	start	end	log2FoldChange	padj	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr2	243427702	243650096	2.5734886150151604	1.1614826419014699e-05	MSTRG.20910	Zm00001d007937	GRMZM5G840582	 alt8;alanine amino transferase8: bundle sheath alanine transaminase; see also alt7 and alt9	 [source: characterized gene (MaizeGDB_09082017)]
chr10	96868297	96869018	5.0256780897186	1.2419445895567e-05	MSTRG.11305	Zm00001d024958	GRMZM2G155555	Putative bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein  	 [source: RefGen_v3] 
chr1	1690084	2227583	3.33425927101579	1.26720313124852e-05	MSTRG.74	Zm00001d027290	GRMZM2G379898	extensin-like protein	[source:homolog]
chr10	100543845	100549482	2.80515107536039	1.2730367194990599e-05	MSTRG.11383	Zm00001d025031	GRMZM2G455476	ABC transporter G family member 24	[source:homolog]
chr5	60933256	60951744	4.140015113694259	1.41263445729913e-05	MSTRG.36704	Zm00001d014730	AC197164.4_FG002	Retrotransposon-like protein	[source:homolog]
chr7	174336203	174337471	2.10343658091507	1.4156442123672501e-05	MSTRG.53094	Zm00001d022278	GRMZM2G129761	1-Cys peroxiredoxin PER1  	 [source: RefGen_v3] 
chr2	9089822	9093334	2.3808248446863596	1.5264053355107e-05	MSTRG.13888	Zm00001d002260	GRMZM2G076239	Peroxisomal (S)-2-hydroxy-acid oxidase GLO1	[source:homolog]
chr2	231743371	231963781	4.16271049575063	1.67187436529193e-05	MSTRG.20389	Zm00001d007447	GRMZM5G812796		
chr3	2195004	2197954	4.18250463117502	1.69243551319743e-05	MSTRG.21072	Zm00001d039346	GRMZM2G060991	Indole-3-acetic acid-amido synthetase GH3.6	[source:homolog]
chr2	21785187	22072738	2.73107070598025	1.69741741301609e-05	MSTRG.14496	Zm00001d002768	GRMZM2G337229	Oleosin Zm-I  	 [source: RefGen_v3] 
chr2	23520333	23532848	5.04194097639505	1.77842503074553e-05	MSTRG.14555	Zm00001d002817	GRMZM5G860469	Kinesin-like protein KIN-7G	[source:homolog]
chr10	115868494	115922847	4.598356602518179	2.01791354338637e-05	MSTRG.11821	Zm00001d025371	GRMZM2G045844	NDR1/HIN1-like 1	[source:homolog]
chr1	85097838	85099689	3.0724433538476004	2.02565233167918e-05	MSTRG.2815	Zm00001d029745	GRMZM2G028302	Protein CURVATURE THYLAKOID 1B chloroplastic	[source:homolog]
chr4	27560632	27568933	2.5919573765849	2.0530631611412198e-05	MSTRG.28444	Zm00001d049349	GRMZM2G026459	Protein NRT1/ PTR FAMILY 4.4	[source:homolog]
chr7	170559870	170564261	2.19135980066766	2.55464671736885e-05	MSTRG.52914	Zm00001d022109	GRMZM2G038303	Nuclear transcription factor Y subunit A-8	[source:homolog]
chr9	11038938	11041679	3.8532918012207995	2.8989096149329302e-05	MSTRG.56830	Zm00001d045048	GRMZM2G046618	 pme2;pectin methylesterase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	158743518	158743907	3.1145095931699704	2.97616856492961e-05	MSTRG.55529	Zm00001d011686	GRMZM2G465977		
chr5	2582299	2771864	2.5237149144891298	2.99763233935703e-05	MSTRG.36167	Zm00001d012972	GRMZM2G119186	 chi3;chalcone flavanone isomerase3: Similar to chi1; expressed in various tissues	 but not root
chr9	7823909	7834361	2.18343416498887	3.04438296983343e-05	MSTRG.56619	Zm00001d044940	GRMZM2G033413	Putative bZIP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr5	162429370	162433900	2.0537920879676204	3.1777145277418104e-05	MSTRG.38785	Zm00001d016441	GRMZM2G412604	Tyrosine aminotransferase	[source:homolog]
chr4	241014851	241015599	6.299944931302901	4.28760678432253e-05	MSTRG.34004	Zm00001d053785	GRMZM2G115340	Defensin-like protein 6	[source:homolog]
chr10	74832182	74836762	3.1897441139492404	5.5255304146034494e-05	MSTRG.10726	Zm00001d024507	GRMZM2G006736	 sig1A;sigma factor 1A:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	173882328	173889679	5.532779006495611	6.962339062737789e-05	MSTRG.18018	Zm00001d005434	GRMZM2G011784	Serine carboxypeptidase-like 19	[source:homolog]
chr10	126186003	126189252	7.145679072719999	7.40359655430158e-05	MSTRG.12198	Zm00001d025684	GRMZM2G111770	Putative NAC domain transcription factor superfamily protein  	 [source: RefGen_v3] 
chr2	24248332	24253472	3.04034639529526	7.89977010159203e-05	MSTRG.14587	Zm00001d002835	GRMZM2G304745	Probable LRR receptor-like serine/threonine-protein kinase 	[source:homolog]
chr2	225749830	225878844	4.3473260414771095	7.9001110115018e-05	MSTRG.20171	Zm00001d007255	GRMZM2G127134	Protein NRT1/ PTR FAMILY 4.4	[source:homolog]
chr7	165315434	165319355	2.5817719915128503	8.1087321007087e-05	MSTRG.50504	Zm00001d021879	GRMZM2G092669	NEP-interacting protein 1	[source:homolog]
chr1	212364322	212366865	3.29618732262788	8.428095696437829e-05	MSTRG.5783	Zm00001d032095	GRMZM2G050851	Ethylene-responsive transcription factor RAP2-2	[source:homolog]
chr1	2233954	2241438	6.41761125398298	8.891525762200759e-05	MSTRG.90	Zm00001d027300	GRMZM2G458423	Protein PAIR1	[source:homolog]
chr3	183808073	183830204	2.4032187577056097	9.42363065574832e-05	MSTRG.25402	Zm00001d042914	GRMZM2G072652		
chr3	145661117	145663100	2.8215119606193797	9.509562311411709e-05	MSTRG.24214	Zm00001d041958	AC165171.2_FG002	Probable WRKY transcription factor 49	[source:homolog]
chr5	187805177	187809893	2.20341712273385	0.00010281464205890601	MSTRG.39624	Zm00001d017168	GRMZM2G007647	Acetolactate synthase small subunit 1 chloroplastic	[source:homolog]
chr1	90739296	90893359	6.50478965425471	0.000119308923784546	MSTRG.3020	Zm00001d029859	GRMZM2G037255	extensin-like protein	[source:homolog]
chr6	163424148	163427022	3.44850379921358	0.00011955072215216399	MSTRG.45898	Zm00001d038730	GRMZM2G001221	 cbl4;calcineurin B-like2:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	191372098	191374683	3.77888782606377	0.00012106766801649799	MSTRG.18572	Zm00001d005873	GRMZM2G501652		
chr5	123620508	123624088	2.25722835259491	0.000128331239870974	MSTRG.38019	Zm00001d015817	GRMZM2G180903	40S ribosomal protein S4-3	[source:homolog]
chr3	212516107	212517456	3.42429644758237	0.000130545315960972	MSTRG.26510	Zm00001d043868	GRMZM2G092867	Metal ion binding protein  	 [source: RefGen_v3] 
chr4	234845163	234847706	2.72503600244044	0.000130545315960972	MSTRG.33736	Zm00001d053569	GRMZM2G070508	Cytochrome P450 711A1	[source:homolog]
chr4	159425350	159426505	2.2604452103755097	0.000159516741694913	MSTRG.31187	Zm00001d051459	GRMZM2G044627	Oil body-associated protein 1B	[source:homolog]
chr8	56667576	56670937	8.86620389732334	0.000163008217769558	MSTRG.52119	Zm00001d009331	GRMZM2G094808		
chr6	128190180	128195748	2.22453998032279	0.000163008217769558	MSTRG.44356	Zm00001d037529	GRMZM2G402538	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein	[source:homolog]
chr4	174854877	174968645	4.3817766577012405	0.00016965474857921298	MSTRG.31750	Zm00001d051938	GRMZM2G099420	Cinnamoyl-CoA reductase 1	[source:homolog]
chr6	151447981	151448670	2.98372433124631	0.00017021679413881002	MSTRG.45176	Zm00001d038202	GRMZM2G126302		
chr10	94268204	94271153	2.39807440934366	0.00017573126822658001	MSTRG.11232	Zm00001d024907	GRMZM2G174773	Glyoxylate/hydroxypyruvate reductase HPR3	[source:homolog]
chr10	55246177	55249923	2.35905096364553	0.000190129163522253	MSTRG.10334	Zm00001d024199	GRMZM2G365319	Probable receptor-like serine/threonine-protein kinase 	[source:homolog]
chr1	64999436	65079682	6.27846079870448	0.000201312246486751	MSTRG.2312	Zm00001d029293	GRMZM2G147698	 myb156;MYB-transcription factor 156:	 [source: characterized gene (MaizeGDB_09082017)]
chr9	20480509	20481751	4.10509143984821	0.00020310005115721998	MSTRG.57078	Zm00001d045392	GRMZM2G131421	Early nodulin 93  	 [source: RefGen_v3] 
chr6	68998566	69001707	3.5865812710907	0.000215194177295614	MSTRG.42648	Zm00001d036050	GRMZM2G091490	Putative NAC domain transcription factor superfamily protein  	 [source: RefGen_v3] 
chr5	24363516	24369169	2.02150680463027	0.0002163064957305	MSTRG.35384	Zm00001d013906	GRMZM2G086450	Protein TRANSPARENT TESTA 12	[source:homolog]
chr1	267761424	267763217	2.79340577032398	0.00021889588734603702	MSTRG.7528	Zm00001d033580	GRMZM2G024131	 iaglu1;indol-3-ylacetyl glucosyl transferase1: single or low copy cDNA sequence matches N-terminal polypeptide sequence of purified maize indol-3-ylacetyl glucosyl transferase and	 in transformed E. coli
chr4	196636522	197157021	6.366958752049429	0.00022080022197306002	MSTRG.32600	Zm00001d052673	GRMZM2G422750	Chalcone synthase C2  	 [source: RefGen_v3] 
chr1	57988631	57991604	2.39094511765059	0.000222737690289915	MSTRG.2091	Zm00001d029098	GRMZM2G107597	 sweet16;sugars will eventually be exported transporter16:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	157976307	157979661	2.1454009884527703	0.00022439933290127598	MSTRG.24554	Zm00001d042263	GRMZM2G173534	Inducer of CBF expression 2  	 [source: RefGen_v3] 
chr8	66143210	66146892	2.64248438309856	0.000240988917079632	MSTRG.52301	Zm00001d009473	GRMZM2G456487	Putative WAK receptor-like protein kinase family protein  	 [source: RefGen_v3] 
chr9	76267394	76272887	4.17025427727733	0.000242497812849028	MSTRG.58642	Zm00001d046246	GRMZM2G115721	Putative NAC domain transcription factor superfamily protein  	 [source: RefGen_v3] 
chr10	120021298	120023576	2.49625723252632	0.000247636275203808	MSTRG.11959	Zm00001d025476	GRMZM2G125476	P0041A24.7 protein	[source:homolog]
chr4	202017225	202022004	3.20965035124478	0.000275608480351866	MSTRG.32779	Zm00001d052822	AC194357.3_FG003		
chr6	123966376	123968604	2.3710540556294	0.000304033509257838	MSTRG.44191	Zm00001d037385	GRMZM2G114801	Adenine nucleotide alpha hydrolases-like superfamily protein	[source:homolog]
chr3	202333680	202335931	2.9764404946257206	0.000316122636963266	MSTRG.26108	Zm00001d043509	GRMZM2G177940	Pectinesterase  	 [source: RefGen_v3] 
chr8	108310964	108571613	3.7717422060395895	0.00032749365521547903	MSTRG.53866	Zm00001d010304	GRMZM2G099981	Leucine-rich repeat (LRR) family protein	[source:homolog]
chr9	72905484	73068632	2.54597053567591	0.00034054713265376603	MSTRG.58591	Zm00001d046223	GRMZM2G076272	Homeobox protein ATH1	[source:homolog]
chr7	157873494	157875272	3.74924240208173	0.000357938101441816	MSTRG.50164	Zm00001d021605	GRMZM2G108615		
chr5	42127512	42129124	3.29538349126969	0.00037298387912921096	MSTRG.35594	Zm00001d014345	AC234522.1_FG009	C2H2-like zinc finger protein	[source:homolog]
chr5	184494133	184509445	6.650254144679099	0.000387816977017666	MSTRG.39504	Zm00001d017077	GRMZM2G025832	 pr1;red aleurone1: changes purple aleurone to red; encodes flavonoid 3'-hydroxylase	 [source: characterized gene (MaizeGDB_09082017)]
chr3	219574711	219869702	6.674377577356981	0.00038915316916168704	MSTRG.26842	Zm00001d044122	GRMZM2G026930	Dihydroflavonol-4-reductase  	 [source: RefGen_v3] 
chr4	188826682	188830788	2.83028512289775	0.00041287322537186	MSTRG.32242	Zm00001d052385	GRMZM2G346113	Putative RNA-binding zinc finger family protein  	 [source: RefGen_v3] 
chr5	50002094	50036977	2.0893447467903	0.000437034113916734	MSTRG.35788	Zm00001d014489	GRMZM2G163544	Putative beta-glucosidase 41	[source:homolog]
chr7	28745288	28767439	2.77615681139634	0.000462694491485812	MSTRG.47218	Zm00001d019342	AC191534.3_FG003	E3 ubiquitin-protein ligase ORTHRUS 2	[source:homolog]
chr8	180363630	180365498	3.55514670902562	0.000465511023287458	MSTRG.56349	Zm00001d012766	GRMZM2G120779	Pectinesterase  	 [source: RefGen_v3] 
chr2	111528064	111532562	4.9237515538273895	0.000489962880041577	MSTRG.16627	Zm00001d004434	GRMZM2G400655	Alpha-galactosidase 3	[source:homolog]
chr6	119523282	119528893	3.0452598438447898	0.000499960351626816	MSTRG.44096	Zm00001d037289	GRMZM2G156255	 ork1;outward rectifying potassium channel1:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	221455582	221459775	2.40294639613739	0.0005161834598904731	MSTRG.6037	Zm00001d032306	GRMZM2G059985		
chr6	131624087	131625742	2.0251138245271703	0.000523231853671419	MSTRG.44509	Zm00001d037608	GRMZM2G167387		
chr2	10157067	10313882	2.06128362105086	0.000555486677722757	MSTRG.14247	Zm00001d002316	GRMZM2G007791	 ago2a;argonaute2a:	 [source: characterized gene (MaizeGDB_09082017)]
chr10	2230214	2231452	4.82646899220018	0.000559601858441079	MSTRG.9205	Zm00001d023290	GRMZM2G172596	 php20075a(gast);\C2 : NCBI: GAST1 protein	 [source: characterized gene (MaizeGDB_09082017)]
chr7	37785330	37823197	2.29288082917288	0.000596295647031308	MSTRG.47435	Zm00001d019497	AC203753.4_FG006	heteroglycan glucosidase 1	[source:homolog]
chr1	16748760	16752420	2.3866832529509803	0.000615693931194649	MSTRG.698	Zm00001d027888	GRMZM2G080586	alpha/beta-Hydrolases superfamily protein	[source:homolog]
chr4	192907958	192917766	3.60853074030947	0.0006256453918212929	MSTRG.32360	Zm00001d052556	GRMZM2G127230	Signal recognition particle 54 kDa protein chloroplastic	[source:homolog]
chr8	170466437	170472592	3.2640861943418997	0.0006626732491237469	MSTRG.56168	Zm00001d012229	GRMZM2G092945	Amino acid permease 6	[source:homolog]
chr5	193510082	193511749	3.03156145313692	0.000685090714760136	MSTRG.39829	Zm00001d017353	GRMZM2G178509	Putative GEM-like protein 8	[source:homolog]
chr2	42239219	42459436	3.03628308204665	0.000688028041831265	MSTRG.15225	Zm00001d003380	GRMZM2G107003	Gibberellin-regulated protein 14	[source:homolog]
chr2	29231339	29542837	2.35610568584173	0.000727946169518857	MSTRG.14689	Zm00001d003016	GRMZM2G441347	 pal2;phenylalanine ammonia lyase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr9	38367392	38368180	4.0688929134311005	0.000764945942402029	MSTRG.57971	Zm00001d045772	GRMZM2G167576	 cadtfr12;CCAAT-DR1-transcription factor 12: Locus designated and assigned to a transcription factor family by the GRASSIUS project (Yilmaz et al 2009) 	 which also provided the mappings to the B73_Reference Genome sequence v2 gene models.
chr8	35560295	35571559	3.04969997447277	0.000782689562918043	MSTRG.51768	Zm00001d009085	GRMZM2G406715		
chr2	160778559	161297488	3.1113224575729	0.0008080112208719441	MSTRG.17674	Zm00001d005146	GRMZM2G164440	 csu337;\C2 :	 [source: characterized gene (MaizeGDB_09082017)]
chr2	208457033	208685331	7.51120010979362	0.000818420307247435	MSTRG.19235	Zm00001d006446	GRMZM2G180283	 sm2;salmon silk2: like sm1; silks salmon color with P1-rr and P1-wr	 brown with P1-ww
chr10	34612172	34887613	3.9997835012949503	0.000832564252087613	MSTRG.10028	Zm00001d023990	GRMZM2G080650	Putative alcohol dehydrogenase superfamily protein  	 [source: RefGen_v3] 
chr1	264083071	264086202	3.31668871869175	0.000864822869454512	MSTRG.7438	Zm00001d033490	GRMZM2G043417	Plant cysteine oxidase 2	[source:homolog]
chr6	93366019	93375793	3.4123700109118302	0.000917825546462845	MSTRG.43193	Zm00001d036575	AC205886.3_FG001	Putative ribosomal protein S4 (RPS4A) family protein  	 [source: RefGen_v3] 
chr2	140441167	140444057	4.16327264587578	0.0009725726495256609	MSTRG.17232	Zm00001d004805	GRMZM2G006985	CONTAINS InterPro DOMAIN/s: Endoribonuclease XendoU (InterPro:IPR018998); Has 943 Blast hits to 770 proteins in 162 species: Archae - 0; Bacteria - 61; Metazoa - 472; Fungi - 40; Plants - 78; Viruses - 35; Other Eukaryotes - 257 (source: NCBI BLink).	[source:homolog]
chr2	38446286	38700845	2.35670366848977	0.001028094490065	MSTRG.15078	Zm00001d003272	GRMZM2G022627	Nucleotide binding protein  	 [source: RefGen_v3] 
chr5	18475453	18540385	3.08594982556862	0.00102950475910839	MSTRG.34639	Zm00001d013720	GRMZM2G446454	cytochrome P450 family 87 subfamily A polypeptide 2	[source:homolog]
chr2	210882336	211018381	4.79901751019829	0.00103155556757041	MSTRG.19357	Zm00001d006553	GRMZM2G046474	BTB/POZ domain-containing protein 	[source:homolog]
chr2	43019871	43020779	2.8846568463071605	0.0010850458142185801	MSTRG.15245	Zm00001d003398	GRMZM2G094532	 fl1;floury endosperm1: (was o4) endosperm opaque	 soft; dosage effect with fl1-ref allele
chr3	156801841	156804284	2.72213434620253	0.00118775864811326	MSTRG.24481	Zm00001d042225	GRMZM5G822137	Heavy metal transport/detoxification superfamily protein	[source:homolog]
chr5	26989614	26990723	3.13432418622615	0.00123890196155843	MSTRG.35003	Zm00001d013977	GRMZM2G163374		
chr2	15448580	15449809	2.18514773425707	0.00126397659415788	MSTRG.14011	Zm00001d002562	GRMZM2G102059	B3 domain-containing transcription factor NGA2	[source:homolog]
chr6	143924167	143932622	4.77872596342635	0.001293512006421	MSTRG.44918	Zm00001d037974	GRMZM2G068436	PIT1  	 [source: RefGen_v3] 
chr6	98730481	98732747	2.36998443152522	0.00132306477541613	MSTRG.43443	Zm00001d036717	GRMZM2G014119	 ubi3;ubiquitin3: candidate gene for major plant and ear height QTL	 [source: characterized gene (MaizeGDB_09082017)]
chr8	41566548	41571824	2.47986698485121	0.00133417744597538	MSTRG.51910	Zm00001d009183	GRMZM2G061684	Dual specificity protein phosphatase PHS1	[source:homolog]
chr1	63318026	63324995	2.05289406366583	0.0013919773592540301	MSTRG.2305	Zm00001d029237	GRMZM5G871471	Probable low-specificity L-threonine aldolase 1	[source:homolog]
chr3	192831103	192837544	2.17867948098071	0.0014366237878484	MSTRG.25590	Zm00001d043240	GRMZM2G116670	Sulfite exporter TauE/SafE family protein	[source:homolog]
chr2	10553381	10687139	4.33997208454438	0.00147777634297879	MSTRG.14270	Zm00001d002347	GRMZM2G345700	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	[source:homolog]
chr6	90174355	90298843	2.0379477441127	0.0015583819514119	MSTRG.43169	Zm00001d036483	GRMZM2G114394	Subtilisin-like protease SBT2.6	[source:homolog]
chr3	157427937	157429160	3.40883580910232	0.0016076668596536	MSTRG.24532	Zm00001d042246	GRMZM2G060116		
chr10	148186109	148189201	3.8043965077901603	0.0016193863602122099	MSTRG.13233	Zm00001d026569	GRMZM2G464176	Putative acyl-ACP thioesterase family protein  	 [source: RefGen_v3] 
chr5	158826371	158834671	2.8009309182522406	0.00172168409425605	MSTRG.38699	Zm00001d016351	GRMZM2G028366	Eukaryotic initiation factor 4A-2	[source:homolog]
chr6	53472680	53477924	4.864936602882509	0.0018322979319678899	MSTRG.42346	Zm00001d035823	GRMZM2G036525	Tetratricopeptide repeat (TPR)-like superfamily protein	[source:homolog]
chr2	241117670	241125665	2.01648430668757	0.0019522899496218398	MSTRG.20818	Zm00001d007862	GRMZM2G034572	 pan2;pangloss2: Defines polarization in divisions of subsidiary mother cells at guard cells	 [source: characterized gene (MaizeGDB_09082017)]
chr6	106777268	106780457	2.9946726178115397	0.00215655654537293	MSTRG.43658	Zm00001d036933	GRMZM2G122172	Aldehyde dehydrogenase family 2 member C4	[source:homolog]
chr8	130507087	130512329	3.73523122684516	0.00226721978353852	MSTRG.54539	Zm00001d010854	GRMZM2G088020		
chr6	166444594	166507064	2.3589855088201896	0.00231530420928843	MSTRG.45980	Zm00001d038891	GRMZM2G170400	Phosphoethanolamine N-methyltransferase 3	[source:homolog]
chr7	170386588	170390059	2.65316833511341	0.00239445308289973	MSTRG.52909	Zm00001d022104	GRMZM2G037411	Pectinesterase QRT1	[source:homolog]
chr2	223717699	223722755	2.92857930250688	0.00245982737486812	MSTRG.20082	Zm00001d007169	GRMZM2G359105	PAP/OAS1 substrate-binding domain superfamily	[source:homolog]
chr8	92683851	92686179	2.40288499471284	0.0024961779729006897	MSTRG.53522	Zm00001d009965	GRMZM2G117465	Serine/threonine-protein kinase-like protein 	[source:homolog]
chr3	132868467	132868983	4.41534222213653	0.00250997736629065	MSTRG.23888	Zm00001d041671	GRMZM2G175976	BETL3 protein  	 [source: RefGen_v3] 
chr4	1765064	1765348	4.92414075055917	0.00289156262169485	MSTRG.27584	Zm00001d048630	GRMZM2G107302		
chr3	139335175	139335830	5.18273485642816	0.00290994218310759	MSTRG.24072	Zm00001d041822	GRMZM2G087413	 betl9;basal endosperm transfer layer9: endosperm transfer cell specific protein regulated by mrp1 myb related protein1; RFLP gpm92	 [source: characterized gene (MaizeGDB_09082017)]
chr4	240998127	240999016	8.20163467148882	0.00291334367854588	MSTRG.34003	Zm00001d053784	GRMZM2G010097	Gamma-thionins family protein  	 [source: RefGen_v3] 
chr1	260633725	260634713	3.30776786305314	0.0031099580609095	MSTRG.7306	Zm00001d033369	GRMZM2G150688	Gibberellin-regulated protein 1  	 [source: RefGen_v3] 
chr4	6569539	6758006	2.96188736883459	0.00312913006815313	MSTRG.27886	Zm00001d048860	GRMZM2G421495	ABC transporter G family member 40	[source:homolog]
chr5	18631977	18703993	2.0794473869547296	0.00317740755335958	MSTRG.34648	Zm00001d013725	GRMZM2G060940	 ga20ox4;gibberellin 20-oxidase4:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	129158812	129161764	3.02659414518241	0.00330696335993134	MSTRG.23815	Zm00001d041596	GRMZM2G033767	Probable glycerol-3-phosphate acyltransferase 2	[source:homolog]
chr5	160678198	160679517	2.15322425219754	0.00338682217343898	MSTRG.38734	Zm00001d016394	GRMZM2G021998	OSJNBa0087H01.6 protein;  protein	[source:homolog]
chr2	43285440	43287655	3.76232629754183	0.00338991431927495	MSTRG.15252	Zm00001d003404	GRMZM2G414537	OSJNBa0072F16.18 protein;  protein	[source:homolog]
chr2	180837844	180839608	4.85860993474842	0.00341123182071113	MSTRG.18261	Zm00001d005620	GRMZM2G110816	UDP-glycosyltransferase 82A1	[source:homolog]
chr7	135063547	135076474	2.00695166323113	0.00343993819860135	MSTRG.49332	Zm00001d020867	GRMZM2G031613	Subtilisin-like protease SBT5.3	[source:homolog]
chr9	91549198	91601730	5.8953075757874505	0.00351326263984891	MSTRG.58925	Zm00001d046474	GRMZM2G337594		
chr5	61123012	61139425	3.6731467414026295	0.0035671709242161	MSTRG.36712	Zm00001d014739	GRMZM2G017847		
chr2	240824641	241045280	2.09134317445223	0.00361132193559556	MSTRG.20801	Zm00001d007845	GRMZM5G827174	Formin-like protein 18	[source:homolog]
chr3	218703752	218711076	2.29500602946402	0.00364293304608899	MSTRG.26710	Zm00001d044088	GRMZM2G473976	Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL2	[source:homolog]
chr6	160693573	160695070	3.1150092459047802	0.0036577082525795705	MSTRG.45521	Zm00001d038598	GRMZM2G410175	Peroxidase 2%3B Peroxidase R15  	 [source: RefGen_v3] 
chr1	76160502	76161041	2.5534045742680602	0.0037003140782634297	MSTRG.2615	Zm00001d029558	GRMZM2G304442	Pathogenesis-related protein 1	[source:homolog]
chr5	221176542	221177152	4.84377205763345	0.00376931076899919	MSTRG.41947	Zm00001d018459	GRMZM5G897740		
chr3	211320522	211472754	2.53282480067742	0.00409031229487644	MSTRG.26530	Zm00001d043837	GRMZM5G849099	Transcription factor MYB36	[source:homolog]
chr5	71393772	71397897	2.0224287985108798	0.0041055784144650295	MSTRG.36914	Zm00001d014994	GRMZM2G117012	NAD(P)-binding Rossmann-fold superfamily protein	[source:homolog]
chr2	85362121	85368441	5.90602297054397	0.00415348441582062	MSTRG.16170	Zm00001d004130	AC209624.2_FG001		
chr4	121766630	121769167	3.7809458479515694	0.00417075860824831	MSTRG.30334	Zm00001d050768	GRMZM2G096171	 crr7;cytokinin response regulator7:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	75122349	75135616	2.27248809554772	0.004441182003546079	MSTRG.15978	Zm00001d004008	GRMZM5G859148		
chr2	57722598	57733672	3.84021400240697	0.004476507563421679	MSTRG.15621	Zm00001d003755	AC214168.3_FG001	Transcription factor E2FB	[source:homolog]
chr2	1702106	1708142	4.63830587848089	0.00447946848518625	MSTRG.13657	Zm00001d001841	GRMZM2G137596		
chr8	180847477	180848901	5.65358540415366	0.00448068857238062	MSTRG.56368	Zm00001d012782	GRMZM2G130119	UDP-glycosyltransferase 88A1	[source:homolog]
chr6	38660322	38707714	3.48871863210512	0.00458997899047144	MSTRG.42119	Zm00001d035651	GRMZM2G179069	 dof3;DNA binding with one finger3: cDNA sequence distinct from dof1	 dof2
chr10	80279268	80279792	5.06106081044045	0.00465603310497332	MSTRG.10872	Zm00001d024610	GRMZM2G008403		
chr1	298580955	298582475	2.70646160713421	0.00465603310497332	MSTRG.8717	Zm00001d034635	GRMZM2G155329	 chi1;chalcone flavanone isomerase1: genomic sequence	 gene-specific probe
chr1	48589178	48597260	4.59496268438029	0.00465615575762498	MSTRG.1625	Zm00001d028854	GRMZM2G084799	Transcription factor MYB12	[source:homolog]
chr5	142583083	142586632	2.09790042707317	0.00469886904042615	MSTRG.38377	Zm00001d016066	GRMZM2G120408	F-box/kelch-repeat protein 	[source:homolog]
chr4	169202307	169204728	2.45948004708592	0.00474792068167064	MSTRG.31584	Zm00001d051773	GRMZM2G161746	Zinc finger (C3HC4-type RING finger) family protein	[source:homolog]
chr8	178835778	179199326	3.9646973141291704	0.00478447705615305	MSTRG.57727	Zm00001d012712	GRMZM2G031724	 ga2ox10;gibberellin 2-oxidase10:	 [source: characterized gene (MaizeGDB_09082017)]
chr9	138752709	138757117	4.55305580765291	0.00480592534697469	MSTRG.60369	Zm00001d047671	GRMZM2G022686	Transcription factor MYB12	[source:homolog]
chr10	124903559	124904909	4.63400402651938	0.00483698728739617	MSTRG.12150	Zm00001d025649	GRMZM2G064311	Protein DETOXIFICATION 42	[source:homolog]
chr3	174091744	174095154	2.56947024705037	0.00486247763463528	MSTRG.24989	Zm00001d042619	GRMZM2G110195	Amino acid permease 2	[source:homolog]
chr3	212548986	212551766	5.1484287251322005	0.00499026030255307	MSTRG.26511	Zm00001d043870	GRMZM2G423202		
chr10	48629548	48730864	2.0167622412315	0.00501233694774311	MSTRG.10222	Zm00001d024134	GRMZM2G149943	Putative receptor-like protein kinase 	[source:homolog]
chr5	6795974	6799658	2.8483686573926903	0.00502830262253733	MSTRG.36466	Zm00001d013231	GRMZM2G090432	cytochrome P450 family 81 subfamily D polypeptide 8	[source:homolog]
chr6	135226984	135228414	3.06883998369255	0.00505358096266127	MSTRG.44590	Zm00001d037721	GRMZM2G051474	UDP-glycosyltransferase 72B1	[source:homolog]
chr4	229207803	229219343	3.3222510861076002	0.0052896767108525705	MSTRG.33521	Zm00001d053396	GRMZM2G048733	Abscisic acid receptor PYL9	[source:homolog]
chr3	5145889	5150710	2.23612209002276	0.0055887802355255	MSTRG.21260	Zm00001d039469	GRMZM2G077197	Regulatory protein NPR1	[source:homolog]
chr2	106492268	106494016	2.31037384746761	0.00579183035404	MSTRG.16504	Zm00001d004363	GRMZM2G003796	Cytochrome P450 71A26	[source:homolog]
chr4	36550723	36815959	3.43403802422013	0.00579583337441734	MSTRG.28731	Zm00001d049592	GRMZM2G020302		
chr2	132137970	132139180	5.930196444581011	0.00597549413043164	MSTRG.17062	Zm00001d004700	GRMZM2G099867	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	[source:homolog]
chr1	168453728	168458485	2.19800319567555	0.0059824275045184	MSTRG.4384	Zm00001d030940	GRMZM2G038855	Protein ESKIMO 1	[source:homolog]
chr4	44775034	44985634	2.68863358220153	0.0060549944692591395	MSTRG.29015	Zm00001d049797	AC197377.3_FG004		
