chr_name	start	end	value
chr3	28667841	28667940	-1.40829
chr3	29407565	29407703	-1.33949
chr3	35483752	35483888	-1.32533
chr3	41386662	41387543	-1.03109
chr3	42216704	42216923	-1.49882
chr3	42674322	42674407	-0.994715
chr3	52759288	52759743	-1.19405
chr3	58534562	58536058	-1.24062
chr3	64794065	64794253	-1.49621
chr3	65871716	65872287	-1.00527
chr3	65875521	65875684	-1.84048
chr3	66113413	66113563	-1.20318
chr3	72262224	72262444	-1.62206
chr3	76233323	76233391	-1.00633
chr3	81350589	81351068	-1.37268
chr3	83533400	83533643	-1.53617
chr3	87045027	87045734	-1.17241
chr3	89708243	89708782	-1.28866
chr3	91869364	91870107	-1.06585
chr3	95428630	95428653	-1.15812
chr3	95854070	95854321	-1.22394
chr3	98165079	98165412	-1.4018
chr3	102999738	103000069	-1.06661
chr3	106397324	106397627	-1.04468
chr3	112410196	112410347	-1.86247
chr3	115716289	115716585	-1.16073
chr3	126127986	126129121	-1.17932
chr3	129612898	129613488	-1.20501
chr3	131683918	131684151	-1.54562
chr3	133284671	133284803	-1.72134
chr3	137543774	137544374	-0.99288
chr3	140401317	140401633	-1.82993
chr3	146857576	146857625	-1.20274
chr3	148230469	148231253	-1.05293
chr3	148520936	148522101	-1.1522
chr3	150183567	150183696	-2.95136
chr3	150284123	150284397	-1.2448
chr3	150721518	150722169	-2.84406
chr3	151709456	151709777	-2.21116
chr3	151746015	151746436	-1.20262
chr3	151885672	151885899	-1.12901
chr3	152437029	152437462	-1.10054
chr3	152617928	152618078	-1.57995
chr3	152752603	152752924	-1.70229
chr3	152766226	152766545	-2.97291
chr3	153213311	153214006	-1.16756
chr3	153352011	153352280	-1.11494
chr3	154183831	154183983	-1.5964
chr3	154186652	154187208	-0.991655
chr3	154317187	154317440	-1.09164
chr3	154398726	154399199	-1.97949
chr3	154796155	154797435	-1.75701
chr3	155182565	155183012	-1.19852
chr3	156001187	156001609	-1.14724
chr3	156311282	156311766	-1.16723
chr3	156321662	156321942	-1.47219
chr3	156811987	156812357	-1.30352
chr3	156822790	156823264	-1.99226
chr3	157343427	157343651	-1.04948
chr3	157343728	157344151	-1.57174
chr3	157467468	157468025	-1.07534
chr3	157676710	157677041	-1.20333
chr3	157881324	157881579	-1.10769
chr3	158115357	158116119	-1.11375
chr3	158153636	158153745	-0.996689
chr3	158686863	158687107	-1.35649
chr3	159522447	159523092	-1.38542
chr3	159540859	159541105	-2.83743
chr3	159783529	159784249	-2.49459
chr3	160320497	160320731	-2.6688
chr3	161138005	161138303	-2.02352
chr3	161167554	161167827	-2.11232
chr3	161223388	161223688	-1.50239
chr3	161223992	161224167	-1.0642
chr3	161225309	161225578	-1.88971
chr3	161296503	161296962	-1.01335
chr3	161297841	161298510	-1.14635
chr3	161298616	161299006	-1.56074
chr3	161299850	161300201	-1.07041
chr3	162510377	162510997	-2.12447
chr3	162860763	162861701	-1.16919
chr3	162861797	162862586	-1.27593
chr3	163742773	163743157	-1.57715
chr3	167055723	167056092	-1.08781
chr3	167192502	167192899	-2.50703
chr3	168471944	168472658	-2.47531
chr3	168624433	168625127	-2.34946
chr3	168635846	168636289	-2.36265
chr3	168783419	168783638	-1.06046
chr3	170276226	170276604	-1.21618
chr3	171240594	171241155	-1.15879
chr3	172233719	172233904	-1.18555
chr3	173063338	173063443	-1.39031
chr3	173102569	173103002	-1.57837
chr3	174089828	174089971	-1.03464
chr3	175085077	175085596	-3.34622
chr3	176825319	176825502	-1.202
chr3	176875835	176876172	-1.3496
chr3	177607965	177608820	-1.18643
chr3	178236411	178237546	-1.08142
chr3	178888139	178888466	-1.05414
chr3	179099503	179099582	-0.997218
chr3	179181196	179181675	-1.26824
chr3	179450540	179451381	-0.998846
chr3	180217829	180218105	-2.26147
chr3	180491724	180492166	-1.05968
chr3	180854052	180854594	-1.12376
chr3	182059371	182059693	-1.31443
chr3	185811829	185812213	-3.06866
chr3	185839820	185840154	-1.12196
chr3	187000774	187001351	-1.37901
chr3	187055028	187055189	-1.3444
chr3	187339052	187339431	-0.997085
chr3	188128399	188129143	-1.04182
chr3	189828856	189829219	-1.02621
chr3	191129919	191130097	-1.10536
chr3	191745449	191746191	-1.0143
chr3	192738929	192739698	-2.06763
chr3	194450734	194450960	-1.07413
chr3	197427657	197428185	-1.23013
chr3	197726260	197726756	-1.32269
chr3	198075429	198076405	-1.58852
chr3	199758846	199759621	-1.32649
chr3	201136315	201136630	-1.32645
chr3	201599277	201599379	-1.99254
chr3	203121927	203122615	-2.63632
chr3	203602593	203603311	-1.02843
chr3	205578610	205578803	-1.12996
chr3	205760180	205760284	-1.57361
chr3	207540779	207541242	-2.67125
chr3	208308297	208308903	-1.12694
chr3	209625976	209626440	-2.63192
chr3	209626797	209628140	-2.76533
chr3	212273371	212273468	-1.99577
chr3	212698160	212698568	-1.00366
chr3	212931701	212932089	-1.83115
chr3	213738920	213739058	-1.0116
chr3	213978904	213979664	-1.12229
chr3	213984338	213984707	-1.52776
chr3	217471992	217472460	-1.07258
chr3	218282949	218283194	-1.11072
chr3	218829968	218830222	-1.00694
chr3	220165227	220166013	-1.1737
chr3	221273290	221273964	-1.11857
chr3	221275011	221275791	-1.13899
chr3	222410406	222410766	-1.07087
chr3	222482327	222482761	-1.12056
chr3	222838727	222839191	-1.10812
chr3	225343313	225343713	-1.17817
chr3	225601387	225602259	-1.06886
chr3	225759094	225759158	-1.36575
chr3	226088008	226088366	-1.02756
chr3	226088550	226088777	-1.55559
chr3	229665680	229665909	-1.12992
chr3	232907642	232908210	-1.76412
chr3	234671470	234671765	-1.12013
chr3	234824404	234825317	-3.37278
chr3	235377759	235378150	-1.01238
chr4	2986436	2986733	-2.3434
chr4	3339236	3339525	-1.21971
chr4	3570748	3571626	-1.08845
chr4	4313214	4314367	-1.34513
chr4	5250192	5250449	-1.18347
chr4	5259886	5261274	-2.49259
chr4	5261351	5262426	-2.16274
chr4	5270243	5271590	-2.93252
chr4	5618673	5619099	-1.09302
chr4	5750285	5751204	-1.03156
chr4	7429232	7430133	-1.10904
chr4	8098986	8099872	-1.11908
chr4	8116808	8116941	-2.5926
chr4	10537430	10537711	-1.05337
chr4	10671729	10672092	-1.51914
chr4	10870836	10871284	-1.00258
chr4	10952743	10952879	-1.06307
chr4	13055549	13056173	-1.97672
chr4	15010044	15010253	-1.42461
chr4	15010756	15011095	-1.30204
chr4	15152842	15153577	-1.14829
chr4	15156493	15156760	-1.01109
chr4	15167747	15168122	-1.00643
chr4	15250404	15250614	-1.42715
chr4	15251235	15251752	-1.42813
chr4	15294331	15294967	-1.73447
chr4	15295886	15296548	-1.05889
chr4	15317415	15317645	-0.99524
chr4	15347395	15347778	-1.10047
chr4	15748251	15748403	-1.04288
chr4	15967846	15968472	-1.21965
chr4	16171661	16172168	-1.55396
chr4	16317869	16318184	-1.25789
chr4	16320206	16320698	-1.33054
chr4	16322757	16323445	-1.18132
chr4	16373796	16374401	-1.11643
chr4	16795344	16795698	-1.25953
chr4	16937519	16937678	-1.18271
chr4	16937974	16938444	-1.21347
chr4	17279693	17280136	-1.51043
chr4	17445956	17446428	-1.81317
chr4	17573519	17573953	-1.00907
chr4	17780277	17780686	-1.21971
chr4	18043499	18044051	-1.26646
chr4	18281069	18281960	-1.12251
chr4	18289800	18290351	-1.34182
chr4	18296687	18297034	-1.32614
chr4	20376232	20377817	-1.59008
chr4	20378434	20379144	-1.46491
chr4	21214072	21214388	-1.22613
chr4	24203170	24203645	-1.35093
chr4	24805210	24805896	-1.0658
chr4	26903567	26903716	-2.06334
chr4	27086086	27086372	-1.07491
chr4	27213183	27213587	-1.04752
chr4	27226506	27226756	-1.2121
chr4	29401822	29401888	-1.09931
chr4	29532993	29533669	-2.58178
chr4	29988734	29989043	-1.01217
chr4	30108201	30108564	-0.995508
chr4	32648224	32649466	-1.07687
chr4	34821383	34821744	-1.11444
chr4	34828598	34828960	-1.18735
chr4	35344694	35344814	-1.9314
chr4	35839600	35839865	-2.20838
chr4	35864815	35865070	-1.75237
chr4	38490415	38490893	-1.08979
chr4	38950752	38951049	-1.61986
chr4	41505793	41505950	-1.83694
chr4	43307154	43307763	-1.68229
chr4	43881662	43882320	-1.47914
chr4	43996653	43996856	-1.42365
chr4	44922537	44922901	-1.12639
chr4	45669151	45669567	-1.18231
chr4	45997537	45998229	-1.5158
chr4	46298970	46299770	-2.20055
chr4	46673112	46673780	-1.42142
chr4	48050476	48050764	-1.15159
chr4	51739354	51739865	-1.1505
chr4	56636966	56637166	-1.18741
chr4	57523341	57523507	-1.33536
chr4	57541184	57541896	-0.997522
chr4	59928030	59928863	-1.23968
chr4	61629401	61629643	-1.44649
chr4	62817065	62817296	-1.55415
chr4	64155136	64155359	-2.35822
chr4	64792489	64793438	-1.06905
chr4	65387666	65388797	-1.10396
chr4	68339229	68340259	-2.95421
chr4	71248957	71249392	-1.04384
chr4	81902312	81902629	-1.65117
chr4	84251038	84251140	-1.53964
chr4	85211571	85211590	-1.74442
chr4	88472570	88473260	-0.99721
chr4	89815955	89816114	-1.02399
chr4	92593556	92593890	-1.18707
chr4	96459715	96460102	-1.14947
chr4	101019236	101019642	-1.51908
chr4	101254150	101254318	-2.78974
chr4	102686224	102686497	-1.3005
chr4	103056874	103057178	-1.04026
chr4	103709441	103709770	-1.01413
chr4	107241267	107241293	-2.27452
chr4	109338528	109339202	-1.05458
chr4	109458310	109458756	-1.36108
chr4	110634218	110634268	-1.40933
chr4	112074375	112074784	-1.035
chr4	113426702	113426957	-1.07758
chr4	116770370	116770822	-1.28887
chr4	118658870	118659346	-1.52541
chr4	118666556	118667077	-1.0756
chr4	122175309	122175770	-1.42484
chr4	122183603	122183967	-1.60138
chr4	124662381	124662717	-1.13837
chr4	130215416	130215854	-2.37525
chr4	131897156	131897575	-1.41024
chr4	133316662	133316682	-1.00499
chr4	135986968	135987560	-1.0845
chr4	138239519	138239587	-3.3454
chr4	138320509	138320867	-1.41952
chr4	140280603	140280694	-1.18367
chr4	143177872	143178215	-1.15994
chr4	144577789	144578140	-1.02655
chr4	144750353	144751759	-1.04161
chr4	146709952	146710436	-1.07478
chr4	148036431	148036837	-1.24605
chr4	149785054	149785340	-1.59963
chr4	150463655	150464209	-1.3084
chr4	151336011	151336324	-1.11162
chr4	151820899	151821878	-1.54895
chr4	155005088	155005796	-2.18957
chr4	155987877	155988397	-1.3122
chr4	156140074	156140825	-1.53954
chr4	156141086	156141895	-1.19908
chr4	156897975	156898870	-1.01136
chr4	157860325	157860742	-1.55578
chr4	159273007	159273234	-1.04335
chr4	159456209	159456396	-1.48884
chr4	160243622	160243978	-1.02565
chr4	160244153	160244405	-1.24365
chr4	160572108	160572368	-1.55481
chr4	161100447	161100937	-1.68975
chr4	161112259	161113067	-1.27426
chr4	161230476	161231065	-1.40148
chr4	161370613	161371563	-1.04693
chr4	162469433	162470058	-1.4408
chr4	163227006	163227145	-1.44553
chr4	163370542	163370909	-1.16055
chr4	163373557	163373927	-1.62754
chr4	163914322	163915085	-1.15144
chr4	164059182	164059714	-2.29695
chr4	164861675	164862203	-1.44362
chr4	165536292	165537005	-1.06078
chr4	165586045	165586517	-1.22547
chr4	165612964	165613239	-1.90219
chr4	166937127	166937610	-1.33409
chr4	167215188	167215906	-1.79296
chr4	167597639	167598051	-1.33456
chr4	167906321	167906514	-1.00975
chr4	167994038	167994564	-1.80604
chr4	168761864	168762554	-1.12071
chr4	170560352	170560483	-1.6619
chr4	170640351	170640538	-1.41434
chr4	170657529	170657733	-1.66352
chr4	170665878	170666419	-1.20208
chr4	170674820	170675454	-1.31153
chr4	170715555	170715854	-1.29546
chr4	170726448	170726858	-1.03432
chr4	170745656	170745908	-2.43168
chr4	172392185	172392745	-1.12683
chr4	172393175	172393653	-1.22807
chr4	173227798	173228303	-2.63352
chr4	173660947	173661669	-1.38635
chr4	173804639	173805331	-1.1085
chr4	174310615	174310947	-3.08055
chr4	174867279	174868085	-1.32264
chr4	176972045	176972499	-1.48683
chr4	176979153	176979696	-1.36925
chr4	176979883	176980205	-1.09408
chr4	177029642	177030521	-1.66589
chr4	177083974	177084889	-1.50835
chr4	177089058	177089162	-1.37038
chr4	177102290	177102523	-1.29452
chr4	177780605	177780823	-1.47779
chr4	177828943	177829299	-1.98388
chr4	177896658	177897057	-1.31576
chr4	177974643	177974990	-0.991009
chr4	178009737	178010299	-1.3918
chr4	178012927	178013797	-1.61946
chr4	178013893	178014515	-1.70371
chr4	178017271	178017666	-1.07238
chr4	179430234	179431212	-1.51077
chr4	179544109	179544677	-1.05894
chr4	179687257	179687496	-1.9015
chr4	179891395	179891602	-1.98378
chr4	179927356	179927592	-1.17492
chr4	180364274	180364898	-1.19087
chr4	180367914	180368733	-1.82509
chr4	181056200	181056365	-1.31979
chr4	181347111	181347128	-1.14076
chr4	181584682	181585449	-1.20535
chr4	182063012	182063238	-1.23153
chr4	182453804	182454009	-1.25418
chr4	182464719	182464945	-2.19811
chr4	182721283	182721988	-1.08639
chr4	182882512	182882653	-1.38368
chr4	182889203	182889656	-1.15238
chr4	183209032	183209846	-1.83267
chr4	183322598	183322680	-1.43934
chr4	183373580	183374157	-1.32214
chr4	183790300	183790584	-1.16808
chr4	184364836	184365879	-1.08227
chr4	184388894	184389063	-3.26366
chr4	184464776	184465009	-1.66383
chr4	185017702	185017971	-1.45043
chr4	185027909	185028488	-1.82451
chr4	185047819	185048345	-1.1458
chr4	185279250	185279698	-2.17763
chr4	185375679	185376117	-1.30905
chr4	186081675	186082224	-1.45853
chr4	186083105	186083497	-1.45831
chr4	186085198	186085848	-1.49972
chr4	186147141	186147377	-1.00823
chr4	186497327	186497893	-1.00123
chr4	188639833	188640122	-1.04235
chr4	188917059	188917244	-2.52675
chr4	189776404	189776583	-1.24581
chr4	189869562	189870204	-1.07109
chr4	189870348	189870839	-1.95326
chr4	190504355	190504587	-1.28681
chr4	190505868	190506073	-1.13874
chr4	190901276	190901706	-1.17054
chr4	191009697	191009790	-1.47162
chr4	191440078	191440823	-1.76608
chr4	191572201	191572624	-1.85212
chr4	191755685	191755955	-2.79888
chr4	192300729	192301148	-1.09458
chr4	192357661	192358202	-1.27631
chr4	192782746	192783137	-2.2285
chr4	192783801	192784007	-1.65249
chr4	192841451	192841690	-1.41837
chr4	192858259	192858501	-0.999729
chr4	192876844	192877072	-1.44618
chr4	192970066	192970216	-2.64174
chr4	194296361	194296540	-1.51809
chr4	194333666	194334465	-1.25827
chr4	195243694	195244061	-1.06278
chr4	195518821	195519048	-1.06904
chr4	195817776	195818163	-1.03791
chr4	196520584	196520710	-1.33241
chr4	196895330	196896322	-4.57907
chr4	196961842	196962255	-1.19243
chr4	197237050	197237592	-1.15331
chr4	198622327	198622496	-1.46007
chr4	198796727	198797077	-1.39808
chr4	201433667	201433920	-1.00227
chr4	202004708	202004880	-1.64103
chr4	202312610	202313315	-2.28131
chr4	202392429	202393354	-1.11883
chr4	202436397	202436714	-1.77797
chr4	202437153	202437637	-1.4004
chr4	203330299	203331085	-1.24443
chr4	204069451	204069753	-1.47954
chr4	204237959	204238150	-1.0299
chr4	205932525	205933121	-1.01304
chr4	206733268	206733759	-1.51946
chr4	207567352	207568360	-0.995603
chr4	208818802	208819412	-1.10629
chr4	209838567	209839312	-1.02962
chr4	210513308	210514048	-1.05879
chr4	210523240	210523549	-1.25193
chr4	211445104	211445669	-1.04191
chr4	211467198	211467522	-1.41129
chr4	212083367	212083787	-1.05626
chr4	212906853	212907290	-1.66111
chr4	213536901	213537494	-1.0588
chr4	213565000	213565298	-1.47579
chr4	213565403	213565768	-1.74789
chr4	214258986	214259901	-1.24347
chr4	214584712	214585295	-1.19963
chr4	214600290	214600381	-1.24994
chr4	214889617	214890099	-1.41609
chr4	214957576	214957902	-1.25013
chr4	215246313	215246612	-1.11509
chr4	217816293	217816671	-1.39708
chr4	218341702	218342546	-0.991929
chr4	219324035	219324918	-2.09911
chr4	221787549	221787973	-1.67828
chr4	221953709	221953898	-2.31134
chr4	222230594	222231118	-1.18609
chr4	222454577	222455025	-1.37427
chr4	223204347	223204724	-1.20219
chr4	225873379	225873678	-1.7964
chr4	226170912	226171040	-1.2189
chr4	227878094	227878117	-1.60224
chr4	228264549	228264773	-1.39368
chr4	230678942	230679227	-1.17793
chr4	231696329	231696779	-1.04157
chr4	232199667	232200099	-1.33693
chr4	232200446	232201090	-1.0495
chr4	232853821	232854285	-1.02682
chr4	233252560	233252846	-1.46325
chr4	233330981	233331320	-1.50658
chr4	233608547	233609058	-1.51514
chr4	234054775	234055842	-1.34246
chr4	239592069	239592538	-1.33259
chr4	239900756	239900907	-1.40986
chr4	240218089	240218653	-1.28779
chr4	240710893	240711118	-1.17814
chr4	240800772	240801864	-1.28999
chr4	241604622	241605227	-1.34303
chr4	241640391	241640553	-1.00139
chr4	244691284	244692952	-1.33895
chr4	244696810	244697083	-1.31563
chr4	244699068	244699293	-1.2235
chr4	244906295	244906624	-2.28915
chr4	246839904	246840714	-1.21001
chr4	246865668	246865973	-1.18693
chr5	193968	194220	-1.87913
chr5	618020	618887	-1.54748
chr5	718877	719397	-1.4527
chr5	899515	899618	-1.44295
chr5	1090543	1091071	-1.88255
chr5	1298893	1299059	-1.78218
chr5	1622463	1623296	-2.01271
chr5	1623372	1623723	-1.14959
chr5	1642750	1643368	-1.32221
chr5	2447730	2448473	-1.70974
chr5	2677791	2678314	-1.00695
chr5	2840163	2840535	-1.19231
chr5	3759249	3760666	-1.0429
chr5	4572315	4572508	-1.42067
chr5	5237500	5238190	-1.08031
chr5	10299279	10301027	-1.67248
chr5	10301128	10302655	-1.66713
chr5	10468768	10469535	-1.27084
chr5	11779676	11780562	-1.24928
chr5	13152023	13152259	-1.32546
chr5	13265370	13265782	-1.81539
chr5	14010742	14010969	-1.73775
chr5	15861123	15861637	-1.03076
chr5	16625576	16626473	-1.17735
chr5	16895905	16896165	-1.93775
chr5	17294765	17296621	-1.32009
chr5	17723905	17724587	-1.06872
chr5	21439610	21439955	-1.78112
chr5	25534492	25535407	-1.16396
chr5	26538810	26539848	-1.71115
chr5	27040273	27040998	-1.04851
chr5	28593900	28593934	-1.12284
chr5	30343073	30343279	-1.53754
chr5	31118189	31119128	-1.07826
chr5	33147002	33147298	-1.46477
chr5	33782367	33782621	-1.07344
chr5	36225468	36226042	-1.15617
chr5	37849254	37849733	-1.14367
chr5	39671170	39671552	-1.05309
chr5	39761574	39761800	-1.02863
chr5	39807025	39807624	-1.05968
chr5	39814670	39814983	-1.04779
chr5	39967580	39967911	-1.37592
chr5	39974330	39974865	-1.79046
chr5	42626630	42626977	-1.01938
chr5	43072850	43073336	-1.02266
chr5	46659687	46660361	-1.0575
chr5	47870942	47871044	-1.09526
chr5	49732033	49732413	-1.20657
chr5	50696780	50697127	-1.02902
chr5	51680974	51681661	-1.58328
chr5	53941282	53941450	-1.18981
chr5	53962365	53962445	-1.04804
chr5	54919458	54919623	-1.04359
chr5	55220806	55221215	-1.39901
chr5	55312869	55313652	-1.21464
chr5	55643691	55645148	-1.07022
chr5	55871179	55872441	-1.7453
chr5	60953524	60954208	-0.992792
chr5	61102659	61103303	-1.5271
chr5	62618677	62619311	-1.14041
chr5	62918381	62918642	-1.93747
chr5	64628694	64628717	-1.95337
chr5	65144927	65145032	-1.04679
chr5	66277269	66277296	-1.07628
chr5	67598956	67599328	-1.22477
chr5	67625759	67626011	-1.20234
chr5	68913182	68913670	-1.12628
chr5	69452603	69453190	-1.67925
chr5	69453626	69454509	-1.07614
chr5	71223031	71223833	-1.48807
chr5	72027473	72028135	-1.18889
chr5	72056300	72056745	-0.9948
chr5	74413845	74414553	-1.37431
chr5	76231742	76231915	-1.39299
chr5	81977766	81978020	-1.3906
chr5	82694517	82695059	-1.33777
chr5	84633991	84634139	-1.09312
chr5	85301808	85302703	-1.63746
chr5	86124701	86124919	-1.10891
chr5	86308226	86309950	-2.60534
chr5	86312706	86313843	-1.90265
chr5	86315009	86315626	-1.86216
chr5	87662812	87663101	-1.03758
chr5	89378522	89379141	-1.53482
chr5	89690663	89690694	-1.02553
chr5	93405340	93405668	-1.00823
chr5	94725837	94726015	-2.00624
chr5	96218750	96218997	-1.11073
chr5	96219925	96220472	-1.04558
chr5	97453500	97454113	-1.12245
chr5	100207856	100208417	-1.07098
chr5	104743638	104743917	-1.10603
chr5	105053169	105054053	-1.472
chr5	108328812	108328938	-1.19331
chr5	108339128	108339819	-1.03423
chr5	108355804	108356005	-1.38477
chr5	115369180	115369209	-1.16464
chr5	118052577	118052970	-1.1376
chr5	118761002	118761536	-1.52013
chr5	118768470	118769016	-1.52507
chr5	120901953	120902307	-1.03459
chr5	124548417	124548857	-1.25496
chr5	125656800	125658030	-1.0673
chr5	128731483	128732489	-1.08903
chr5	131596660	131597406	-1.54757
chr5	131695746	131696061	-1.01524
chr5	132011873	132012287	-1.66712
chr5	138303600	138303989	-1.78418
chr5	140502237	140502348	-1.6671
chr5	144879519	144880144	-1.1945
chr5	147546764	147546931	-1.02373
chr5	148759584	148760064	-1.37692
chr5	151855864	151855919	-1.06754
chr5	154015171	154015437	-1.49013
chr5	154572155	154572705	-1.28695
chr5	157444034	157444164	-1.58777
chr5	159964376	159964487	-0.990033
chr5	160358020	160358280	-1.29362
chr5	160634093	160634839	-1.10263
chr5	160847977	160848910	-1.09516
chr5	161011178	161011896	-1.2255
chr5	162436055	162436433	-1.14258
chr5	165739951	165740358	-1.24227
chr5	165906328	165907562	-1.24951
chr5	167940877	167941216	-1.63766
chr5	167941328	167942075	-1.49255
chr5	170743005	170743573	-1.04053
chr5	171710647	171710809	-1.26416
chr5	171745526	171746182	-1.21479
chr5	172847574	172848266	-1.3481
chr5	175996522	175997170	-1.41617
chr5	177675336	177676069	-1.103
chr5	178308200	178308333	-1.42502
chr5	178398251	178398492	-1.61903
chr5	179112093	179112779	-1.04969
chr5	179879889	179880307	-0.999205
chr5	180056825	180057327	-1.38869
chr5	181430448	181430665	-1.93732
chr5	181562903	181563142	-1.78056
chr5	181642059	181642639	-1.73667
chr5	182749852	182750521	-1.30452
chr5	183331467	183331682	-1.69487
chr5	183332319	183332792	-1.06428
chr5	184030759	184031315	-1.75802
chr5	184919638	184919966	-1.05522
chr5	185860792	185860811	-1.16647
chr5	186109070	186109317	-1.1788
chr5	186213102	186213364	-2.03937
chr5	186614228	186614249	-1.72163
chr5	186902669	186903015	-1.35476
chr5	188329829	188330138	-1.23044
chr5	188595333	188595420	-1.40314
chr5	188613901	188614221	-1.08443
chr5	190058567	190059152	-1.0263
chr5	190468500	190468740	-1.74593
chr5	191253423	191254187	-1.36571
chr5	191474655	191475608	-1.34166
chr5	192010589	192010824	-1.54861
chr5	193506855	193506975	-1.12723
chr5	193529832	193530146	-0.999651
chr5	194068567	194069620	-1.81999
chr5	194485328	194485527	-1.87355
chr5	194711897	194712109	-2.40701
chr5	195072663	195073352	-1.17598
chr5	196151790	196151848	-2.12243
chr5	197044633	197044943	-1.35727
chr5	197814513	197816086	-1.72608
chr5	197873139	197873727	-1.71766
chr5	200343071	200343299	-2.52565
chr5	200347085	200347614	-1.23046
chr5	200516872	200517839	-1.55958
chr5	200536432	200536704	-1.29135
chr5	200538221	200538673	-1.45678
chr5	200542046	200542297	-1.10116
chr5	200757802	200758547	-1.26129
chr5	200758634	200759098	-1.25268
chr5	201457428	201457770	-1.57824
chr5	201913443	201914275	-1.75731
chr5	202691362	202691514	-1.0168
chr5	204699880	204700249	-1.78727
chr5	205093316	205093593	-1.38293
chr5	205739643	205740418	-1.10244
chr5	205952915	205953185	-1.70058
chr5	206136010	206136501	-1.35642
chr5	209061473	209062564	-2.72138
chr5	209457346	209458071	-1.01368
chr5	209496147	209496185	-1.25495
chr5	210977461	210977976	-1.51319
chr5	211017449	211018324	-1.82594
chr5	211019664	211021251	-1.95584
chr5	211021724	211022246	-1.31701
chr5	211023233	211024183	-1.29993
chr5	211094873	211095456	-1.01902
chr5	211399769	211400088	-1.10013
chr5	211419710	211420140	-1.00518
chr5	211558413	211559402	-1.74166
chr5	211564673	211564920	-1.55551
chr5	211656260	211656955	-1.97229
chr5	211670048	211670332	-2.17899
chr5	211767197	211767691	-2.68328
chr5	211874184	211874943	-1.16449
chr5	212196367	212197104	-1.24658
chr5	212237280	212237821	-1.25306
chr5	212257865	212258027	-1.32087
chr5	212375162	212375520	-1.71478
chr5	212574942	212575162	-1.79713
chr5	212797916	212798259	-1.78733
chr5	212798395	212798631	-2.52384
chr5	212827130	212827364	-1.79998
chr5	213166305	213166630	-1.39201
chr5	213339124	213339762	-1.12911
chr5	213693609	213693761	-1.30214
chr5	213771981	213772249	-1.70418
chr5	213781531	213781720	-1.33587
chr5	213822254	213822716	-1.70316
chr5	213832847	213833316	-1.44763
chr5	213853765	213854054	-1.07052
chr5	213935978	213936536	-2.33608
chr5	213956523	213957051	-2.10224
chr5	213967106	213969461	-1.01097
chr5	213972159	213972865	-1.0057
chr5	214089785	214090133	-1.30615
chr5	214135202	214135946	-1.29873
chr5	214164624	214165107	-2.43722
chr5	214167713	214167877	-1.77472
chr5	214196051	214196653	-1.57673
chr5	214213665	214213904	-1.01625
chr5	214346457	214346849	-2.25745
chr5	214347664	214347885	-1.55079
chr5	214348041	214348191	-1.41504
chr5	214435224	214435463	-1.33162
chr5	214440840	214441714	-2.09718
chr5	214474584	214475834	-1.39456
chr5	214553837	214554109	-1.5521
chr5	214554603	214554832	-1.38017
chr5	214610361	214610748	-2.46028
chr5	214777604	214778514	-1.68413
chr5	214783558	214784015	-1.57587
chr5	215052113	215052427	-1.68265
chr5	215071002	215071321	-1.03979
chr5	215082745	215082888	-1.22432
chr5	215265288	215267416	-1.21188
chr5	215269155	215269440	-1.60379
chr5	215588355	215588575	-1.12457
chr5	215847376	215847640	-0.997085
chr5	215927151	215927954	-1.01836
chr5	215956562	215957220	-1.16688
chr5	215963040	215963493	-1.87035
chr5	216317255	216317880	-1.24656
chr5	216352801	216353467	-1.77693
chr5	216487969	216489127	-1.7026
chr5	216586643	216587123	-1.20006
chr5	216612733	216613087	-1.78965
chr5	216614810	216615189	-1.19594
chr5	216616444	216616796	-1.36607
chr5	216621954	216622372	-1.63593
chr5	216623440	216623945	-1.39179
chr5	216632525	216633087	-1.47102
chr5	216737297	216737581	-1.83102
chr5	216944804	216945610	-1.18084
chr5	216959863	216960116	-2.80146
chr5	217110468	217110774	-2.25822
chr5	217146000	217146571	-1.23669
chr5	217162554	217162966	-1.12494
chr5	217195449	217195925	-1.32321
chr5	217207628	217207940	-0.996148
chr5	217262081	217262641	-1.11372
chr5	217275879	217276944	-1.68614
chr5	217336371	217336938	-1.08352
chr5	217352498	217352764	-1.51242
chr5	217355293	217355441	-1.90755
chr5	217356930	217357421	-1.67997
chr5	217359103	217359284	-0.998903
chr5	217360724	217361040	-1.77399
chr5	217428615	217428958	-1.79011
chr5	217433133	217433729	-1.5673
chr5	217434977	217435310	-2.04532
chr5	218441035	218441898	-1.14092
chr5	218580722	218581291	-1.25654
chr5	218802616	218802785	-1.1936
chr5	219060899	219061161	-1.73708
chr5	219206827	219207288	-1.05806
chr5	219925810	219926695	-1.69913
chr5	220523969	220524153	-1.16224
chr5	222422563	222423274	-1.56759
chr5	223679963	223680392	-1.49194
chr5	223817455	223817698	-1.68606
chr5	223837571	223837816	-2.07634
chr5	223844942	223845148	-1.94705
chr5	223854445	223855257	-1.59346
chr6	32451	32540	-1.77758
chr6	1385214	1386122	-1.08403
chr6	10137509	10137630	-1.21419
chr6	10549330	10549370	-1.96935
chr6	10554350	10554645	-1.63073
chr6	12746750	12746796	-1.3212
chr6	12749926	12750100	-1.00906
chr6	13478000	13478603	-1.42814
chr6	13479406	13479752	-1.47144
chr6	13480303	13480434	-1.34956
