chr_name	start	end	log2FoldChange	padj	MSTRG_transcript_id	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr5	181492960	181499448	-4.599657479418309	0.0112261973292326	Zm00001d016963_T008	MSTRG.39387	Zm00001d016963	GRMZM2G103152	Bifunctional riboflavin biosynthesis protein RIBA 1 chloroplastic	[source:homolog]
chr1	23265205	23270017	-4.5937906238661395	0.0009346083531091619	Zm00001d028114_T001	MSTRG.937	Zm00001d028114	GRMZM2G015219	 mmp135;\C2 : similar to Arabidopsis no pollen germination related 1	 [source: characterized gene (MaizeGDB_09082017)]
chr6	100071269	100073893	-4.58648626610622	0.00918197477026695	MSTRG.43484.2	MSTRG.43484	Zm00001d036763	GRMZM2G123446	Putative cytochrome P450 superfamily protein  	 [source: RefGen_v3] 
chr1	279603893	279609534	-4.5767168449843	0.0120389169693988	MSTRG.7966.19	MSTRG.7966	Zm00001d033957	GRMZM2G301089	Helix-loop-helix DNA-binding domain containing protein  	 [source: RefGen_v3] 
chr5	221569634	221583540	-4.56968151331059	0.000748904392573553	Zm00001d018481_T036	MSTRG.41940	Zm00001d018481	GRMZM2G034362	 myo2;myosin2:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	213496185	213498656	-4.56252521065926	0.007672114844516079	MSTRG.40657.5	MSTRG.40657	Zm00001d018061	GRMZM2G070218	Shikimate kinase  	 [source: RefGen_v3] 
chr1	245685485	245714956	-4.560423505125451	0.0143533058621964	Zm00001d032980_T035	MSTRG.6838	Zm00001d032980	GRMZM2G326677	Phospholipid-transporting ATPase 3	[source:homolog]
chr6	168716964	168722841	-4.558738552755309	0.0243494913324335	Zm00001d039015_T002	MSTRG.46100	Zm00001d039015	GRMZM2G020814	Putative RING zinc finger domain superfamily protein  	 [source: RefGen_v3] 
chr5	1908458	1914933	-4.55703105080212	4.97582180294242e-05	Zm00001d012916_T007	MSTRG.36109	Zm00001d012916	GRMZM2G138421	Squamosa promoter-binding-like protein 1	[source:homolog]
chr4	180314538	180316581	-4.55619280186508	0.0431734150466603	MSTRG.31999.1	MSTRG.31999	Zm00001d052120	AC185501.3_FG001		
chr6	154559443	154564522	-4.5546301029251905	0.0490236129524097	Zm00001d038326_T004	MSTRG.45327	Zm00001d038326	GRMZM2G063961	Serine/threonine-protein kinase SRK2A	[source:homolog]
chr3	161552863	161557701	-4.5494274458645805	0.0156761242989026	MSTRG.24631.1	MSTRG.24631	Zm00001d042331	GRMZM2G022159	exocyst subunit exo70 family protein F1	[source:homolog]
chr2	28085003	28088566	-4.54415685210283	0.0401984998053279	MSTRG.14778.9	MSTRG.14778	Zm00001d002956	GRMZM2G113990	Endosomal targeting BRO1-like domain-containing protein	[source:homolog]
chr2	22115089	22128829	-4.53764697433055	0.0019498147983816102	Zm00001d002770_T016	MSTRG.14504	Zm00001d002770	GRMZM2G086648	ARM repeat superfamily protein	[source:homolog]
chr2	158148276	158156805	-4.5358074454693	0.0113946960899162	Zm00001d005100_T015	MSTRG.17664	Zm00001d005100	GRMZM2G146267	RNA binding (RRM/RBD/RNP motifs) family protein	[source:homolog]
chr5	57813032	57817917	-4.53509658578621	0.0192889939605711	Zm00001d014658_T004	MSTRG.35979	Zm00001d014658	GRMZM2G048455	Mitogen-activated protein kinase 1	[source:homolog]
chr6	1572541	1578473	-4.5324210357866	0.0109559609379332	Zm00001d035004_T037	MSTRG.40834	Zm00001d035004	GRMZM2G040296	Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  	 [source: RefGen_v3] 
chr1	219226773	219232499	-4.53117878378433	0.0269878191816397	Zm00001d032257_T001	MSTRG.5975	Zm00001d032257	GRMZM2G016189	Aminoaldehyde dehydrogenase 1b  	 [source: RefGen_v3] 
chr10	131474715	131477952	-4.5298029247888305	0.021343614151221	MSTRG.12414.7	MSTRG.12414	Zm00001d025846	GRMZM5G810727	Beta-glucosidase 47	[source:homolog]
chr5	195713907	195720932	-4.5191239517238	1.44606941137434e-05	Zm00001d017424_T003	MSTRG.39937	Zm00001d017424	GRMZM2G072865	ATP-dependent zinc metalloprotease FTSH 7 chloroplastic	[source:homolog]
chr6	162595867	162630068	-4.508178672149481	0.006229020462783189	MSTRG.45850.2	MSTRG.45850	Zm00001d038691	GRMZM2G435445	Tubby-like F-box protein 7	[source:homolog]
chr7	178467571	178481516	-4.50549618487471	0.00212507311675897	Zm00001d022481_T007	MSTRG.53322	Zm00001d022481	GRMZM2G144971	CW-type Zinc Finger	[source:homolog]
chr3	221966578	221974783	-4.50028189043145	2.53774954353045e-09	MSTRG.26898.25	MSTRG.26898	Zm00001d044213	GRMZM2G160151	Cleavage and polyadenylation specificity factor subunit 3-II	[source:homolog]
chr8	110486631	110507178	-4.49859801058795	0.0107261731607447	Zm00001d010341_T003	MSTRG.53958	Zm00001d010341	GRMZM2G098227	ARM REPEAT PROTEIN INTERACTING WITH ABF2	[source:homolog]
chr8	147387271	147396132	-4.48607510521136	2.31189086357873e-14	Zm00001d011347_T001	MSTRG.55105	Zm00001d011347	GRMZM2G005304	Autophagy 7%3B Autophagy-related 7  	 [source: RefGen_v3] 
chr5	7377024	7381960	-4.4822679992357495	0.00949007873314639	Zm00001d013262_T004	MSTRG.36496	Zm00001d013262	GRMZM2G129913	 spo1;topoisomerase-like enzyme1: Homolog of SPO11	 which generates double-stranded breaks along meiotic chromosomes
chr4	240384798	240390001	-4.4788203966149105	7.901197358650999e-06	MSTRG.33959.4	MSTRG.33959	Zm00001d053747	GRMZM2G037185	ubiquitin fusion degradation 1	[source:homolog]
chr6	166531859	166538653	-4.47496845541425	0.00236576983592315	MSTRG.45984.1	MSTRG.45984	Zm00001d038892	GRMZM2G114513	Putative clathrin assembly protein 	[source:homolog]
chr6	163895262	163898283	-4.46970960536713	0.0011082783344358198	MSTRG.45700.2	MSTRG.45700	Zm00001d038753	GRMZM2G101282	Ubiquitin domain-containing protein	[source:homolog]
chr9	146880543	146884619	-4.46934004139342	0.007542065004004559	MSTRG.60751.3	MSTRG.60751	Zm00001d047977	GRMZM2G164821	Transmembrane 9 superfamily member 4	[source:homolog]
chr5	3900060	3902473	-4.4612562408749294	6.84750862401604e-09	MSTRG.36261.11	MSTRG.36261	Zm00001d013055	GRMZM2G054193	Vesicle-associated membrane protein 722	[source:homolog]
chr10	96586355	96595224	-4.46100924294237	1.77259909492459e-05	MSTRG.11296.5	MSTRG.11296	Zm00001d024952	GRMZM5G858454	 aco2;aconitase2: electrophoretic mobility	 [source: characterized gene (MaizeGDB_09082017)]
chr8	164362935	164368302	-4.44584418602975	0.022852585144883	Zm00001d011913_T009	MSTRG.55824	Zm00001d011913	AC233953.1_FG005	Potassium transporter 3	[source:homolog]
chr3	156417053	156421401	-4.44083676229484	1.04478203287057e-06	Zm00001d042215_T001	MSTRG.24497	Zm00001d042207	GRMZM2G428987	Esterase PIR7B  	 [source: RefGen_v3] 
chr1	25545586	25566214	-4.43988173859208	0.000116703924729622	Zm00001d028177_T011	MSTRG.1017	Zm00001d028177	GRMZM2G376074	Ubiquitin carboxyl-terminal hydrolase 26	[source:homolog]
chr2	42148456	42154278	-4.43565727658459	2.08127670506856e-06	Zm00001d003378_T002	MSTRG.15223	Zm00001d003378	GRMZM2G042443	 mop1;mediator of paramutation1: recessive changes B' phenotype to dark	 similar to B1-I
chr7	19277318	19469664	-4.43332231216615	6.23066293398356e-06	MSTRG.46975.2	MSTRG.46975	Zm00001d019149	GRMZM2G424832	 cesa4;cellulose synthase4: cDNA	 [source: characterized gene (MaizeGDB_09082017)]
chr1	302960663	302983626	-4.4280095121754295	0.015393072261313999	MSTRG.8909.17	MSTRG.8909	Zm00001d034823	GRMZM2G426200	ALBINO3-like protein 1 chloroplastic	[source:homolog]
chr10	9592581	9598064	-4.42709706386266	4.10107028721531e-07	Zm00001d023544_T011	MSTRG.9482	Zm00001d023544	GRMZM2G142019	Putative DUF869 domain containing family protein  	 [source: RefGen_v3] 
chr10	126789101	126794246	-4.423624608297099	0.008162199684798541	MSTRG.12223.1	MSTRG.12223	Zm00001d025703	GRMZM2G111462	ABC transporter B family member 15	[source:homolog]
chr1	34030665	34038215	-4.41341388339009	0.0211010134037846	Zm00001d028412_T019	MSTRG.1277	Zm00001d028412	GRMZM2G165944	Filament-like plant protein 4	[source:homolog]
chr8	102868668	103095832	-4.4109182056570395	0.00685605821137496	MSTRG.53750.18	MSTRG.53750	Zm00001d010172	GRMZM2G322953	Fructose-16-bisphosphatase cytosolic	[source:homolog]
chr2	196151047	196158030	-4.4026479086404295	0.00017569766175214098	MSTRG.18682.4	MSTRG.18682	Zm00001d006041	GRMZM2G446050	Proton pump-interactor 1	[source:homolog]
chr2	20189477	20195826	-4.40216218290616	2.44212992240214e-10	MSTRG.14179.5	MSTRG.14179	Zm00001d002715	GRMZM2G044143	BEACH domain-containing protein C2	[source:homolog]
chr3	8523695	8533195	-4.401730038193491	0.00887830824258996	Zm00001d039589_T103	MSTRG.21395	Zm00001d039589	GRMZM5G844173	 gi2;gigantea2: homologous to Arabidopsis photoperiod gene gigantea.	 [source: characterized gene (MaizeGDB_09082017)]
chr5	3972809	3981361	-4.3943109322788105	5.580957640936789e-08	MSTRG.36267.1	MSTRG.36267	Zm00001d013059	GRMZM5G844195	Vacuolar protein sorting-associated protein 35B	[source:homolog]
chr2	177655850	177675963	-4.38274223701742	0.000568017508246511	MSTRG.18142.2	MSTRG.18142	Zm00001d005535	GRMZM2G104546	Bifunctional aspartokinase/homoserine dehydrogenase 2%2C chloroplastic Aspartokinase Homoserine dehydrogenase 	 [source: RefGen_v3] 
chr9	95727360	95731232	-4.38027983495207	0.000294147343360063	MSTRG.59027.7	MSTRG.59027	Zm00001d046552	GRMZM2G044805	Charged multivesicular body protein 4b%3B Putative SNF domain containing family protein  	 [source: RefGen_v3] 
chr7	181177255	181180361	-4.378620080865891	1.2390831719183002e-16	Zm00001d022616_T001	MSTRG.53473	Zm00001d022616	GRMZM2G032878	Acyl carrier protein 2 chloroplastic	[source:homolog]
chr3	213579901	213586248	-4.37421344891182	0.0282241814633891	Zm00001d043909_T021	MSTRG.26582	Zm00001d043909	GRMZM5G804976	Callose synthase 11	[source:homolog]
chr8	140257773	140267706	-4.37294514723619	0.013127114340801	MSTRG.54885.33	MSTRG.54885	Zm00001d011140	GRMZM2G464754	transducin family protein / WD-40 repeat family protein	[source:homolog]
chr1	34970656	34979598	-4.36712715526518	0.000299982997327302	Zm00001d028438_T011	MSTRG.1299	Zm00001d028438	GRMZM2G058870	Guanine-nucleotide-exchange protein  	 [source: RefGen_v3] 
chr5	34485952	34492922	-4.36697911498648	2.61163179191763e-07	Zm00001d014159_T029	MSTRG.35280	Zm00001d014159	GRMZM2G313649	Protein NETWORKED 1A	[source:homolog]
chr2	220570350	220601325	-4.35740232045211	0.000955241005226459	Zm00001d007034_T013	MSTRG.19924	Zm00001d007034	GRMZM2G049347	Synaptotagmin-5	[source:homolog]
chr7	154821462	154840360	-4.35680231339271	0.00396018217642786	Zm00001d021516_T011	MSTRG.50059	Zm00001d021516	GRMZM2G032336	Calmodulin-binding transcription activator 5	[source:homolog]
chr1	99421424	99424112	-4.34758618990901	0.0303231967177816	Zm00001d030014_T013	MSTRG.3226	Zm00001d030014	GRMZM2G049422	Tobamovirus multiplication protein 2A	[source:homolog]
chr1	68244885	68250775	-4.3355021261255695	1.717754524078e-14	Zm00001d029378_T005	MSTRG.2435	Zm00001d029378	GRMZM2G107499	Protein LNK1	[source:homolog]
chr3	33191002	33198335	-4.333565753873089	0.0238503964328232	MSTRG.22112.4	MSTRG.22112	Zm00001d040234	GRMZM2G031043	Ypt/Rab-GAP domain of gyp1p superfamily protein	[source:homolog]
chr1	26428518	26434591	-4.3329498871832	0.0116396105302907	Zm00001d028208_T034	MSTRG.1050	Zm00001d028208	GRMZM2G079823	Protein RIK  	 [source: RefGen_v3] 
chr5	1366642	1369224	-4.33256058733961	0.0153939959639929	Zm00001d012867_T001	MSTRG.36060	Zm00001d012867	GRMZM5G851103		
chr1	74095473	74098201	-4.33137902953089	0.0145281192666326	Zm00001d029515_T001	MSTRG.2546	Zm00001d029515	GRMZM2G096682	ACT domain-containing protein ACR4	[source:homolog]
chr8	152030972	152037794	-4.32016104199529	0.0482945065204971	MSTRG.55259.2	MSTRG.55259	Zm00001d011486	GRMZM2G132547	CTP synthase family protein	[source:homolog]
chr1	237515393	237518758	-4.31417786856166	0.000102525320580786	MSTRG.6589.7	MSTRG.6589	Zm00001d032761	GRMZM2G004057	RPM1 interacting protein 13	[source:homolog]
chr2	46024372	46026663	-4.31356175193014	0.00251046582259907	MSTRG.15308.4	MSTRG.15308	Zm00001d003493	GRMZM2G145758	 rpl32;ribosomal protein L32 homolog32: partial cDNA sequence homologous to ribosomal protein L32	 [source: characterized gene (MaizeGDB_09082017)]
chr1	169596817	169609100	-4.312428538136009	0.00115806653086549	MSTRG.4452.3	MSTRG.4452	Zm00001d030967	GRMZM2G130034	Ureidoglycolate hydrolase	[source:homolog]
chr9	117367799	117454573	-4.31203854756272	1.3628928984134399e-11	MSTRG.59689.12	MSTRG.59689	Zm00001d047074	GRMZM2G331105	pleckstrin homology (PH) domain-containing protein	[source:homolog]
chr3	160116104	160118228	-4.30386913241302	0.0355099835728547	Zm00001d042306_T002	MSTRG.24640	Zm00001d042306	GRMZM2G081013	Periodic tryptophan protein 1  	 [source: RefGen_v3] 
chr2	199509522	199514992	-4.3036173035885	0.0282241814633891	MSTRG.18884.10	MSTRG.18884	Zm00001d006133	GRMZM5G860226	Thioesterase/thiol ester dehydrase-isomerase superfamily protein	[source:homolog]
chr2	29398384	29404173	-4.29433931840596	0.0007441833864729491	Zm00001d003012_T001	MSTRG.14698	Zm00001d003012	GRMZM2G122618	Nucleotide/sugar transporter family protein	[source:homolog]
chr3	56209264	56281624	-4.29399835776646	1.62854236477387e-05	MSTRG.22598.4	MSTRG.22598	Zm00001d040650	GRMZM2G136106	Pectinesterase  	 [source: RefGen_v3] 
chr4	27940403	28238329	-4.29244680816332	8.70027656242948e-08	MSTRG.28463.4	MSTRG.28463	Zm00001d049365	GRMZM2G090010	Methionine aminopeptidase  	 [source: RefGen_v3] 
chr6	162803638	162809746	-4.28677270318771	0.00395853498616339	Zm00001d038698_T006	MSTRG.45865	Zm00001d038698	GRMZM2G441325	Auxin response factor 3	[source:homolog]
chr10	94904945	94991542	-4.28593078469997	0.0159561413939889	MSTRG.11255.5	MSTRG.11255	Zm00001d024919	GRMZM2G079944	Adenylate kinase  	 [source: RefGen_v3] 
chr10	81348111	81352527	-4.28028065858919	0.00353779151087645	Zm00001d024633_T003	MSTRG.10896	Zm00001d024633	GRMZM5G828229	Monodehydroascorbate reductase 5 mitochondrial	[source:homolog]
chr2	174589435	174595076	-4.27807734999364	0.00769410084345877	Zm00001d005451_T013	MSTRG.18042	Zm00001d005451	GRMZM2G028353	Cellulose synthase A catalytic subunit 5 [UDP-forming]	[source:homolog]
chr2	31123738	31128829	-4.27623985895797	0.0303231967177816	MSTRG.14736.2	MSTRG.14736	Zm00001d003072	GRMZM2G171620	Receptor-like serine/threonine-protein kinase ALE2	[source:homolog]
chr10	84546543	84554139	-4.27061601458258	0.0270506494440997	MSTRG.11026.1	MSTRG.11026	Zm00001d024710	GRMZM2G139157		
chr8	77921854	77925636	-4.2631547358597	2.05220653767479e-06	MSTRG.52521.13	MSTRG.52521	Zm00001d009724	GRMZM5G864412	TPR repeat-containing thioredoxin TTL1	[source:homolog]
chr5	190355335	190358465	-4.25037564011947	1.59610373159322e-09	Zm00001d017251_T021	MSTRG.39709	Zm00001d017251	GRMZM2G075255	Protein ECERIFERUM 1	[source:homolog]
chr3	21174387	21199354	-4.25003997473101	0.0251167272378548	MSTRG.21816.1	MSTRG.21816	Zm00001d039971	GRMZM2G150866	Metallo-hydrolase/oxidoreductase superfamily protein	[source:homolog]
chr1	200686323	200689466	-4.24038049618631	2.94023846362451e-07	Zm00001d031749_T004	MSTRG.5271	Zm00001d031749	GRMZM2G017110	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	[source:homolog]
chr2	33155186	33156967	-4.23703932295055	2.72950532601618e-16	Zm00001d003127_T014	MSTRG.14907	Zm00001d003127	GRMZM2G083253	60S ribosomal protein L23a-1	[source:homolog]
chr1	56383487	56404972	-4.22903983913778	3.2237714123843297e-09	Zm00001d029055_T015	MSTRG.2027	Zm00001d029055	GRMZM2G028132	DNA-directed RNA polymerase I subunit 1	[source:homolog]
chr8	176802144	176808402	-4.22416857715764	4.63405126969404e-05	Zm00001d012571_T001	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
chr6	158240688	158284336	-4.22155432174128	0.00029633584628913903	MSTRG.45586.1	MSTRG.45586	Zm00001d038475	GRMZM2G405052	 reas1;ribosome export associated1: Encodes an AAA-ATPase that controls 60S ribosome export from the nucleus to the cytoplasm after ribosome maturation; mutants have a defective kernel phenotype.	 [source: characterized gene (MaizeGDB_09082017)]
chr5	3626153	3629045	-4.218178161834681	0.000151253778709171	Zm00001d013043_T001	MSTRG.36244	Zm00001d013043	GRMZM2G025248	 aprl9;adenosine 5'-phosphosulfate reductase-like9:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	203973286	203990059	-4.21423600146634	0.000541692709367826	Zm00001d031847_T009	MSTRG.5501	Zm00001d031847	GRMZM2G416069	Structural maintenance of chromosomes (SMC) family protein	[source:homolog]
chr3	207726179	207877244	-4.205142195419709	0.0203500882578517	MSTRG.26342.1	MSTRG.26342	Zm00001d043701	GRMZM2G091540	IAA-amino acid hydrolase ILR1-like 4	[source:homolog]
chr9	117674333	117689618	-4.2027776176325204	0.0036941987469169104	MSTRG.59705.13	MSTRG.59705	Zm00001d047079	GRMZM2G473310	G2484-1 protein	[source:homolog]
chr4	162051529	162063000	-4.18993060391278	0.0156862215129788	MSTRG.31308.14	MSTRG.31308	Zm00001d051545	GRMZM2G106931	Probable GTP diphosphokinase RSH2 chloroplastic	[source:homolog]
chr7	163324438	163338814	-4.18967122315033	2.78169229726225e-14	Zm00001d021806_T064	MSTRG.50383	Zm00001d021806	GRMZM2G335287	HOPM interactor 7	[source:homolog]
chr10	954936	966579	-4.18861589011571	0.000777472028931636	Zm00001d023230_T035	MSTRG.9112	Zm00001d023230	GRMZM2G048067	Regulatory-associated protein of TOR 1	[source:homolog]
chr9	108598936	108614431	-4.18761515108141	0.0461129106307475	MSTRG.59406.1	MSTRG.59406	Zm00001d046867	GRMZM2G435001	Putative HLH DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr5	76842069	76856324	-4.18492119303463	3.98721901353819e-23	Zm00001d015138_T004	MSTRG.37063	Zm00001d015138	GRMZM2G017229		
chr4	155169222	155171080	-4.17558591939013	0.00045634513543232696	Zm00001d051338_T002	MSTRG.31044	Zm00001d051338	GRMZM2G145221		
chr4	199802528	199810964	-4.17485580877063	0.00143419101698225	Zm00001d052751_T009	MSTRG.32692	Zm00001d052751	GRMZM2G363038	ENHANCER OF AG-4 protein 2	[source:homolog]
chr10	92329957	92563002	-4.17433981834692	0.0217214985225027	MSTRG.11145.2	MSTRG.11145	Zm00001d024885	GRMZM2G176998	Putative WD40-like beta propeller repeat family protein  	 [source: RefGen_v3] 
chr5	198081985	198087709	-4.17386092602219	0.0009773784239851448	MSTRG.40042.1	MSTRG.40042	Zm00001d017512	GRMZM2G168301	YbaK/aminoacyl-tRNA synthetase-associated domain	[source:homolog]
chr7	38302244	38307962	-4.17111381940242	0.00010766211167049001	Zm00001d019507_T006	MSTRG.47459	Zm00001d019507	GRMZM2G025231	Cellulose synthase-7  	 [source: RefGen_v3] 
chr10	147989385	148002902	-4.16962327729288	0.00576571936556981	Zm00001d026548_T026	MSTRG.13210	Zm00001d026548	GRMZM2G423861	Kinesin-like calmodulin-binding protein	[source:homolog]
chr4	228095620	228104670	-4.1636020542474705	0.0014061537573234401	MSTRG.33499.5	MSTRG.33499	Zm00001d053372	GRMZM2G132653		
chr4	232245967	232253821	-4.16156301746583	1.03637530934941e-08	Zm00001d053453_T003	MSTRG.33627	Zm00001d053453	GRMZM2G074122	Phosphoenolpyruvate carboxylase isoform 1%3B Phosphoenolpyruvate carboxylase isoform 2  	 [source: RefGen_v3] 
chr10	140686240	140689096	-4.15455159815907	6.72042416025403e-11	MSTRG.12677.1	MSTRG.12677	Zm00001d026194	GRMZM2G128078	SNARE associated Golgi protein family	[source:homolog]
chr8	34966283	34970260	-4.15240168636519	2.69516314068781e-07	MSTRG.51823.6	MSTRG.51823	Zm00001d009077	GRMZM2G085402	Mono-/di-acylglycerol lipase N-terminal;Lipase class 3	[source:homolog]
chr4	169925398	169932854	-4.15097985871521	4.18608373139559e-05	MSTRG.31601.2	MSTRG.31601	Zm00001d051796	GRMZM2G063316	SET domain containing protein  	 [source: RefGen_v3] 
chr5	1060873	1063681	-4.14839235561328	0.00330938522604576	Zm00001d012844_T001	MSTRG.36034	Zm00001d012844	GRMZM2G013750	26S proteasome non-ATPase regulatory subunit 12 homolog B	[source:homolog]
chr5	137794977	137823252	-4.14565759852773	0.000612160369646762	MSTRG.38263.9	MSTRG.38263	Zm00001d015992	GRMZM2G177404		
chr3	4140509	4149592	-4.1432714429229	0.0263485346870217	MSTRG.21199.14	MSTRG.21199	Zm00001d039434	GRMZM2G471089	Agamous-like MADS-box protein AGL5	[source:homolog]
chr2	84495987	84510154	-4.13424346132132	9.99165475131868e-13	Zm00001d004125_T032	MSTRG.16230	Zm00001d004125	GRMZM5G858094	 acc2;acetyl-CoA carboxylase2: graminicide (e.g.	 sethoxydim
chr10	133171413	133173653	-4.13309022956979	0.0013398717493113901	MSTRG.12505.1	MSTRG.12505	Zm00001d025891	GRMZM2G320135	ATP-dependent Clp protease proteolytic subunit  	 [source: RefGen_v3] 
chr1	260621601	260633069	-4.12870062023628	0.00566838730231301	Zm00001d033368_T050	MSTRG.7307	Zm00001d033368	GRMZM2G150772	Transducin/WD40 repeat-like superfamily protein	[source:homolog]
chr1	2157260	2165711	-4.12767462820513	0.0109559609379332	Zm00001d027299_T017	MSTRG.87	Zm00001d027299	GRMZM2G114459	" polm1;polymerase II transcription-mediator1: encodes part of the ""CDK8"" module that mediates transcription initiation with RNA Polymerase II"	 [source: characterized gene (MaizeGDB_09082017)]
chr6	166208252	166209149	-4.12604420298652	1.84533497949898e-06	MSTRG.45947.14	MSTRG.45947	Zm00001d038874	GRMZM2G079263	Probable polygalacturonase 	[source:homolog]
chr4	240989903	240995095	-4.12130546958933	0.00115934735880487	Zm00001d053783_T001	MSTRG.34002	Zm00001d053783	GRMZM2G010152	Copper-transporting ATPase RAN1	[source:homolog]
chr4	92595472	92596446	-4.11952936258218	0.0238958920044324	Zm00001d050484_T015	MSTRG.29929	Zm00001d050484	GRMZM2G370915	Transmembrane 9 superfamily member 9	[source:homolog]
chr8	80730257	80736271	-4.11758471117701	0.045598941863134	Zm00001d009780_T002	MSTRG.52636	Zm00001d009780	GRMZM2G073888	 tubg1;gamma-tubulin1:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	70063323	70069336	-4.11301359890092	0.000805015236974734	Zm00001d029426_T003	MSTRG.2496	Zm00001d029426	GRMZM2G022061	Splicing factor arginine/serine-rich	[source:homolog]
chr1	6309944	6313650	-4.11129361211092	0.010633388585921	MSTRG.503.5	MSTRG.503	Zm00001d027486	GRMZM2G032219	 mlo1;barley mlo defense gene homolog1: one of 9 seven-transmembrane homologues to barley powdery mildew defense response gene	 [source: characterized gene (MaizeGDB_09082017)]
chr2	202646055	202649958	-4.108479010906279	1.38691238807648e-06	MSTRG.19013.1	MSTRG.19013	Zm00001d006242	GRMZM2G573867	3-dehydroquinate synthase chloroplastic	[source:homolog]
chr7	84160816	84204151	-4.106370110007	0.017515932093008998	Zm00001d020001_T014	MSTRG.48196	Zm00001d020001	GRMZM2G025340	Structural maintenance of chromosomes protein 6B	[source:homolog]
chr5	1366614	1369387	-4.10155398258766	0.0348983392046454	MSTRG.36060.6	MSTRG.36060	Zm00001d012867	GRMZM5G851103		
chr2	208705744	208713351	-4.10071963660583	0.0015126196481295199	MSTRG.19240.9	MSTRG.19240	Zm00001d006453	GRMZM2G498656	Protein LAZ1	[source:homolog]
chr2	4150293	4154357	-4.0963960683732905	0.00103499829311024	Zm00001d002000_T002	MSTRG.13828	Zm00001d002000	GRMZM2G040095	 lox6;lipoxygenase6:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	6553971	6562166	-4.09532194531725	3.7319040268521705e-05	Zm00001d039518_T002	MSTRG.21183	Zm00001d039518	GRMZM2G093050	 eif3;eukaryotic initiation factor3: cDNA encodes a protein homologous to the large subunit (eIF3) of the eukaryotic initiation factor essential to protein initiation	 [source: characterized gene (MaizeGDB_09082017)]
chr10	49072786	49076818	-4.09074706886138	7.91456012019155e-15	MSTRG.10246.9	MSTRG.10246	Zm00001d024141	GRMZM2G146951	Transmembrane 9 superfamily member 9	[source:homolog]
chr1	55927640	55936044	-4.086838834405681	1.7964277180620801e-12	Zm00001d029044_T002	MSTRG.2018	Zm00001d029044	GRMZM2G109121	ABC transporter E family member 2	[source:homolog]
chr8	27722101	27724506	-4.08501152112396	0.0194396995166497	Zm00001d008966_T001	MSTRG.51640	Zm00001d008966	GRMZM2G127650	Serine/threonine-protein kinase  	 [source: RefGen_v3] 
chr10	10856318	10862531	-4.08484442940068	0.0193693593383968	MSTRG.9498.4	MSTRG.9498	Zm00001d023587	GRMZM5G803992	DNA-directed RNA polymerases II IV and V subunit 10	[source:homolog]
chr2	174589435	174595075	-4.07926499546423	0.00198615854807976	Zm00001d005451_T011	MSTRG.18042	Zm00001d005451	GRMZM2G028353	Cellulose synthase A catalytic subunit 5 [UDP-forming]	[source:homolog]
chr3	171421717	171425400	-4.07849186113976	0.00230038487322358	Zm00001d042541_T001	MSTRG.24902	Zm00001d042541	GRMZM2G156861	 lox2;lipoxygenase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	176554213	176561193	-4.07561629248763	0.00789678603641956	Zm00001d005502_T011	MSTRG.18070	Zm00001d005502	GRMZM2G018775	Protein SMG7	[source:homolog]
chr1	93160123	93196006	-4.074320971276189	3.1720765483127105e-14	MSTRG.3089.5	MSTRG.3089	Zm00001d029899	GRMZM2G021621	 expb2;beta expansin2: expressed specifically in the elongating region of maize primary root	 [source: characterized gene (MaizeGDB_09082017)]
chr9	15852784	15862930	-4.06878630611165	5.7943463614256995e-15	Zm00001d045199_T001	MSTRG.56881	Zm00001d045199	GRMZM2G099355	Pre-mRNA-processing-splicing factor 8A	[source:homolog]
chr3	129312119	129403947	-4.0615234012758705	0.00779119798688692	MSTRG.23818.3	MSTRG.23818	Zm00001d041601	GRMZM2G439884	HIT zinc finger ;PAPA-1-like conserved region	[source:homolog]
chr1	239383267	239477302	-4.05322501158257	0.0462083097736407	MSTRG.6668.17	MSTRG.6668	Zm00001d032825	GRMZM2G067315		
chr6	166896660	166900067	-4.04554070059827	0.0283156805571642	MSTRG.46008.12	MSTRG.46008	Zm00001d038917	GRMZM2G017269	ARM repeat superfamily protein	[source:homolog]
chr2	35417983	35422357	-4.045044464603911	1.3617882349538e-11	MSTRG.14998.6	MSTRG.14998	Zm00001d003200	GRMZM2G057113	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[source:homolog]
chr2	20190250	20229066	-4.04329968817842	0.000145976721061817	Zm00001d002715_T002	MSTRG.14179	Zm00001d002715	GRMZM2G044143	BEACH domain-containing protein C2	[source:homolog]
chr5	993811	1079596	-4.04269126933563	4.6135200318699396e-07	MSTRG.36030.1	MSTRG.36030	Zm00001d012847	GRMZM2G013200	Sec14p-like phosphatidylinositol transfer family protein	[source:homolog]
