chr_name	start	end	CNV
chr5	59000001	60000000	0.08947595296108037
chr9	67000001	68000000	0.08992928816313896
chr7	57000001	58000000	0.09000725506332712
chr8	113000001	114000000	0.09022115171965063
chr1	265000001	266000000	0.09032348813819695
chr7	71000001	72000000	0.09077114165593714
chr3	198000001	199000000	0.09083161104759556
chr6	129000001	130000000	0.0908606208794643
chr1	152000001	153000000	0.09091601361095261
chr1	30000001	31000000	0.09102416703111339
chr5	110000001	111000000	0.09107912886951415
chr5	162000001	163000000	0.09108640688787623
chr8	107000001	108000000	0.09114005938480735
chr4	97000001	98000000	0.09116116782827091
chr9	59000001	60000000	0.09126271374036359
chr1	210000001	211000000	0.09135007231095633
chr1	276000001	277000000	0.0914792678745978
chr1	130000001	131000000	0.09159588121020501
chr2	89000001	90000000	0.09162035358153293
chr1	280000001	281000000	0.09179720235856892
chr8	93000001	94000000	0.09181729130089634
chr3	95000001	96000000	0.09211134139202021
chr4	37000001	38000000	0.09213134475396778
chr1	266000001	267000000	0.09216120615314649
chr5	40000001	41000000	0.09233167910584829
chr2	38000001	39000000	0.09236815295145628
chr4	78000001	79000000	0.09239165416134971
chr5	130000001	131000000	0.09240640125586212
chr8	131000001	132000000	0.09241611845056029
chr7	141000001	142000000	0.09247601016185387
chr4	40000001	41000000	0.09250866600333482
chr3	55000001	56000000	0.09266012970223808
chr7	159000001	160000000	0.09267041139287359
chr5	149000001	150000000	0.09267607681054314
chr4	31000001	32000000	0.09270000255413349
chr6	172000001	173000000	0.09295002580098038
chr5	116000001	117000000	0.09298675792720036
chr3	206000001	207000000	0.09298964919569508
chr1	131000001	132000000	0.09349749193200663
chr2	13000001	14000000	0.09351629025310818
chr1	125000001	126000000	0.09352177995217195
chr4	89000001	90000000	0.0936849125108719
chr5	103000001	104000000	0.09368994257036756
chr3	179000001	180000000	0.09375476934861214
chr4	227000001	228000000	0.09377139045428749
chr2	18000001	19000000	0.0943812233424336
chr4	35000001	36000000	0.09440760588609227
chr10	129000001	130000000	0.09461623037543858
chr1	41000001	42000000	0.09476050059259522
chr3	169000001	170000000	0.09476721224355454
chr4	140000001	141000000	0.0948003789322778
chr5	66000001	67000000	0.09487588517103102
chr8	145000001	146000000	0.09512078009629983
chr6	53000001	54000000	0.09515542973180312
chr5	107000001	108000000	0.09523163317662629
chr8	136000001	137000000	0.09550354792569354
chr10	3000001	4000000	0.09564289522572916
chr5	219000001	220000000	0.09566154612613686
chr5	222000001	223000000	0.09570278611842392
chr4	3000001	4000000	0.09581084724960616
chr3	184000001	185000000	0.0959483708997104
chr3	155000001	156000000	0.09623615018486749
chr8	50000001	51000000	0.09625669160185164
chr3	182000001	183000000	0.09629821755727762
chr3	175000001	176000000	0.09636151028795263
chr8	124000001	125000000	0.09636591296360181
chr1	291000001	292000000	0.09661137950174274
chr1	171000001	172000000	0.09681388598607793
chr8	92000001	93000000	0.09699901816684621
chr6	58000001	59000000	0.09702895770762467
chr6	111000001	112000000	0.0971277412406449
chr5	14000001	15000000	0.09714747690441869
chr5	213000001	214000000	0.09727462772104463
chr4	91000001	92000000	0.09731146028633876
chr4	232000001	233000000	0.0973351440805335
chr1	36000001	37000000	0.09745390444826378
chr4	38000001	39000000	0.09754093343875041
chr1	292000001	293000000	0.09783665240568365
chr8	95000001	96000000	0.09796454320139927
chr8	79000001	80000000	0.09805412329712494
chr2	20000001	21000000	0.09812410585654636
chr2	12000001	13000000	0.09822045386336226
chr1	47000001	48000000	0.09824696440770403
chr3	166000001	167000000	0.098471842048449
chr4	103000001	104000000	0.09853966460695322
chr1	179000001	180000000	0.09858773122243661
chr1	38000001	39000000	0.09860306657868004
chr8	165000001	166000000	0.09861892387837923
chr1	304000001	305000000	0.09867137608865423
chr8	119000001	120000000	0.09870619249751823
chr7	123000001	124000000	0.0989183211496339
chr3	94000001	95000000	0.09904303085517542
chr9	1000001	2000000	0.09910960963199601
chr3	191000001	192000000	0.09926080145867884
chr2	77000001	78000000	0.09940297788051125
chr10	61000001	62000000	0.09947009416500044
chr9	89000001	90000000	0.09950861516695954
chr2	160000001	161000000	0.09973800099708985
chr2	179000001	180000000	0.09983604389630381
chr3	62000001	63000000	0.09988656250158497
chr2	205000001	206000000	0.09990552343376778
chr10	110000001	111000000	0.09997363198155923
chr4	209000001	210000000	0.10013681395662599
chr1	140000001	141000000	0.10016784258326465
chr8	100000001	101000000	0.10016886952403738
chr8	91000001	92000000	0.1002069344590945
chr1	217000001	218000000	0.1002730080209412
chr7	164000001	165000000	0.10029307887778736
chr1	298000001	299000000	0.10031286549370835
chr8	49000001	50000000	0.10034493262591623
chr4	14000001	15000000	0.1003947484468171
chr7	140000001	141000000	0.10045384089414136
chr3	130000001	131000000	0.10051554408092503
chr2	139000001	140000000	0.10058475408804217
chr5	112000001	113000000	0.10067530922204941
chr2	23000001	24000000	0.10081734161184794
chr3	200000001	201000000	0.10089301924018267
chr1	31000001	32000000	0.10111208987686457
chr1	226000001	227000000	0.1013179719618312
chr1	241000001	242000000	0.10137041758273137
chr3	78000001	79000000	0.10147869646755858
chr3	201000001	202000000	0.10200103787860149
chr4	75000001	76000000	0.10209527579124159
chr1	211000001	212000000	0.10218034586582245
chr1	216000001	217000000	0.10222167142892005
chr1	55000001	56000000	0.10250496444370581
chr2	166000001	167000000	0.10264146318518852
chr4	21000001	22000000	0.10265187015444523
chr1	19000001	20000000	0.1028535668585272
chr1	293000001	294000000	0.10290335524235039
chr4	19000001	20000000	0.10292322363462085
chr4	108000001	109000000	0.10295430724588066
chr8	161000001	162000000	0.1030467192366891
chr7	154000001	155000000	0.10307932137573558
chr8	157000001	158000000	0.10366841514612186
chr1	153000001	154000000	0.10372830341587898
chr2	103000001	104000000	0.10376086666113442
chr1	159000001	160000000	0.10383036687436281
chr7	152000001	153000000	0.10393094510991918
chr10	75000001	76000000	0.10395839128388361
chr5	113000001	114000000	0.10409993909715172
chr1	173000001	174000000	0.10421734802753593
chr1	178000001	179000000	0.10429789307160844
chr9	115000001	116000000	0.10433147818166025
chr2	75000001	76000000	0.10438632323343461
chr3	170000001	171000000	0.10442274923388198
chr4	23000001	24000000	0.10451452039978511
chr8	59000001	60000000	0.10453121593005851
chr3	157000001	158000000	0.10470653752216677
chr4	26000001	27000000	0.10513735476560329
chr8	151000001	152000000	0.10518936866554017
chr7	62000001	63000000	0.10531850906103628
chr7	76000001	77000000	0.10549068028656605
chr3	159000001	160000000	0.10551745046923992
chr4	33000001	34000000	0.1055985659104813
chr1	15000001	16000000	0.1056446126127925
chr4	114000001	115000000	0.10567779900922337
chr8	116000001	117000000	0.10570228573880065
chr1	77000001	78000000	0.10570958823583346
chr1	269000001	270000000	0.10584759599893293
chr5	115000001	116000000	0.10587637449846744
chr8	97000001	98000000	0.10596575424491021
chr5	105000001	106000000	0.1060027483029699
chr1	111000001	112000000	0.10617783688771083
chr8	120000001	121000000	0.10667451597837863
chr8	86000001	87000000	0.1070986373696198
chr1	231000001	232000000	0.10719215046096264
chr8	89000001	90000000	0.10721671731116994
chr6	160000001	161000000	0.10721928889053735
chr3	202000001	203000000	0.10723019260400612
chr6	157000001	158000000	0.10730316674254801
chr10	27000001	28000000	0.10735554791405562
chr4	226000001	227000000	0.10736572272799072
chr1	297000001	298000000	0.10738860592033536
chr8	174000001	175000000	0.10746770662550532
chr1	26000001	27000000	0.10761588272633918
chr1	268000001	269000000	0.10777404952610788
chr8	172000001	173000000	0.10789378644821093
chr4	107000001	108000000	0.10790726278147551
chr1	227000001	228000000	0.10792515003818455
chr4	179000001	180000000	0.10801063136904228
chr1	151000001	152000000	0.1081319709407108
chr2	14000001	15000000	0.10826030147930445
chr3	177000001	178000000	0.10845129615037026
chr8	104000001	105000000	0.1085207848846222
chr6	72000001	73000000	0.10856518486424896
chr1	239000001	240000000	0.10858089022449183
chr9	158000001	159000000	0.10869257239010617
chr5	119000001	120000000	0.10871627880842062
chr8	150000001	151000000	0.10877739282190688
chr2	83000001	84000000	0.10880175140823298
chr1	17000001	18000000	0.1088278434645672
chr4	20000001	21000000	0.10886593815657304
chr7	153000001	154000000	0.10923677721220154
chr2	34000001	35000000	0.10923988553882492
chr8	106000001	107000000	0.10931899380845253
chr1	9000001	10000000	0.10932801798904108
chr1	154000001	155000000	0.10957919187992934
chr1	161000001	162000000	0.1096948835448645
chr6	12000001	13000000	0.10971665483846563
chr3	70000001	71000000	0.1099490783192231
chr7	73000001	74000000	0.11070647641013982
chr9	64000001	65000000	0.11120497303104235
chr1	139000001	140000000	0.11120791149754931
chr4	105000001	106000000	0.11136115291280424
chr1	49000001	50000000	0.11142619877986999
chr1	14000001	15000000	0.11149551633289342
chr4	118000001	119000000	0.11176989737218031
chr1	208000001	209000000	0.11178635027071088
chr5	31000001	32000000	0.11198892063588187
chr5	98000001	99000000	0.11208731120989442
chr3	199000001	200000000	0.11230798530109258
chr4	60000001	61000000	0.11243629457511214
chr1	285000001	286000000	0.11264100405741734
chr6	48000001	49000000	0.11268687790693616
chr8	132000001	133000000	0.11269849825000847
chr1	252000001	253000000	0.11273050741467323
chr8	117000001	118000000	0.11274810014436451
chr6	91000001	92000000	0.11275091005121304
chr4	101000001	102000000	0.1128807662069763
chr5	120000001	121000000	0.11326156043327995
chr1	8000001	9000000	0.1133980995275077
chr8	70000001	71000000	0.11345319177233301
chr8	176000001	177000000	0.11350991816266877
chr6	169000001	170000000	0.11352428693835237
chr7	84000001	85000000	0.1136605471591332
chr4	120000001	121000000	0.11368515944815138
chr1	270000001	271000000	0.11372520010574656
chr2	19000001	20000000	0.11389158026841742
chr4	228000001	229000000	0.11399368647184528
chr1	34000001	35000000	0.11404791549756436
chr5	111000001	112000000	0.11480364900260473
chr5	102000001	103000000	0.11528473951830058
chr3	43000001	44000000	0.11534429935426692
chr7	165000001	166000000	0.1154937022251512
chr1	212000001	213000000	0.11580953169071805
chr1	278000001	279000000	0.11583351154904875
chr8	139000001	140000000	0.11584708633408589
chr10	131000001	132000000	0.11593696946363567
chr1	204000001	205000000	0.11599900976669703
chr9	63000001	64000000	0.11602678908592412
chr7	137000001	138000000	0.11608097502425571
chr8	133000001	134000000	0.11608868642106403
chr9	88000001	89000000	0.11622523574533586
chr3	192000001	193000000	0.11644272000786032
chr7	37000001	38000000	0.11665504324434675
chr1	242000001	243000000	0.11671640734759395
chr1	12000001	13000000	0.11685999320818365
chr4	57000001	58000000	0.11697709468745933
chr4	25000001	26000000	0.11722192201711246
chr8	144000001	145000000	0.11728855494769887
chr1	43000001	44000000	0.11729598191407083
chr1	6000001	7000000	0.11732316103970825
chr4	222000001	223000000	0.11736972147593101
chr1	7000001	8000000	0.11743696133462947
chr1	4000001	5000000	0.11748872984091212
chr7	171000001	172000000	0.11749364301144564
chr8	143000001	144000000	0.11759624525912639
chr1	28000001	29000000	0.11770342689753971
chr3	187000001	188000000	0.11773741872108542
chr5	217000001	218000000	0.11774676801080779
chr4	49000001	50000000	0.11781329028395153
chr1	206000001	207000000	0.11785634357875457
chr1	146000001	147000000	0.11832027358534787
chr1	258000001	259000000	0.1185261851491881
chr7	79000001	80000000	0.11884342350080092
chr4	96000001	97000000	0.11898104150662335
chr1	67000001	68000000	0.11920855771231664
chr9	86000001	87000000	0.11931768097310731
chr1	238000001	239000000	0.11947685965777449
chr4	47000001	48000000	0.11949133712200019
chr1	257000001	258000000	0.11961872630190297
chr1	155000001	156000000	0.11966177820342506
chr2	158000001	159000000	0.11975001919966323
chr9	78000001	79000000	0.11998123425807017
chr4	121000001	122000000	0.12008829859837461
chr4	116000001	117000000	0.12040780555865664
chr4	225000001	226000000	0.12058370922052652
chr7	167000001	168000000	0.12059961338542827
chr1	235000001	236000000	0.12060836624110141
chr2	10000001	11000000	0.12074998898220712
chr1	51000001	52000000	0.12086266951179064
chr8	146000001	147000000	0.12088766273574686
chr8	94000001	95000000	0.12126286727148987
chr8	60000001	61000000	0.12143574569750683
chr7	74000001	75000000	0.1214656200375616
chr4	122000001	123000000	0.12198660008679484
chr5	92000001	93000000	0.12199461803947702
chr8	85000001	86000000	0.12217021964851942
chr1	79000001	80000000	0.12220876825112623
chr7	75000001	76000000	0.12233693165224668
chr1	275000001	276000000	0.1227181422982593
chr6	102000001	103000000	0.1228398517402807
chr5	114000001	115000000	0.1230492518483033
chr3	121000001	122000000	0.12307601546853332
chr1	180000001	181000000	0.12307793035387375
chr1	303000001	304000000	0.12315122794902573
chr4	15000001	16000000	0.12315498996035555
chr10	106000001	107000000	0.12324376594424226
chr8	166000001	167000000	0.12377805626738429
chr8	159000001	160000000	0.12389613868594229
chr7	97000001	98000000	0.12400581085302884
chr4	186000001	187000000	0.12412903596673348
chr1	245000001	246000000	0.12421860911405919
chr1	224000001	225000000	0.1246304300019283
chr1	199000001	200000000	0.1246749225015014
chr7	150000001	151000000	0.12482365667150258
chr1	288000001	289000000	0.12490144139640297
chr10	91000001	92000000	0.12522135520934863
chr3	173000001	174000000	0.1253960156534367
chr9	120000001	121000000	0.12539816949630034
chr5	44000001	45000000	0.12555132546875403
chr6	168000001	169000000	0.12594170006850908
chr4	124000001	125000000	0.12628894194221477
chr4	58000001	59000000	0.12639612934727001
chr1	306000001	307000000	0.12686627124279018
chr1	198000001	199000000	0.1277631798174273
chr1	272000001	273000000	0.1280292745448815
chr10	144000001	145000000	0.1283151488466682
chr10	143000001	144000000	0.12847104945253235
chr8	140000001	141000000	0.1286651460507503
chr8	138000001	139000000	0.1288805402363948
chr1	213000001	214000000	0.12903575311106458
chr5	48000001	49000000	0.12926033529231534
chr1	251000001	252000000	0.12938458767402602
chr8	180000001	181000000	0.129758216831563
chr7	83000001	84000000	0.12998360418813804
chr1	128000001	129000000	0.13014370515857682
chr7	148000001	149000000	0.13021332151552434
chr4	168000001	169000000	0.13021665322470943
chr3	189000001	190000000	0.13025101386915186
chr9	62000001	63000000	0.1305810542412361
chr3	188000001	189000000	0.13108735488420548
chr9	60000001	61000000	0.13122781243992063
chr1	243000001	244000000	0.13134391488976732
chr8	149000001	150000000	0.13134610267851327
chr8	96000001	97000000	0.13135197518235175
chr1	296000001	297000000	0.13180276289226978
chr8	148000001	149000000	0.13194065387346712
chr4	59000001	60000000	0.131955736196006
chr8	11000001	12000000	0.13212549180132854
chr4	102000001	103000000	0.13240368255315912
chr10	59000001	60000000	0.13262794113510523
chr1	11000001	12000000	0.13272922862103717
chr8	134000001	135000000	0.1327523275411638
chr8	178000001	179000000	0.13331467555173632
chr7	158000001	159000000	0.13440305290485435
chr1	129000001	130000000	0.13460836801793774
chr8	84000001	85000000	0.13558005620595476
chr8	175000001	176000000	0.13657826613763224
chr2	27000001	28000000	0.1368505289441194
chr1	284000001	285000000	0.13752888807309607
chr1	281000001	282000000	0.13765168879133105
chr3	52000001	53000000	0.13792543854522102
chr1	5000001	6000000	0.1385736936714479
chr8	115000001	116000000	0.13883327819471214
chr2	96000001	97000000	0.13982289173577114
chr1	233000001	234000000	0.1398936596767269
chr4	51000001	52000000	0.1400696197485908
chr10	142000001	143000000	0.14015343098761712
chr8	142000001	143000000	0.14023860663216448
chr9	65000001	66000000	0.1404022399323019
chr3	53000001	54000000	0.14089429182517918
chr1	221000001	222000000	0.1421297823537153
chr4	36000001	37000000	0.1434030270493501
chr1	237000001	238000000	0.14355473550381462
chr4	169000001	170000000	0.14370408323628106
chr1	18000001	19000000	0.14426487110229305
chr7	38000001	39000000	0.14440261712107538
chr8	83000001	84000000	0.1456358293383467
chr4	50000001	51000000	0.14581912317498372
chr10	105000001	106000000	0.1464801775348508
chr1	246000001	247000000	0.14665064771330294
chr1	248000001	249000000	0.1467931049860018
chr7	139000001	140000000	0.14743464550180127
chr8	141000001	142000000	0.14799161896302088
chr8	82000001	83000000	0.14878142971072134
chr1	302000001	303000000	0.14882038639862236
chr1	222000001	223000000	0.14920827380713514
chr3	196000001	197000000	0.1495961115800152
chr4	30000001	31000000	0.14967511787841475
chr6	83000001	84000000	0.150129495015061
chr1	295000001	296000000	0.15021884640545868
chr1	300000001	301000000	0.15033957535842193
chr4	17000001	18000000	0.15063381684802152
chr3	197000001	198000000	0.15096284440242455
chr5	1000001	2000000	0.1523075452087542
chr1	190000001	191000000	0.15297129187121725
chr6	55000001	56000000	0.15386472072351334
chr3	66000001	67000000	0.154123617201375
chr3	195000001	196000000	0.15473727925651395
chr1	305000001	306000000	0.1552895127853287
chr8	179000001	180000000	0.15746617678517402
chr5	104000001	105000000	0.15753051881919639
chr9	58000001	59000000	0.1602343843858824
chr4	198000001	199000000	0.16264695138868648
chr1	25000001	26000000	0.16437656021389405
chr1	232000001	233000000	0.16461995902242202
chr3	194000001	195000000	0.1649943509843163
chr1	223000001	224000000	0.1663844039070121
chr1	244000001	245000000	0.16739982695088332
chr1	182000001	183000000	0.16779169364028887
chr4	4000001	5000000	0.168381346278241
chr1	197000001	198000000	0.16949060725878504
chr8	154000001	155000000	0.16955631112806607
chr10	149000001	150000000	0.17054811624534244
chr1	24000001	25000000	0.17264865759466091
chr5	1	1000000	0.17399201789824761
chr1	40000001	41000000	0.17700511771960845
chr5	13000001	14000000	0.179191688869832
chr8	118000001	119000000	0.18057269139208726
chr4	18000001	19000000	0.1832869498106693
chr7	56000001	57000000	0.18370205367084189
chr1	247000001	248000000	0.18529123730028982
chr8	1	1000000	0.18907587137735773
chr8	177000001	178000000	0.20038155969395235
chr2	237000001	238000000	0.2003845461517718
chr1	220000001	221000000	0.2025976170164084
chr9	1	1000000	0.2045782284806629
chr3	164000001	165000000	0.21403639715249054
chr3	83000001	84000000	0.21651734529205038
chr6	84000001	85000000	0.22820349882805377
chr3	79000001	80000000	0.23257294003309753
chr1	1	1000000	0.2433086619389685
chr5	212000001	213000000	0.25277525790933725
chr3	1	1000000	0.25280391362944654
chr5	167000001	168000000	0.25576031392925774
chr5	192000001	193000000	0.26863112388076055
chr6	15000001	16000000	0.27057790168608636
chr1	271000001	272000000	0.27794825825484193
chr2	238000001	239000000	0.2795847289142384
chr1	225000001	226000000	0.2919381366695156
chr1	250000001	251000000	0.29518313639265775
chr2	242000001	243000000	0.2990784868071631
chr7	155000001	156000000	0.3000378932317712
chr8	160000001	161000000	0.30384499320742575
chr1	137000001	138000000	0.32407518579115585
chr1	134000001	135000000	0.3257331713112774
chr5	200000001	201000000	0.3271207433632847
chr7	58000001	59000000	0.3355383289179839
chr5	108000001	109000000	0.3455871516732111
chr2	157000001	158000000	0.3493723291170272
chr5	124000001	125000000	0.3797306065934222
chr6	13000001	14000000	0.3807247336975348
chr1	183000001	184000000	0.3972642093234045
chr9	57000001	58000000	0.3975728684228352
chr6	173000001	174000000	0.39764210033660563
chr4	170000001	171000000	0.4287036579623556
chr4	182000001	183000000	0.46078869470018236
chr4	109000001	110000000	0.4638364118059342
chr6	10000001	11000000	0.5122074280807856
chr7	174000001	175000000	0.5153941394669868
chr4	6000001	7000000	0.5989187452509057
chr3	165000001	166000000	0.6005345360743949
chr6	14000001	15000000	1.1283176491042324
chr6	24000001	25000000	-0.9153916423653514
chr6	23000001	24000000	-0.803216123299735
chr7	93000001	94000000	-0.7700201604060128
chr3	90000001	91000000	-0.707541403542089
chr6	80000001	81000000	-0.6378022439273445
chr9	41000001	42000000	-0.6214512500219946
chr3	46000001	47000000	-0.6185464504698597
chr4	9000001	10000000	-0.6131126241620335
chr2	119000001	120000000	-0.6085657867717562
chr6	22000001	23000000	-0.5696711556133357
chr7	117000001	118000000	-0.551398233525191
chr9	75000001	76000000	-0.5401660598506048
chr2	109000001	110000000	-0.4886100809044776
chr1	167000001	168000000	-0.47335472643646254
chr7	43000001	44000000	-0.4447612367283403
chr7	120000001	121000000	-0.44100409705707794
chr6	103000001	104000000	-0.4376023483117204
chr5	77000001	78000000	-0.4352048891635029
chr2	79000001	80000000	-0.43291035438673814
chr9	80000001	81000000	-0.4308332358963919
chr6	60000001	61000000	-0.43034370072582706
chr9	48000001	49000000	-0.4195903248875118
chr5	128000001	129000000	-0.41355449895797275
chr6	34000001	35000000	-0.4065191713109546
chr3	33000001	34000000	-0.4039662889411237
chr5	157000001	158000000	-0.4030732123912491
chr9	27000001	28000000	-0.402356222488958
chr9	76000001	77000000	-0.3989004806214105
chr9	46000001	47000000	-0.39642424935425524
chr7	27000001	28000000	-0.3917425976834495
chr9	85000001	86000000	-0.3875398233572813
chr2	48000001	49000000	-0.3870070688881577
chr10	57000001	58000000	-0.38155415537952503
chr5	52000001	53000000	-0.3769195163683513
chr6	37000001	38000000	-0.3740691394105312
chr2	60000001	61000000	-0.3648001465864544
chr5	136000001	137000000	-0.36401227544152226
chr7	11000001	12000000	-0.36349863141796424
chr3	108000001	109000000	-0.3614245916951252
chr10	132000001	133000000	-0.3605326183637999
chr2	120000001	121000000	-0.35714644703690496
chr2	114000001	115000000	-0.35593677225947196
chr6	38000001	39000000	-0.35092370611164225
chr2	100000001	101000000	-0.34856916521703335
chr5	84000001	85000000	-0.3441188324050403
chr9	49000001	50000000	-0.3437724492838912
chr2	171000001	172000000	-0.34278194624838854
chr9	69000001	70000000	-0.34130939306002656
chr9	74000001	75000000	-0.3405913091639605
chr3	113000001	114000000	-0.3382481887273529
chr5	73000001	74000000	-0.33577336679391073
chr3	36000001	37000000	-0.33509014869439635
chr5	78000001	79000000	-0.3299891223017598
chr1	122000001	123000000	-0.32849565977894396
chr2	151000001	152000000	-0.32743870575899897
chr6	17000001	18000000	-0.3264197323924868
chr6	71000001	72000000	-0.3258879614062929
chr5	139000001	140000000	-0.3185877725043328
chr5	135000001	136000000	-0.31452459930657417
chr6	45000001	46000000	-0.31331740016845533
chr2	148000001	149000000	-0.3113735847483485
chr9	50000001	51000000	-0.3106417648839218
chr3	22000001	23000000	-0.3098397292781014
chr10	111000001	112000000	-0.3080529662569903
chr1	116000001	117000000	-0.3066513203653148
chr9	42000001	43000000	-0.305800471509945
chr6	35000001	36000000	-0.30342591273171327
chr2	143000001	144000000	-0.30335277621590667
chr10	36000001	37000000	-0.299633062110651
chr2	44000001	45000000	-0.2995658147159755
chr7	80000001	81000000	-0.2987833552216665
chr9	71000001	72000000	-0.29624931599108484
chr2	142000001	143000000	-0.29557570157047997
chr2	123000001	124000000	-0.2950417552242701
chr5	89000001	90000000	-0.28949407173375574
chr3	84000001	85000000	-0.28926445294510256
chr7	24000001	25000000	-0.28833363295613207
chr8	18000001	19000000	-0.2878543410687997
chr7	131000001	132000000	-0.2851902064427184
chr9	33000001	34000000	-0.2851618102038227
chr3	32000001	33000000	-0.28482560096461645
chr5	181000001	182000000	-0.28420346323114004
chr7	22000001	23000000	-0.28394763521406347
chr8	15000001	16000000	-0.2801672426928431
chr3	146000001	147000000	-0.28011180262386304
chr7	32000001	33000000	-0.279085426806515
chr10	46000001	47000000	-0.2783647663585294
chr5	25000001	26000000	-0.27829618212824575
chr1	83000001	84000000	-0.27810573092663154
chr8	68000001	69000000	-0.27748707121534255
chr6	79000001	80000000	-0.2764958639962593
chr7	17000001	18000000	-0.2749661638112994
chr7	52000001	53000000	-0.2737913769987045
chr5	146000001	147000000	-0.2721961172923818
chr9	43000001	44000000	-0.27006069083154227
chr3	67000001	68000000	-0.26984587037298524
chr8	61000001	62000000	-0.2694291812076296
chr2	199000001	200000000	-0.2691040571640973
chr2	98000001	99000000	-0.26870720814983207
chr2	99000001	100000000	-0.2670429398764809
chr2	71000001	72000000	-0.2667403067565826
chr1	117000001	118000000	-0.26667634724622724
chr7	92000001	93000000	-0.26476184062815683
chr7	118000001	119000000	-0.2645576436393684
chr1	165000001	166000000	-0.26306447133464556
chr10	45000001	46000000	-0.26235550866000223
chr6	104000001	105000000	-0.2614171296413923
chr10	124000001	125000000	-0.2606220186204265
chr7	25000001	26000000	-0.2600583350820339
chr1	98000001	99000000	-0.2592028444886834
chr2	154000001	155000000	-0.25745090228168177
chr6	40000001	41000000	-0.2562669410361836
chr10	114000001	115000000	-0.2562049139215157
chr9	95000001	96000000	-0.25410186307379967
chr5	74000001	75000000	-0.25392322532195316
chr10	85000001	86000000	-0.2534745319339625
chr1	84000001	85000000	-0.2522125263424458
chr10	56000001	57000000	-0.2517184838902203
chr7	103000001	104000000	-0.25127665483654155
chr5	72000001	73000000	-0.25110896973097024
chr10	30000001	31000000	-0.2510277518765202
chr1	144000001	145000000	-0.25061144824149967
chr6	20000001	21000000	-0.25042134391515936
chr9	102000001	103000000	-0.25023746776573164
chr3	127000001	128000000	-0.2493005457245427
chr4	142000001	143000000	-0.24876437465348233
chr10	47000001	48000000	-0.24846489054839152
chr7	105000001	106000000	-0.24753901818095625
chr7	33000001	34000000	-0.24673045943286304
chr6	67000001	68000000	-0.24622976867163446
chr6	44000001	45000000	-0.2457795344862872
chr5	61000001	62000000	-0.24499624395594705
chr2	182000001	183000000	-0.24303003772881163
chr7	42000001	43000000	-0.24296442063681897
chr2	95000001	96000000	-0.24267794339345597
chr1	150000001	151000000	-0.2381511379071291
chr6	16000001	17000000	-0.23698100672587827
chr2	78000001	79000000	-0.23667957783971216
chr7	132000001	133000000	-0.2362540862336384
chr3	20000001	21000000	-0.2357917662302237
chr5	159000001	160000000	-0.23554903718122136
chr2	172000001	173000000	-0.2354016832562124
chr2	108000001	109000000	-0.23529548851622845
chr7	124000001	125000000	-0.23513409865412546
chr10	37000001	38000000	-0.23358058937188558
chr1	162000001	163000000	-0.23285726420931305
chr3	15000001	16000000	-0.23157086244095282
chr5	9000001	10000000	-0.22990857971973067
chr3	86000001	87000000	-0.229491707176065
chr8	69000001	70000000	-0.22823228540105725
chr3	63000001	64000000	-0.22814587553661622
chr2	173000001	174000000	-0.22806292304909975
chr2	51000001	52000000	-0.22778648411489305
chr10	79000001	80000000	-0.22717537426942114
chr3	34000001	35000000	-0.2269077753450012
chr6	3000001	4000000	-0.22669124745992805
chr6	11000001	12000000	-0.22635528648400646
chr9	91000001	92000000	-0.22608095647935703
chr2	43000001	44000000	-0.22580551282103323
chr2	193000001	194000000	-0.22579543140575367
chr7	20000001	21000000	-0.22493099213848639
chr6	78000001	79000000	-0.22382350831883052
chr9	11000001	12000000	-0.22358809910940006
chr2	212000001	213000000	-0.22338525267102782
chr2	62000001	63000000	-0.22251794330919708
chr3	114000001	115000000	-0.22152229144397717
chr8	31000001	32000000	-0.22089857665060145
chr9	103000001	104000000	-0.22061426272497206
chr6	63000001	64000000	-0.22038193136808176
chr7	14000001	15000000	-0.21863494798894992
chr3	105000001	106000000	-0.21747065719625022
chr6	69000001	70000000	-0.21675454399230598
chr9	83000001	84000000	-0.21542980454101482
chr1	163000001	164000000	-0.2151822547604748
chr8	2000001	3000000	-0.2138875381170542
chr3	35000001	36000000	-0.21375549202469815
chr7	26000001	27000000	-0.21339089561379
chr4	215000001	216000000	-0.21325898361159046
chr3	60000001	61000000	-0.21232447521863426
chr7	128000001	129000000	-0.21128080839327174
chr5	137000001	138000000	-0.21078280657863804
chr2	168000001	169000000	-0.2104428708450648
chr10	16000001	17000000	-0.20985359363505643
chr2	152000001	153000000	-0.20978651748555047
chr5	140000001	141000000	-0.20820491128815963
chr2	56000001	57000000	-0.20802114060151083
chr2	52000001	53000000	-0.20569047963461043
chr10	107000001	108000000	-0.20555230424923632
chr2	57000001	58000000	-0.20211893209239692
chr7	88000001	89000000	-0.20205196066914
chr10	20000001	21000000	-0.20203688180241586
chr7	112000001	113000000	-0.20203527036780242
chr8	17000001	18000000	-0.20117018739101689
chr9	114000001	115000000	-0.20116451427662815
chr2	127000001	128000000	-0.20094972689055388
chr8	26000001	27000000	-0.19901751083098898
chr6	68000001	69000000	-0.19784377444009532
chr6	109000001	110000000	-0.19752913472762562
chr2	61000001	62000000	-0.19714767309696332
chr10	77000001	78000000	-0.19669617454807511
chr7	12000001	13000000	-0.19601013998640973
chr1	95000001	96000000	-0.19590171900584039
