chr_name	start	end	log2FoldChange	padj	MSTRG_exon_id	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr6	166317949	166318260	-2.8589484130000002	0.00018036	MSTRG.45949:E15	MSTRG.45949	Zm00001d038880	GRMZM2G174990	Putative CRAL/TRIO domain containing%2C Sec14p-like phosphatidylinositol transfer family protein  	 [source: RefGen_v3] 
chr5	179463936	179464332	-2.8548250719999997	0.000300662	MSTRG.39318:E11	MSTRG.39318	Zm00001d016891	GRMZM2G070708	Beta-13-galactosyltransferase 7	[source:homolog]
chr3	220868859	220870129	-2.79982719	1.88e-19	MSTRG.26829:E2	MSTRG.26829	Zm00001d044165	GRMZM2G702253	Histone-lysine N-methyltransferase SUVR3	[source:homolog]
chr3	220870590	220870601	13.97299956	5.1e-18	MSTRG.26829:E3	MSTRG.26829	Zm00001d044165	GRMZM2G702253	Histone-lysine N-methyltransferase SUVR3	[source:homolog]
chr10	137304318	137304511	-2.770054641	3.1e-05	MSTRG.12715:E6	MSTRG.12715	Zm00001d026060	GRMZM5G894619	 acs7;1-aminocyclopropane-1-carboxylate synthase7:	 [source: characterized gene (MaizeGDB_09082017)]
chr10	137296874	137297005	2.8862631939999996	3.58e-09	MSTRG.12715:E3	MSTRG.12715	Zm00001d026060	GRMZM5G894619	 acs7;1-aminocyclopropane-1-carboxylate synthase7:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	25540655	25540743	-2.769593382	1.7199999999999996e-33	MSTRG.14570:E2	MSTRG.14570	Zm00001d002878	GRMZM5G836429	Uncharacterized ACR%2C YggU family COG1872 containing protein  	 [source: RefGen_v3] 
chr10	142763765	142763916	-2.75048372	0.0009778739999999999	MSTRG.12904:E5	MSTRG.12904	Zm00001d026283	GRMZM2G028929	 cop2;coatomer protein2: cDNA	 [source: characterized gene (MaizeGDB_09082017)]
chr2	45038449	45038611	-2.6854775419999997	0.00358611	MSTRG.15188:E4	MSTRG.15188	Zm00001d003462	GRMZM2G071714	Lipoyl synthase%2C mitochondrial  	 [source: RefGen_v3] 
chr3	166276349	166276507	-2.6140547990000003	1.16e-08	MSTRG.24737:E9	MSTRG.24737	Zm00001d042410	GRMZM2G077143		
chr5	1373795	1374032	-2.575995663	4.52e-12	MSTRG.36047:E7	MSTRG.36047	Zm00001d012857	GRMZM2G034326	DNA-directed RNA polymerases II IV and V subunit 8B	[source:homolog]
chr5	1373795	1374032	-2.575995663	4.52e-12	MSTRG.36047:E7	MSTRG.36047	Zm00001d012868	GRMZM2G144273	 crti3;carotene isomerase3: enclodes carotene isomerase	 [source: characterized gene (MaizeGDB_09082017)]
chr6	166180050	166180237	-2.5731013259999997	3.2200000000000005e-07	MSTRG.45962:E5	MSTRG.45962	Zm00001d038871	GRMZM2G096491	Mov34/MPN/PAD-1 family protein	[source:homolog]
chr4	184161588	184161743	-2.559236615	0.0061307390000000005	MSTRG.32084:E5	MSTRG.32084	Zm00001d052233	GRMZM2G021605	phosphoglycerate/bisphosphoglycerate mutase	[source:homolog]
chr1	225030180	225030292	-2.536261515	0.000407244	MSTRG.6137:E17	MSTRG.6137	Zm00001d032386	GRMZM2G450163	 pfk2;phosphofructose kinase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr9	149823319	149823675	-2.526651731	1.81e-08	MSTRG.60887:E2	MSTRG.60887	Zm00001d048085	AC197717.3_FG002	Ninja-family protein 1  	 [source: RefGen_v3] 
chr4	163484139	163484251	-2.478662442	0.00820289	MSTRG.31342:E2	MSTRG.31342	Zm00001d051586	GRMZM2G029573	Carbamoyl-phosphate synthase small chain  	 [source: RefGen_v3] 
chr5	129555845	129555900	-2.466715689	0.0065688280000000005	MSTRG.38147:E20	MSTRG.38147	Zm00001d015890	GRMZM2G052880	SNARE-interacting protein KEULE	[source:homolog]
chr7	22609239	22610019	-2.462967442	2.33e-06	MSTRG.47069:E1	MSTRG.47069	Zm00001d019225	GRMZM2G173967	Amino acid transporter ANT1	[source:homolog]
chr10	128389497	128389540	-2.44938058	3.839999999999999e-69	MSTRG.12296:E6	MSTRG.12296	Zm00001d025751	GRMZM2G006216	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[source:homolog]
chr7	175527903	175528862	-2.4248046309999998	0.000488009	MSTRG.53143:E3	MSTRG.53143	Zm00001d022326	GRMZM2G301932	Probable carboxylesterase 18	[source:homolog]
chr7	175527903	175528862	-2.4248046309999998	0.000488009	MSTRG.53143:E3	MSTRG.53143	Zm00001d022327	GRMZM2G301934	Probable carboxylesterase 18	[source:homolog]
chr3	221272903	221273158	-2.329064655	0.0018599439999999999	MSTRG.26908:E1	MSTRG.26908	Zm00001d044181	GRMZM2G011347	S-type anion channel SLAH3	[source:homolog]
chr9	154591870	154593946	-2.322142929	0.000139562	MSTRG.61786:E1	MSTRG.61786	Zm00001d048334	GRMZM2G055107	Whole genome shotgun sequence of line PN40024 scaffold_113.assembly12x (Fragment)	[source:homolog]
chr3	166933167	166933352	-2.280528683	4.03e-07	MSTRG.24748:E2	MSTRG.24748	Zm00001d042427	GRMZM2G151285	Ribosomal protein S24/S35 mitochondrial	[source:homolog]
chr2	8973510	8973719	-2.225116889	0.009045564	MSTRG.13877:E7	MSTRG.13877	Zm00001d002250	GRMZM2G443447	Probable cinnamyl alcohol dehydrogenase 1	[source:homolog]
chr3	164489182	164489283	-2.145135594	9.43e-14	MSTRG.24741:E9	MSTRG.24741	Zm00001d042398	GRMZM2G133173	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	[source:homolog]
chr7	179471528	179473348	-2.108988864	0.00480662	MSTRG.53374:E2	MSTRG.53374	Zm00001d022530	GRMZM2G151811	ETHYLENE INSENSITIVE 3-like 2 protein	[source:homolog]
chr8	13130420	13130564	-2.1083139909999997	0.003052943	MSTRG.51003:E8	MSTRG.51003	Zm00001d008563	GRMZM2G457624		
chr6	163224726	163225247	-2.095410353	0.001082647	MSTRG.45878:E3	MSTRG.45878	Zm00001d038706	GRMZM2G411293		
chr4	190063849	190065045	-2.059925467	4.85e-07	MSTRG.32486:E3	MSTRG.32486	Zm00001d052436	GRMZM2G171476	ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein	[source:homolog]
chr2	158150099	158151774	-2.0571060869999998	6.16e-07	MSTRG.17664:E3	MSTRG.17664	Zm00001d005100	GRMZM2G146283	RNA binding (RRM/RBD/RNP motifs) family protein	[source:homolog]
chr2	158150099	158151774	-2.0571060869999998	6.16e-07	MSTRG.17664:E3	MSTRG.17664	Zm00001d005100	GRMZM2G146267	RNA binding (RRM/RBD/RNP motifs) family protein	[source:homolog]
chr4	189489621	189489695	-2.054568901	1.73e-29	MSTRG.32451:E2	MSTRG.32451	Zm00001d052416	GRMZM2G146553	Putative CBL-interacting protein kinase family protein isoform 1%3B Putative CBL-interacting protein kinase family protein isoform 2%3B Putative CBL-interacting protein kinase family protein isoform 3%3B Putative CBL-interacting protein kinase family protein isoform 4  	 [source: RefGen_v3] 
chr6	152651423	152652045	-2.041428049	0.0031681359999999998	MSTRG.45250:E8	MSTRG.45250	Zm00001d038269	GRMZM2G084899	UPF0503 protein  chloroplastic	[source:homolog]
chr3	562541	562657	-2.032643944	4.16e-06	MSTRG.20978:E1	MSTRG.20978	Zm00001d039251	GRMZM5G860761	Glucan endo-1%2C3-beta-glucosidase 4  	 [source: RefGen_v3] 
chr7	179354744	179355076	-2.024562257	0.005613106	MSTRG.53372:E1	MSTRG.53372	Zm00001d022527	AC155434.2_FG004	Nuclear pore complex protein NUP214	[source:homolog]
chr9	117397244	117397352	2.05789108	0.000167987	MSTRG.59689:E28	MSTRG.59689	Zm00001d047074	GRMZM2G331105	pleckstrin homology (PH) domain-containing protein	[source:homolog]
chr9	117403814	117403997	2.059265213	0.000837752	MSTRG.59689:E29	MSTRG.59689	Zm00001d047074	GRMZM2G331105	pleckstrin homology (PH) domain-containing protein	[source:homolog]
chr9	117422228	117422326	2.22239713	0.00030116	MSTRG.59689:E13	MSTRG.59689	Zm00001d047074	GRMZM2G331105	pleckstrin homology (PH) domain-containing protein	[source:homolog]
chr8	29415478	29415618	2.070902437	9.33e-15	MSTRG.51711:E4	MSTRG.51711	Zm00001d008998	AC219156.3_FG002	Embryonic flower 1-like protein;  protein	[source:homolog]
chr8	29415478	29415618	2.070902437	9.33e-15	MSTRG.51711:E4	MSTRG.51711	Zm00001d008999	GRMZM2G069295	Thioesterase superfamily protein	[source:homolog]
chr2	159753721	159754032	2.120503034	6.3e-08	MSTRG.17607:E3	MSTRG.17607	Zm00001d005127	GRMZM2G021299	E3 ubiquitin-protein ligase UPL1	[source:homolog]
chr5	3626153	3626978	2.123194198	0.0027106770000000003	MSTRG.36244:E1	MSTRG.36244	Zm00001d013043	GRMZM2G025248	 aprl9;adenosine 5'-phosphosulfate reductase-like9:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	2169817	2169869	2.137879513	5.21e-06	MSTRG.36125:E2	MSTRG.36125	Zm00001d012930	GRMZM2G121743	Mitochondrial import inner membrane translocase subunit Tim10  	 [source: RefGen_v3] 
chr5	194092299	194092506	2.225960221	1.89e-06	MSTRG.39812:E4	MSTRG.39812	Zm00001d017387	GRMZM2G361535	shortage in chiasmata 1	[source:homolog]
chr2	36244948	36244998	2.248501872	0.00396107	MSTRG.15020:E15	MSTRG.15020	Zm00001d003214	GRMZM2G364901	 prpo2;protoporphyrinogen IX oxidase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr6	108330107	108330183	2.272367569	0.003150304	MSTRG.43781:E4	MSTRG.43781	Zm00001d036986	GRMZM2G029506	ABC transporter G family member 29	[source:homolog]
chr6	108333348	108333487	2.971512193	4.23e-10	MSTRG.43781:E5	MSTRG.43781	Zm00001d036986	GRMZM2G029506	ABC transporter G family member 29	[source:homolog]
chr10	133422299	133422815	2.2847501930000003	0.000454794	MSTRG.12519:E3	MSTRG.12519	Zm00001d025904	GRMZM2G132218	Carrier protein  	 [source: RefGen_v3] 
chr4	241922759	241922919	2.288725161	6.500000000000001e-05	MSTRG.34037:E17	MSTRG.34037	Zm00001d053826	GRMZM2G401869	BEACH domain-containing protein B	[source:homolog]
chr3	215530136	215530455	2.291974286	0.006346344	MSTRG.26674:E1	MSTRG.26674	Zm00001d043981	GRMZM2G173989	Exosome complex exonuclease RRP40  	 [source: RefGen_v3] 
chr1	172722342	172722797	2.30289627	0.003727926	MSTRG.4483:E23	MSTRG.4483	Zm00001d030998	GRMZM2G052619	Protein ROOT HAIR DEFECTIVE 3 homolog 2	[source:homolog]
chr1	172718780	172719211	2.921534424	7.33e-14	MSTRG.4483:E22	MSTRG.4483	Zm00001d030998	GRMZM2G052619	Protein ROOT HAIR DEFECTIVE 3 homolog 2	[source:homolog]
chr6	166073336	166073397	2.339095249	4.94e-22	MSTRG.45952:E4	MSTRG.45952	Zm00001d038865	GRMZM2G394827	60S ribosomal protein L28-1	[source:homolog]
chr2	2075536	2075619	2.348334221	0.008063071	MSTRG.13683:E6	MSTRG.13683	Zm00001d001864	GRMZM2G040627	Uracil-DNA glycosylase mitochondrial	[source:homolog]
chr5	197272777	197273004	2.375096081	0.009333565	MSTRG.40007:E2	MSTRG.40007	Zm00001d017482	GRMZM2G056762	Uncharacterised conserved protein (UCP012943)	[source:homolog]
chr2	36829154	36829878	2.3854756669999997	0.000358669	MSTRG.15032:E2	MSTRG.15032	Zm00001d003228	GRMZM2G023204	Serine/threonine-protein kinase OXI1	[source:homolog]
chr4	244920376	244920481	2.39621398	3.2599999999999995e-28	MSTRG.34199:E14	MSTRG.34199	Zm00001d053998	GRMZM5G878541	 wee1;wee1: cDNA single copy	 deduced protein 50% identity to protein kinase domain of human Wee1; SSR umc1255
chr4	244920376	244920481	2.39621398	3.2599999999999995e-28	MSTRG.34199:E14	MSTRG.34199	Zm00001d054003	GRMZM2G470556	Histone acetyltransferase HAC1	[source:homolog]
chr4	244921637	244921765	2.450330253	1.42e-06	MSTRG.34199:E23	MSTRG.34199	Zm00001d053998	GRMZM5G878541	 wee1;wee1: cDNA single copy	 deduced protein 50% identity to protein kinase domain of human Wee1; SSR umc1255
chr4	244921637	244921765	2.450330253	1.42e-06	MSTRG.34199:E23	MSTRG.34199	Zm00001d054003	GRMZM2G470556	Histone acetyltransferase HAC1	[source:homolog]
chr4	244915319	244915597	2.502073811	1.8e-11	MSTRG.34199:E9	MSTRG.34199	Zm00001d053998	GRMZM5G878541	 wee1;wee1: cDNA single copy	 deduced protein 50% identity to protein kinase domain of human Wee1; SSR umc1255
chr4	244915319	244915597	2.502073811	1.8e-11	MSTRG.34199:E9	MSTRG.34199	Zm00001d054003	GRMZM2G470556	Histone acetyltransferase HAC1	[source:homolog]
chr4	244921171	244921759	2.753107735	1.89e-08	MSTRG.34199:E24	MSTRG.34199	Zm00001d053998	GRMZM5G878541	 wee1;wee1: cDNA single copy	 deduced protein 50% identity to protein kinase domain of human Wee1; SSR umc1255
chr4	244921171	244921759	2.753107735	1.89e-08	MSTRG.34199:E24	MSTRG.34199	Zm00001d054003	GRMZM2G470556	Histone acetyltransferase HAC1	[source:homolog]
chr4	244916648	244918428	2.874092573	2.41e-15	MSTRG.34199:E17	MSTRG.34199	Zm00001d053998	GRMZM5G878541	 wee1;wee1: cDNA single copy	 deduced protein 50% identity to protein kinase domain of human Wee1; SSR umc1255
chr4	244916648	244918428	2.874092573	2.41e-15	MSTRG.34199:E17	MSTRG.34199	Zm00001d054003	GRMZM2G470556	Histone acetyltransferase HAC1	[source:homolog]
chr4	244915692	244915988	2.896183293	5.54e-14	MSTRG.34199:E10	MSTRG.34199	Zm00001d053998	GRMZM5G878541	 wee1;wee1: cDNA single copy	 deduced protein 50% identity to protein kinase domain of human Wee1; SSR umc1255
chr4	244915692	244915988	2.896183293	5.54e-14	MSTRG.34199:E10	MSTRG.34199	Zm00001d054003	GRMZM2G470556	Histone acetyltransferase HAC1	[source:homolog]
chr8	28577769	28577824	2.397925008	0.000243855	MSTRG.51676:E13	MSTRG.51676	Zm00001d008984	GRMZM2G058366	Cytochrome P450 71A26	[source:homolog]
chr9	89630647	89630730	2.399440446	0.003317557	MSTRG.58868:E5	MSTRG.58868	Zm00001d046434	GRMZM2G114672	Acyl-CoA-binding domain-containing protein 4	[source:homolog]
chr5	193775288	193776086	2.445104229	0.008140721	MSTRG.39849:E16	MSTRG.39849	Zm00001d017373	GRMZM2G588223	RNA polymerase II C-terminal domain phosphatase-like 1	[source:homolog]
chr5	193773546	193773695	5.278271473	0.000399282	MSTRG.39849:E13	MSTRG.39849	Zm00001d017373	GRMZM2G588223	RNA polymerase II C-terminal domain phosphatase-like 1	[source:homolog]
chr2	157226682	157226786	2.477615965	2.38e-15	MSTRG.17628:E6	MSTRG.17628	Zm00001d005072	GRMZM2G452717	F-box/LRR-repeat protein 3	[source:homolog]
chr2	41020545	41023163	2.490151509	2.46e-15	MSTRG.15153:E1	MSTRG.15153	Zm00001d003347	GRMZM2G330430	 ras1;ras related protein1: rab2-homologous cDNA	 [source: characterized gene (MaizeGDB_09082017)]
chr8	165307531	165307848	2.511454491	1.04e-06	MSTRG.55772:E3	MSTRG.55772	Zm00001d011967	GRMZM2G134162		
chr1	31323288	31323533	2.5511674330000003	9.1e-06	MSTRG.1326:E1	MSTRG.1326	Zm00001d028341	GRMZM2G149038		
chr1	71162433	71162490	2.552988787	1.07e-36	MSTRG.2510:E3	MSTRG.2510	Zm00001d029448	GRMZM2G117513	Protein TIFY 10B	[source:homolog]
chr6	162607690	162607803	2.5967943780000002	4.6200000000000005e-05	MSTRG.45856:E3	MSTRG.45856	Zm00001d038689	GRMZM2G176396	Proline iminopeptidase  	 [source: RefGen_v3] 
chr6	162609687	162609797	18.21653977	3.07e-17	MSTRG.45856:E8	MSTRG.45856	Zm00001d038689	GRMZM2G176396	Proline iminopeptidase  	 [source: RefGen_v3] 
chr8	75123075	75123282	2.695653759	0.0047793029999999995	MSTRG.52475:E3	MSTRG.52475	Zm00001d009667	GRMZM2G002034	Polygalacturonase QRT2	[source:homolog]
chr8	147395049	147395240	2.7220610360000004	0.000126449	MSTRG.55105:E6	MSTRG.55105	Zm00001d011347	GRMZM2G005304	Autophagy 7%3B Autophagy-related 7  	 [source: RefGen_v3] 
chr10	64671129	64671412	2.7290222460000004	3.1899999999999995e-11	MSTRG.10498:E3	MSTRG.10498	Zm00001d024325	GRMZM2G074489	Probable protein phosphatase 2C 9	[source:homolog]
chr9	125445665	125445745	2.824893261	4.42e-10	MSTRG.59902:E14	MSTRG.59902	Zm00001d047282	GRMZM2G124317	Protein SPIRAL1	[source:homolog]
chr9	125445665	125445745	2.824893261	4.42e-10	MSTRG.59902:E14	MSTRG.59902	Zm00001d047283	GRMZM2G124239	Vacuolar protein sorting-associated protein 52 A	[source:homolog]
chr5	23315024	23315134	2.851781625	0.00099913	MSTRG.35344:E8	MSTRG.35344	Zm00001d013868	GRMZM2G138245	CDPK-related kinase 3	[source:homolog]
chr5	77108103	77109010	2.9001649869999997	0.000111666	MSTRG.37091:E14	MSTRG.37091	Zm00001d015151	GRMZM2G072210		
chr2	239000670	239001307	2.9473378439999998	4.8899999999999996e-05	MSTRG.20699:E6	MSTRG.20699	Zm00001d007757	GRMZM2G035807	DEAD-box ATP-dependent RNA helicase 52	[source:homolog]
chr10	119969875	119970137	2.9665177989999996	7.28e-06	MSTRG.11889:E4	MSTRG.11889	Zm00001d025474	GRMZM2G096365	Chloride channel protein CLC-c	[source:homolog]
chr2	194442239	194442324	3.001316689	0.003654116	MSTRG.18750:E15	MSTRG.18750	Zm00001d005972	AC198353.5_FG004		
chr5	3433010	3434350	3.002808848	2.6599999999999998e-24	MSTRG.36226:E1	MSTRG.36226	Zm00001d013026	GRMZM5G810054		
chr5	3433010	3434350	3.002808848	2.6599999999999998e-24	MSTRG.36226:E1	MSTRG.36226	Zm00001d013027	AC210013.4_FG011	Probable protein phosphatase 2C 55	[source:homolog]
chr5	215861734	215862287	3.0131514719999997	0.006599331999999999	MSTRG.41641:E1	MSTRG.41641	Zm00001d018178	GRMZM2G479760	ABSCISIC ACID-INSENSITIVE 5-like protein 5	[source:homolog]
chr9	7297897	7298038	3.0794644	0.001125871	MSTRG.56596:E5	MSTRG.56596	Zm00001d044922	GRMZM2G152177	Methionine aminopeptidase 1D chloroplastic/mitochondrial	[source:homolog]
chr5	119556	120006	3.1152728169999997	8.85e-05	MSTRG.34334:E1	MSTRG.34334	Zm00001d012800	GRMZM2G089498	RNA-binding ASCH domain protein	[source:homolog]
chr2	169451337	169451442	3.1174464810000004	1.29e-05	MSTRG.17900:E3	MSTRG.17900	Zm00001d005317	GRMZM2G703231	Amino acid binding protein  	 [source: RefGen_v3] 
chr2	169450740	169451154	3.606631438	5.07e-06	MSTRG.17900:E2	MSTRG.17900	Zm00001d005317	GRMZM2G703231	Amino acid binding protein  	 [source: RefGen_v3] 
chr2	161593294	161593818	3.1254421389999996	1.33e-17	MSTRG.17696:E14	MSTRG.17696	Zm00001d005157	GRMZM2G049588	Glutamine-dependent NAD(+) synthetase	[source:homolog]
chr5	3228209	3228524	3.1404217930000002	0.004783283	MSTRG.36211:E1	MSTRG.36211	Zm00001d013014	GRMZM2G038075	Triacylglycerol lipase SDP1	[source:homolog]
chr2	239390298	239390330	3.157674236	0.008253814	MSTRG.20722:E6	MSTRG.20722	Zm00001d007775	GRMZM2G144821	 mha1;membrane H(+)-ATPase1: cDNA and genomic sequences similar to plant plasma membrane proton-translocating ATPase	 major band in Southerns; partly contained in Bs-1 retroelement; SSR umc1207
chr1	202983177	202983306	3.200033848	0.009261216	MSTRG.5474:E1	MSTRG.5474	Zm00001d031824	GRMZM2G157010	Ribosomal protein S5 domain 2-like superfamily protein	[source:homolog]
chr2	53324574	53324663	3.202039294	5.660000000000001e-05	MSTRG.15524:E3	MSTRG.15524	Zm00001d003670	GRMZM5G806108	Protein kinase superfamily protein	[source:homolog]
chr2	53322809	53323955	16.25071443	8.210000000000001e-08	MSTRG.15524:E1	MSTRG.15524	Zm00001d003670	GRMZM5G806108	Protein kinase superfamily protein	[source:homolog]
chr2	41028415	41028448	3.202355137	0.002783426	MSTRG.15155:E1	MSTRG.15155	Zm00001d003349	GRMZM2G107199	cytochrome P450 family 724 subfamily A polypeptide 1	[source:homolog]
chr1	42120984	42121036	3.274410601	4.1799999999999996e-12	MSTRG.1583:E12	MSTRG.1583	Zm00001d028660	GRMZM2G078052	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain	[source:homolog]
chr7	72872275	72872497	3.3802177469999997	0.005376959000000001	MSTRG.48006:E9	MSTRG.48006	Zm00001d019881	GRMZM2G312110	Auxin transport protein BIG	[source:homolog]
chr2	156927283	156927542	3.4438856980000003	4.51e-45	MSTRG.17613:E13	MSTRG.17613	Zm00001d005063	GRMZM2G444808	Regulatory-associated protein of TOR 1	[source:homolog]
chr1	87745831	87746416	3.45883436	0.008122826999999999	MSTRG.2858:E1	MSTRG.2858	Zm00001d029806	GRMZM2G052344	NEP1-interacting protein-like 1	[source:homolog]
chr2	168638587	168639088	3.468110985	5.01e-10	MSTRG.17877:E1	MSTRG.17877	Zm00001d005302	GRMZM2G335146	CAX-interacting protein 4	[source:homolog]
chr2	173524399	173524646	3.4698749639999997	7.61e-06	MSTRG.18007:E8	MSTRG.18007	Zm00001d005424	GRMZM2G322661	DNA-directed RNA polymerases I%2C II%2C and III 7.3 kDa polypeptide  	 [source: RefGen_v3] 
chr2	46717938	46718382	3.6231611439999996	1.15e-19	MSTRG.15346:E7	MSTRG.15346	Zm00001d003525	GRMZM2G051355	NAD(P)-linked oxidoreductase superfamily protein	[source:homolog]
chr5	188141506	188141720	3.6246315589999996	0.000213835	MSTRG.39611:E4	MSTRG.39611	Zm00001d017178	GRMZM2G081826		
chr4	174856359	174856361	3.706961829	0.0011946189999999998	MSTRG.31750:E1	MSTRG.31750	Zm00001d051938	GRMZM2G099420	Cinnamoyl-CoA reductase 1	[source:homolog]
chr7	177901240	177901298	3.709298151	5.71e-22	MSTRG.53283:E9	MSTRG.53283	Zm00001d022445	GRMZM2G053554	Alpha-galactosidase 3	[source:homolog]
chr10	113474058	113474238	3.7397023739999997	3.27e-05	MSTRG.11733:E11	MSTRG.11733	Zm00001d025304	GRMZM2G021802	DNA cross-link repair protein SNM1	[source:homolog]
chr5	115749839	115749934	3.787522107	0.00140265	MSTRG.37887:E2	MSTRG.37887	Zm00001d015746	GRMZM2G144081	Adenine nucleotide transporter BT1 chloroplastic/mitochondrial	[source:homolog]
chr10	134476885	134477017	3.7876429010000003	0.00015502299999999998	MSTRG.12558:E14	MSTRG.12558	Zm00001d025946	GRMZM2G057084	Serine/threonine-protein kinase GRIK1	[source:homolog]
chr5	82562402	82562766	3.8040711039999997	0.000571342	MSTRG.37234:E10	MSTRG.37234	Zm00001d015279	GRMZM5G829894	Probable protein phosphatase 2C 59	[source:homolog]
chr8	149595066	149595143	3.939664712	0.007060318	MSTRG.55179:E5	MSTRG.55179	Zm00001d011405	GRMZM2G132686	ATP binding microtubule motor family protein	[source:homolog]
chr10	136639662	136639770	3.9654064310000003	0.002291894	MSTRG.12698:E2	MSTRG.12698	Zm00001d026039	GRMZM2G169645	Protein binding protein%3B Putative RING zinc finger domain superfamily protein  	 [source: RefGen_v3] 
chr2	132434959	132435013	4.0337443330000005	0.001854097	MSTRG.17095:E6	MSTRG.17095	Zm00001d004707	GRMZM2G090086	 tha1;thylakoid assembly1: Required for thylakoid protein targeting via the cpSec pathway. SecA homolog. (A. Barkan	 2015)pale green
chr2	132436065	132436145	5.550033882	0.009379071999999999	MSTRG.17095:E8	MSTRG.17095	Zm00001d004707	GRMZM2G090086	 tha1;thylakoid assembly1: Required for thylakoid protein targeting via the cpSec pathway. SecA homolog. (A. Barkan	 2015)pale green
chr2	191793402	191793480	4.047332207	4.02e-07	MSTRG.18589:E4	MSTRG.18589	Zm00001d005889	GRMZM2G002142	 abh5;abscisic acid 8'-hydroxylase5:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	191793176	191793282	4.977408293	2.5300000000000002e-05	MSTRG.18589:E2	MSTRG.18589	Zm00001d005889	GRMZM2G002142	 abh5;abscisic acid 8'-hydroxylase5:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	183934740	183935400	4.065460621000001	5.3e-05	MSTRG.39477:E8	MSTRG.39477	Zm00001d017050	GRMZM2G051079	Protein kinase superfamily protein	[source:homolog]
chr2	132233523	132233699	4.100708343	0.0032097659999999997	MSTRG.17066:E9	MSTRG.17066	Zm00001d004702	GRMZM2G082330	Signal peptide peptidase-like 3	[source:homolog]
chr6	137681637	137683211	4.125916551	0.000393219	MSTRG.44631:E2	MSTRG.44631	Zm00001d037784	GRMZM2G031311	 sm1;salmon silks1: silks salmon color with P1-rr and P1-wr	 brown with P1-ww
chr5	3735480	3736090	4.244870811	2.12e-09	MSTRG.36245:E11	MSTRG.36245	Zm00001d013045	GRMZM2G139805	Brain protein 44-like protein  	 [source: RefGen_v3] 
chr5	3735480	3736090	4.244870811	2.12e-09	MSTRG.36245:E11	MSTRG.36245	Zm00001d013046	GRMZM2G115612	Lipid phosphate phosphatase delta	[source:homolog]
chr5	3685569	3685623	19.2661414	5.39e-14	MSTRG.36245:E3	MSTRG.36245	Zm00001d013045	GRMZM2G139805	Brain protein 44-like protein  	 [source: RefGen_v3] 
chr5	3685569	3685623	19.2661414	5.39e-14	MSTRG.36245:E3	MSTRG.36245	Zm00001d013046	GRMZM2G115612	Lipid phosphate phosphatase delta	[source:homolog]
chr6	57397252	57397319	4.35753923	0.00296589	MSTRG.42406:E15	MSTRG.42406	Zm00001d035862	GRMZM2G134214	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain	[source:homolog]
chr1	98592384	98592578	4.764365614	3.87e-07	MSTRG.3193:E7	MSTRG.3193	Zm00001d030005	GRMZM2G070899	Dynamin-related protein 1E	[source:homolog]
chr6	165739536	165739607	4.783763444	0.000818693	MSTRG.45935:E7	MSTRG.45935	Zm00001d038847	GRMZM2G164676	Beta-galactosidase 17	[source:homolog]
chr6	165739712	165739902	18.90903857	3.04e-06	MSTRG.45935:E8	MSTRG.45935	Zm00001d038847	GRMZM2G164676	Beta-galactosidase 17	[source:homolog]
chr6	165799418	165799506	19.21020466	4.83e-08	MSTRG.45935:E13	MSTRG.45935	Zm00001d038847	GRMZM2G164676	Beta-galactosidase 17	[source:homolog]
chr2	82713804	82713918	4.798009657	0.00026718	MSTRG.16129:E5	MSTRG.16129	Zm00001d004099	GRMZM2G022107	U11/U12 small nuclear ribonucleoprotein 48 kDa protein	[source:homolog]
chr2	82711937	82712708	18.45665439	0.0022772929999999997	MSTRG.16129:E3	MSTRG.16129	Zm00001d004099	GRMZM2G022107	U11/U12 small nuclear ribonucleoprotein 48 kDa protein	[source:homolog]
chr10	119230023	119230129	5.258607256	1.1699999999999999e-07	MSTRG.11885:E15	MSTRG.11885	Zm00001d025461	GRMZM2G139419	Regulator of nonsense transcripts UPF3	[source:homolog]
chr1	71983361	71983405	5.27043535	6.71e-08	MSTRG.2521:E3	MSTRG.2521	Zm00001d029464	GRMZM2G139878	GS3-like protein  	 [source: RefGen_v3] 
chr1	63858215	63858602	5.2800007	3.14e-05	MSTRG.2239:E16	MSTRG.2239	Zm00001d029250	GRMZM2G109271	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1 mitochondrial	[source:homolog]
chr1	63858215	63858602	5.2800007	3.14e-05	MSTRG.2239:E16	MSTRG.2239	Zm00001d029251	GRMZM2G109221		
chr1	63858215	63858602	5.2800007	3.14e-05	MSTRG.2239:E16	MSTRG.2239	Zm00001d029254	GRMZM2G109201	Solute carrier family 2%2C facilitated glucose transporter member 8  	 [source: RefGen_v3] 
