chr_name	start	end	log2FoldChange	padj	MSTRG_transcript_id	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr2	12958512	13019270	-5.972088305474629	1.4689756267048299e-34	MSTRG.14404.7	MSTRG.14404	Zm00001d002451	GRMZM2G149556	Hydrogen peroxide-induced 1	[source:homolog]
chr1	85465506	85472221	-5.94986744691864	0.0276326354515072	MSTRG.2822.7	MSTRG.2822	Zm00001d029750	GRMZM2G097249		
chr8	150930772	150934544	-5.94241179082166	0.00574858908023253	MSTRG.55242.8	MSTRG.55242	Zm00001d011454	GRMZM2G094165	 cah6;carbonic anhydrase6: predicted beta carbonic anhydrase	 [source: characterized gene (MaizeGDB_09082017)]
chr5	179230680	179234830	-5.93713555695989	1.2825035167755698e-07	MSTRG.39302.3	MSTRG.39302	Zm00001d016877	GRMZM2G061783	RNA 2'-phosphotransferase Tpt1 / KptA family	[source:homolog]
chr3	149521488	149533299	-5.93216337582366	0.0283132352325923	Zm00001d042066_T017	MSTRG.24282	Zm00001d042066	GRMZM2G156019	glycoside hydrolase family 2 protein	[source:homolog]
chr4	164423988	164435206	-5.92877696204675	1.4104828304881699e-05	Zm00001d051608_T009	MSTRG.31376	Zm00001d051608	GRMZM2G157836	Fanconi-associated nuclease 1 homolog	[source:homolog]
chr2	27303906	27322286	-5.882506214358179	4.65286601447287e-06	Zm00001d002936_T024	MSTRG.14745	Zm00001d002936	GRMZM2G376731	Transportin-1	[source:homolog]
chr2	157224468	157228483	-5.87773426175234	4.6312736687517195e-06	MSTRG.17628.4	MSTRG.17628	Zm00001d005072	GRMZM2G452717	F-box/LRR-repeat protein 3	[source:homolog]
chr5	3492159	3493755	-5.86832945227365	7.80420877439504e-07	Zm00001d013033_T002	MSTRG.36233	Zm00001d013033	AC210013.4_FG018	Chaperonin-like RbcX protein	[source:homolog]
chr10	4317749	4334715	-5.86731103998829	0.0026121582202249	MSTRG.9379.1	MSTRG.9379	Zm00001d023382	GRMZM2G479967	Replication protein-like	[source:homolog]
chr6	77963439	77965579	-5.86140894061651	1.50909688337663e-07	Zm00001d036226_T001	MSTRG.42843	Zm00001d036226	GRMZM2G107756	14-3-3-like protein GF14 nu	[source:homolog]
chr9	106814752	106815909	-5.85356256560983	0.0184847412558767	Zm00001d046813_T002	MSTRG.59302	Zm00001d046812	GRMZM2G086841	Chaperone protein dnaJ 8 chloroplastic	[source:homolog]
chr1	197656191	197774935	-5.8524554687096	0.0373724506082917	MSTRG.5356.2	MSTRG.5356	Zm00001d031657	GRMZM2G136453	Probable inactive purple acid phosphatase 27	[source:homolog]
chr10	141292309	141452613	-5.85086233745105	0.00618183690872595	MSTRG.12823.2	MSTRG.12823	Zm00001d026223	AC208110.2_FG007	Hydrogen peroxide-induced 1	[source:homolog]
chr7	181798158	181986959	-5.85084377711944	0.0045369502942239895	MSTRG.53490.5	MSTRG.53490	Zm00001d022630	GRMZM2G158394	 kin1;knotted1 induced1:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	33693862	34008226	-5.82959671744952	6.799982491258879e-34	MSTRG.14930.1	MSTRG.14930	Zm00001d003157	GRMZM2G154397	S-adenosylmethionine decarboxylase proenzyme S-adenosylmethionine decarboxylase alpha chain S-adenosylmethionine decarboxylase beta chain 	 [source: RefGen_v3] 
chr10	95589674	95593634	-5.8285218283997695	4.01471724068664e-20	MSTRG.11272.7	MSTRG.11272	Zm00001d024933	GRMZM2G164538	Rhomboid-like protein 19	[source:homolog]
chr10	149083756	149094243	-5.82159446886968	0.019571643572975	Zm00001d026621_T023	MSTRG.13291	Zm00001d026621	GRMZM2G406553	Katanin p80 WD40 repeat-containing subunit B1 homolog	[source:homolog]
chr9	139741289	139746724	-5.80719620348853	0.0116402610665199	Zm00001d047710_T018	MSTRG.60406	Zm00001d047702	GRMZM2G007475	CASP-like protein 4B1	[source:homolog]
chr6	83173576	83179438	-5.80630857869825	7.057558733314879e-05	Zm00001d036301_T027	MSTRG.42954	Zm00001d036301	GRMZM2G433801	Pre-mRNA-processing-splicing factor 8A	[source:homolog]
chr2	151892671	151905810	-5.802023825368691	0.0349436856662031	Zm00001d004979_T012	MSTRG.17478	Zm00001d004979	GRMZM2G123660	E3 ubiquitin-protein ligase listerin	[source:homolog]
chr2	22246207	22246497	-5.80125164386983	0.0115952707834634	MSTRG.14502.12	MSTRG.14502	Zm00001d002774	GRMZM5G859526		
chr5	3197387	3201931	-5.79851832466874	0.0309275604752459	Zm00001d013012_T002	MSTRG.36208	Zm00001d013012	GRMZM5G854045	HIT zinc finger ;PAPA-1-like conserved region	[source:homolog]
chr4	193332151	193334983	-5.79539864984054	2.82719352628294e-05	Zm00001d052566_T001	MSTRG.32391	Zm00001d052565	GRMZM2G055643		
chr6	3023419	3028670	-5.793862617297549	3.4248131309259497e-18	Zm00001d035044_T010	MSTRG.40876	Zm00001d035044	GRMZM2G172258	KH domain-containing protein	[source:homolog]
chr8	159835548	159840848	-5.771406565387469	0.0212323679076045	Zm00001d011720_T001	MSTRG.55518	Zm00001d011720	GRMZM2G408706	 vde3;violaxanthin de-epoxidase3: sequence ortholog of Arabidopsis AT1G08550 (AVDE1)	 [source: characterized gene (MaizeGDB_09082017)]
chr1	1492439	1533122	-5.770600111410201	0.00393863514069812	Zm00001d027278_T002	MSTRG.67	Zm00001d027283	GRMZM2G474194	Expansin-B4	[source:homolog]
chr10	690391	698482	-5.763246411256519	2.14764453526559e-10	Zm00001d023218_T119	MSTRG.9099	Zm00001d023218	GRMZM2G057576	Putative clathrin heavy chain family protein  	 [source: RefGen_v3] 
chr10	114701763	114703984	-5.762575274777549	3.14342690815121e-05	Zm00001d025339_T006	MSTRG.11785	Zm00001d025339	GRMZM2G147424	 sfb1;SF1 binding protein candidate1: endosperm cDNA 5C09C08 similar to spinach transcription factor	 [source: characterized gene (MaizeGDB_09082017)]
chr2	15281969	15287925	-5.74100417073916	4.04116339440874e-08	Zm00001d002553_T003	MSTRG.14001	Zm00001d002553	GRMZM2G303118	P-loop containing nucleoside triphosphate hydrolases superfamily protein	[source:homolog]
chr8	138475508	138478501	-5.73836364377752	2.0691310898380398e-18	Zm00001d011087_T004	MSTRG.54839	Zm00001d011087	GRMZM2G067985	Actin-7	[source:homolog]
chr7	161896833	161900341	-5.719794672658059	0.0197662793152912	Zm00001d021739_T002	MSTRG.50311	Zm00001d021739	GRMZM2G008687	PLAC8 family protein	[source:homolog]
chr6	166083111	166342911	-5.71547612892311	7.21953882719832e-06	MSTRG.45954.9	MSTRG.45954	Zm00001d038866	GRMZM2G093441	alpha/beta-Hydrolases superfamily protein	[source:homolog]
chr10	119060830	119068182	-5.696566007424151	1.58337566275989e-08	Zm00001d025453_T006	MSTRG.11943	Zm00001d025453	GRMZM2G353213	Protein TIC 40 chloroplastic	[source:homolog]
chr2	110216963	110218913	-5.664279902229849	0.00116298092965738	MSTRG.16641.4	MSTRG.16641	Zm00001d004410	GRMZM2G325749	Ribosomal L18p/L5e family protein	[source:homolog]
chr3	143901358	143907117	-5.66063734196266	0.0146018802190279	Zm00001d041926_T003	MSTRG.24182	Zm00001d041926	GRMZM2G069408	Transcription factor LHW	[source:homolog]
chr1	240865626	240897423	-5.646023062215201	0.00797564062047765	MSTRG.6722.2	MSTRG.6722	Zm00001d032867	GRMZM2G003724	Phosphoglycerate kinase  	 [source: RefGen_v3] 
chr1	302535498	302541414	-5.636020892053901	0.00911702569322395	MSTRG.8889.3	MSTRG.8889	Zm00001d034809	GRMZM2G118014	LUC7 related protein	[source:homolog]
chr2	162271554	162277787	-5.62235206344231	2.72383950565416e-05	Zm00001d005173_T006	MSTRG.17730	Zm00001d005173	GRMZM2G009626	Sterol 3-beta-glucosyltransferase UGT80A2	[source:homolog]
chr10	21192746	21200050	-5.60271326700171	0.000404070230028348	Zm00001d023795_T017	MSTRG.9791	Zm00001d023795	GRMZM2G331368	E3 ubiquitin-protein ligase UPL1	[source:homolog]
chr1	249398842	249403267	-5.597559455949191	0.00011393539732620601	MSTRG.6957.7	MSTRG.6957	Zm00001d033068	GRMZM2G455817	Potassium transporter 5	[source:homolog]
chr10	59950794	59956318	-5.585895061491099	0.0055610771770809395	Zm00001d024262_T003	MSTRG.10386	Zm00001d024262	GRMZM2G305757		
chr7	5845623	5848328	-5.5791588063018205	0.00502673346743449	MSTRG.46619.4	MSTRG.46619	Zm00001d018811	AC187560.5_FG003	Protein TIFY 5A	[source:homolog]
chr1	91251262	91258328	-5.57270900462646	0.00011823280912981999	MSTRG.3071.2	MSTRG.3071	Zm00001d029872	GRMZM2G061099	Oxysterol-binding protein-related protein 2A	[source:homolog]
chr2	22164951	22247922	-5.5596267300181195	1.75772031079765e-10	MSTRG.14502.2	MSTRG.14502	Zm00001d002774	GRMZM5G859526		
chr3	9084078	9086873	-5.550005448350269	1.15261406453602e-06	MSTRG.21408.4	MSTRG.21408	Zm00001d039613	GRMZM2G083418	BEST Arabidopsis thaliana protein match is: copper ion binding (TAIR:AT4G32610.1); Has 43784 Blast hits to 26928 proteins in 1799 species: Archae - 86; Bacteria - 6347; Metazoa - 15971; Fungi - 5398; Plants - 1931; Viruses - 259; Other Eukaryotes -  /.../(source: NCBI BLink).	[source:homolog]
chr6	28271756	28278312	-5.54600922142681	1.5067901651575002e-15	Zm00001d035470_T003	MSTRG.41398	Zm00001d035470	GRMZM2G447745	Putative MYB DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr4	135266834	135270002	-5.54543352699276	0.0164656328415739	Zm00001d050985_T005	MSTRG.30599	Zm00001d050985	GRMZM2G152616	Regulator of chromosome condensation (RCC1) family protein	[source:homolog]
chr1	15961983	16072388	-5.54252461242374	0.0337864965099151	MSTRG.626.1	MSTRG.626	Zm00001d027869	GRMZM2G142557	Polyadenylate-binding protein RBP47B'	[source:homolog]
chr8	99413208	99423770	-5.5333307228690805	1.83262212309328e-05	MSTRG.53673.2	MSTRG.53673	Zm00001d010109	GRMZM2G145905	LETM1-like protein	[source:homolog]
chr10	124859318	124863083	-5.52623113470251	4.0365181755672006e-10	MSTRG.12145.7	MSTRG.12145	Zm00001d025644	GRMZM2G064159	Agmatine deiminase	[source:homolog]
chr2	204252614	204255699	-5.52598122693253	0.0218431825119172	Zm00001d006310_T003	MSTRG.19120	Zm00001d006310	GRMZM5G819999	Nudix hydrolase 23 chloroplastic	[source:homolog]
chr3	13772094	13776752	-5.514205188500379	0.0451240177445122	MSTRG.21320.7	MSTRG.21320	Zm00001d039750	GRMZM2G163291	MYB-type transcription factor  	 [source: RefGen_v3] 
chr2	169022631	169026843	-5.50552655119509	0.0143191872350981	Zm00001d005308_T002	MSTRG.17882	Zm00001d005308	GRMZM2G017334	P-loop NTPase domain-containing protein LPA1 homolog 1	[source:homolog]
chr8	30324369	30325517	-5.5019985230037705	0.00155907717281019	Zm00001d009019_T001	MSTRG.51722	Zm00001d009019	GRMZM2G114484	Selenium-binding protein 3	[source:homolog]
chr2	176553737	176561166	-5.50096987448084	0.0034431488728666197	Zm00001d005502_T005	MSTRG.18070	Zm00001d005502	GRMZM2G018775	Protein SMG7	[source:homolog]
chr10	150180056	150198031	-5.49610682719599	0.015094733441488	Zm00001d026696_T024	MSTRG.12889	Zm00001d026696	GRMZM2G312026	Transportin-1	[source:homolog]
chr2	161572824	161577514	-5.49524840913137	0.0186995472965464	Zm00001d005157_T009	MSTRG.17696	Zm00001d005157	GRMZM2G049588	Glutamine-dependent NAD(+) synthetase	[source:homolog]
chr8	63303339	63307427	-5.49411753729382	0.0203966493599519	Zm00001d009409_T004	MSTRG.52230	Zm00001d009409	GRMZM5G889321	Glycosyltransferase family protein 64 protein C5	[source:homolog]
chr2	47887183	47890072	-5.4922531151133205	1.73482576881815e-12	Zm00001d003555_T002	MSTRG.15382	Zm00001d003555	GRMZM2G028258	Potassium channel SKOR	[source:homolog]
chr5	56924901	56942682	-5.46888088999443	0.0113164954880985	Zm00001d014640_T009	MSTRG.35949	Zm00001d014640	GRMZM2G162184	E3 ubiquitin-protein ligase BRE1-like 1	[source:homolog]
chr1	202214942	202217021	-5.4660623442638805	0.043018207286457	MSTRG.5446.5	MSTRG.5446	Zm00001d031802	GRMZM5G881887	NADPH HC toxin reductase  	 [source: RefGen_v3] 
chr6	166305422	166309167	-5.46307751480441	0.00030598314149649905	Zm00001d038879_T006	MSTRG.45970	Zm00001d038879	GRMZM2G175089	DNAJ heat shock N-terminal domain-containing protein	[source:homolog]
chr5	178455857	178465033	-5.45948351323657	6.94887443058442e-10	Zm00001d016858_T005	MSTRG.39274	Zm00001d016858	GRMZM2G113596	Ankyrin repeat protein SKIP35	[source:homolog]
chr10	131474681	131477936	-5.45603088987733	0.000620151747835648	MSTRG.12414.3	MSTRG.12414	Zm00001d025846	GRMZM5G810727	Beta-glucosidase 47	[source:homolog]
chr4	184810866	184812137	-5.450791926459429	0.0229293936168836	Zm00001d052253_T001	MSTRG.32148	Zm00001d052253	GRMZM2G041959	F-box/kelch-repeat protein SKIP11	[source:homolog]
chr3	172744194	172749340	-5.442338647145281	0.0036026886370787	MSTRG.24946.15	MSTRG.24946	Zm00001d042584	GRMZM5G856881	 dmes1;diphosphocytidyl methyl erythritol synthase1: encodes 4-Diphosphocytidyl-2C-methyl-D-erythritol synthase	 [source: characterized gene (MaizeGDB_09082017)]
chr9	108611850	108612641	-5.4409965860474205	0.0416921517300618	MSTRG.59406.2	MSTRG.59406	Zm00001d046867	GRMZM2G435001	Putative HLH DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr4	7747047	7753448	-5.4388131307163095	0.0008498231954920401	MSTRG.27932.8	MSTRG.27932	Zm00001d048908	GRMZM2G303431	RING/FYVE/PHD zinc finger superfamily protein	[source:homolog]
chr10	118846883	118849735	-5.43482970806549	5.521276079078519e-10	MSTRG.11944.4	MSTRG.11944	Zm00001d025445	GRMZM2G009888	Thioesterase superfamily protein	[source:homolog]
chr8	71626296	71629733	-5.430528432685441	9.78157517792789e-06	MSTRG.52401.1	MSTRG.52401	Zm00001d009580	GRMZM2G413652	Urease accessory protein G	[source:homolog]
chr1	100085601	100090621	-5.42776206079178	0.0198678481623237	MSTRG.3235.1	MSTRG.3235	Zm00001d030021	GRMZM2G169080	BR-signaling kinase 2	[source:homolog]
chr1	106840145	106841435	-5.4265816352400895	0.0231749790160468	Zm00001d030114_T003	MSTRG.3351	Zm00001d030114	GRMZM2G344279	60S ribosomal protein L7-2	[source:homolog]
chr1	34030625	34038272	-5.421571159738081	1.35926948450375e-08	Zm00001d028412_T015	MSTRG.1277	Zm00001d028412	GRMZM2G165944	Filament-like plant protein 4	[source:homolog]
chr6	160545078	160563216	-5.41956679208245	0.00482298869538497	Zm00001d038587_T008	MSTRG.45513	Zm00001d038587	AC226373.2_FG010	Protein FRIGIDA-ESSENTIAL 1	[source:homolog]
chr3	28623779	28627767	-5.41930570875867	0.00119251986181361	MSTRG.21953.6	MSTRG.21953	Zm00001d040127	GRMZM2G355636	Proline-rich receptor-like protein kinase PERK10	[source:homolog]
chr9	154675693	154689989	-5.4108516328368195	0.0014755255685807	Zm00001d048338_T027	MSTRG.61791	Zm00001d048338	GRMZM2G120975	Calcium-binding EF hand family protein	[source:homolog]
chr2	161924907	161932602	-5.3998294338008	0.00023577092456638903	Zm00001d005164_T010	MSTRG.17712	Zm00001d005164	GRMZM2G365035	Calcium-dependent protein kinase 28	[source:homolog]
chr6	166669158	166674691	-5.38933129690395	6.91928386335616e-08	MSTRG.45981.2	MSTRG.45981	Zm00001d038897	GRMZM2G041694	Short-chain dehydrogenase/reductase SDRA	[source:homolog]
chr10	37088571	37102852	-5.3867226207373795	0.0096697949199054	MSTRG.10079.20	MSTRG.10079	Zm00001d024018	GRMZM2G088539	P-loop containing nucleoside triphosphate hydrolases superfamily protein	[source:homolog]
chr2	122442335	122447521	-5.3851112126611	0.0150600151381969	MSTRG.16927.3	MSTRG.16927	Zm00001d004620	GRMZM2G065953		
chr1	81612748	81617500	-5.381277232466481	0.0128748947531337	MSTRG.2782.7	MSTRG.2782	Zm00001d029654	GRMZM2G162690	 tre1;trehalase1:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	56927595	56942751	-5.3797091296008	9.35958556914142e-08	MSTRG.35949.27	MSTRG.35949	Zm00001d014640	GRMZM2G162184	E3 ubiquitin-protein ligase BRE1-like 1	[source:homolog]
chr5	34485979	34495039	-5.37723735297097	1.15582038600867e-26	Zm00001d014159_T045	MSTRG.35280	Zm00001d014159	GRMZM2G313649	Protein NETWORKED 1A	[source:homolog]
chr5	220485564	220523022	-5.36046979523799	0.0180904195116125	Zm00001d018423_T020	MSTRG.41901	Zm00001d018423	GRMZM2G370162	UDP-glucose:glycoprotein glucosyltransferase	[source:homolog]
chr1	296303849	296384226	-5.35367471317589	1.73058642824784e-09	MSTRG.8636.7	MSTRG.8636	Zm00001d034558	GRMZM2G004511	Remorin  	 [source: RefGen_v3] 
chr3	133859850	133862511	-5.34187831658028	4.2467068724206e-05	MSTRG.23915.7	MSTRG.23915	Zm00001d041697	GRMZM5G891834	Cofactor-independent phosphoglycerate mutase	[source:homolog]
chr9	120956838	120988557	-5.3349238299533095	4.5001705878025893e-07	MSTRG.59761.5	MSTRG.59761	Zm00001d047174	GRMZM2G028921	Polypyrimidine tract-binding protein homolog 1	[source:homolog]
chr9	122112789	122121983	-5.3259827718623205	0.0111534381728814	Zm00001d047209_T011	MSTRG.59808	Zm00001d047209	GRMZM2G431243	Calmodulin-binding transcription activator 2	[source:homolog]
chr7	148264636	148273453	-5.31756868722183	8.422722313846829e-05	Zm00001d021301_T020	MSTRG.49825	Zm00001d021301	GRMZM2G109560	 lon1;LON peptidase1: cDNA similar to lon of E. coli and partially substitutes for pim1 in yeast	 [source: characterized gene (MaizeGDB_09082017)]
chr6	165996457	166090711	-5.31518540815361	3.53919640873623e-10	MSTRG.45947.2	MSTRG.45947	Zm00001d038874	GRMZM2G079263	Probable polygalacturonase 	[source:homolog]
chr1	23601341	23605098	-5.31365918520335	0.004936176487527129	MSTRG.959.2	MSTRG.959	Zm00001d028128	GRMZM2G005844	 dng1;DNA glycosylase superfamily protein1:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	187386616	187393392	-5.29895934765371	9.300776055560181e-06	Zm00001d017164_T007	MSTRG.39558	Zm00001d017164	GRMZM2G117108	Protein FAR1-RELATED SEQUENCE 6	[source:homolog]
chr2	56082407	56097280	-5.28181469753066	0.00235274029757297	Zm00001d003713_T003	MSTRG.15572	Zm00001d003713	GRMZM2G044681	Exocyst complex component SEC5A	[source:homolog]
chr6	18835384	18852247	-5.27017026571825	0.0291914718474445	Zm00001d035270_T001	MSTRG.41200	Zm00001d035270	GRMZM2G056038	Sterile alpha motif (SAM) domain-containing protein	[source:homolog]
chr10	41280250	41489751	-5.26442172106732	4.3522181497070893e-07	MSTRG.10162.2	MSTRG.10162	Zm00001d024071	GRMZM2G128876	Xyloglucan endotransglucosylase/hydrolase protein 2	[source:homolog]
chr1	261014926	261031670	-5.24713615597632	0.00488530529156839	Zm00001d033375_T046	MSTRG.7333	Zm00001d033375	GRMZM2G415215	Golgi-body localisation protein domain ;RNA pol II promoter Fmp27 protein domain	[source:homolog]
chr2	10330328	10335238	-5.242302716564111	6.19025842023014e-07	Zm00001d002326_T006	MSTRG.14258	Zm00001d002326	GRMZM5G817886	 aaa1;adenosylmethionine aminotransferase1: endosperm cDNA 5C01E09 (uaz113) similar to bacterial biotin synthesis enzyme	 [source: characterized gene (MaizeGDB_09082017)]
chr2	134523098	134527308	-5.24030175305424	0.0115935209761809	MSTRG.17164.15	MSTRG.17164	Zm00001d004733	GRMZM5G874896		
chr3	11718189	11847491	-5.23536863968949	0.0021955842678677397	MSTRG.21300.3	MSTRG.21300	Zm00001d039685	GRMZM2G150906	Probable galactinol--sucrose galactosyltransferase 5	[source:homolog]
chr5	197531955	197533830	-5.2289902591187305	4.320019231219661e-12	MSTRG.40021.1	MSTRG.40021	Zm00001d017494	GRMZM2G327266	Expansin-B4	[source:homolog]
chr4	15932206	15937178	-5.2283804896755806	7.34805001634163e-07	Zm00001d049095_T006	MSTRG.28156	Zm00001d049095	GRMZM2G139621	EMB2756 (EMBRYO DEFECTIVE 2756)	[source:homolog]
chr3	152750112	152752610	-5.22776948545203	0.000875559326678753	MSTRG.24408.1	MSTRG.24408	Zm00001d042134	GRMZM2G116554	Amino-acid permease BAT1	[source:homolog]
chr2	10015292	10109725	-5.226499422295	5.619881628694971e-11	MSTRG.14237.1	MSTRG.14237	Zm00001d002313	GRMZM2G337532	Leucine-rich repeat transmembrane protein kinase	[source:homolog]
chr3	171277704	171281453	-5.21924137272527	0.00978958404541835	Zm00001d042540_T007	MSTRG.24902	Zm00001d042541	GRMZM2G156861	 lox2;lipoxygenase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr7	179902304	180161394	-5.21596388524564	0.0452825847469542	MSTRG.53383.15	MSTRG.53383	Zm00001d022553	GRMZM2G424205		
chr1	68594802	68597747	-5.20789163380793	1.4506025901391002e-06	Zm00001d029390_T008	MSTRG.2450	Zm00001d029390	GRMZM5G894031		
chr8	150745644	150759984	-5.199744626117809	6.12878902957831e-07	Zm00001d011447_T002	MSTRG.55239	Zm00001d011447	GRMZM2G034025	MAG2-interacting protein 2	[source:homolog]
chr6	164017426	164028424	-5.18130871460411	2.60342453797997e-05	MSTRG.45719.19	MSTRG.45719	Zm00001d038762	GRMZM2G043435	 rboh3;respiratory burst oxidase3:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	47886548	47891133	-5.165595397222731	1.6941106573395002e-05	MSTRG.15382.1	MSTRG.15382	Zm00001d003555	GRMZM2G028258	Potassium channel SKOR	[source:homolog]
chr5	203485525	203489990	-5.14673691087551	2.83018897840902e-07	Zm00001d017666_T001	MSTRG.40189	Zm00001d017666	GRMZM2G044851	Protein NRT1/ PTR FAMILY 7.2	[source:homolog]
chr7	158960341	158969665	-5.13999661193187	8.21790317531182e-08	Zm00001d021646_T017	MSTRG.50209	Zm00001d021646	GRMZM2G451672	Phospholipase A I	[source:homolog]
chr2	221665824	221685317	-5.13722265830195	0.0424229118914428	Zm00001d007075_T034	MSTRG.19989	Zm00001d007075	GRMZM2G035985	Protein transport protein SEC31 homolog B	[source:homolog]
chr7	167285506	167331983	-5.13214149348418	4.165836646749729e-09	MSTRG.50610.2	MSTRG.50610	Zm00001d021972	GRMZM2G411916	Phospholipid-transporting ATPase 2	[source:homolog]
chr10	118888454	118897550	-5.11790514079706	2.5797870809252e-06	MSTRG.11928.20	MSTRG.11928	Zm00001d025449	GRMZM2G140726	Putative MAPKKK family protein kinase  	 [source: RefGen_v3] 
chr3	201240362	201248398	-5.11593944090055	4.784761050303041e-06	Zm00001d043473_T008	MSTRG.26059	Zm00001d043473	GRMZM2G167283	Probable sugar phosphate/phosphate translocator 	[source:homolog]
chr10	122914944	122920296	-5.11255874880687	5.442479157057109e-13	MSTRG.12040.2	MSTRG.12040	Zm00001d025581	GRMZM2G017426	loricrin-related	[source:homolog]
chr3	37923422	37936780	-5.11160752750241	0.00231257340813834	MSTRG.22232.1	MSTRG.22232	Zm00001d040320	AC207652.3_FG001	Heat shock protein DnaJ with tetratricopeptide repeat	[source:homolog]
chr1	168391243	168397207	-5.109776170155589	0.0398545801487788	Zm00001d030937_T002	MSTRG.4372	Zm00001d030937	GRMZM2G012932	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	[source:homolog]
chr2	9168197	9172539	-5.10250715023214	0.0254979233687318	Zm00001d002266_T021	MSTRG.13892	Zm00001d002266	GRMZM2G000052	Lysine-specific histone demethylase 1  	 [source: RefGen_v3] 
chr5	101139462	101148261	-5.09940084589975	0.047261099166152	MSTRG.37704.7	MSTRG.37704	Zm00001d015613	GRMZM2G145500	Protein TIC 21 chloroplastic	[source:homolog]
chr10	135741659	135752680	-5.0982179423124805	9.366630681821289e-08	MSTRG.12457.1	MSTRG.12457	Zm00001d026000	GRMZM2G063972	DNAJ heat shock N-terminal domain-containing protein	[source:homolog]
chr1	45286209	45290076	-5.09743915180877	0.0147303806585368	MSTRG.1832.9	MSTRG.1832	Zm00001d028750	GRMZM2G053669	 asn3;asparagine synthetase3:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	40713008	40718506	-5.09364829105613	0.000377537225844734	Zm00001d028608_T002	MSTRG.1530	Zm00001d028608	GRMZM2G110309	Telomere repeat-binding protein 5	[source:homolog]
chr10	114701647	114703984	-5.08506374370651	8.50508674545984e-22	Zm00001d025339_T002	MSTRG.11785	Zm00001d025339	GRMZM2G147424	 sfb1;SF1 binding protein candidate1: endosperm cDNA 5C09C08 similar to spinach transcription factor	 [source: characterized gene (MaizeGDB_09082017)]
chr5	216404722	216408819	-5.084901812728219	0.00669795605410782	Zm00001d018199_T028	MSTRG.41662	Zm00001d018199	GRMZM2G368206	PHD finger family protein	[source:homolog]
chr3	207872999	207876887	-5.08188258301398	0.0017500776037803801	Zm00001d043701_T001	MSTRG.26342	Zm00001d043701	GRMZM2G091540	IAA-amino acid hydrolase ILR1-like 4	[source:homolog]
chr3	219831020	219838992	-5.075033285522389	0.00809356812491689	Zm00001d044121_T003	MSTRG.26850	Zm00001d044121	GRMZM2G316635	auxin-like 1 protein	[source:homolog]
chr2	236348383	236350369	-5.07066916171194	9.276213076415708e-07	Zm00001d007616_T001	MSTRG.20574	Zm00001d007616	GRMZM2G124921	Patatin-like protein 2	[source:homolog]
chr10	139916003	139925053	-5.066783090058519	1.86751904887028e-08	MSTRG.12637.14	MSTRG.12637	Zm00001d026153	AF466202.2_FG008	SPT2 chromatin protein	[source:homolog]
chr5	40895451	40903341	-5.05230607269188	0.0319136225761216	Zm00001d014321_T006	MSTRG.35561	Zm00001d014321	GRMZM2G001191	UTP:RNA uridylyltransferase 1	[source:homolog]
chr1	3650990	3661023	-5.050430418798	0.00366959537270875	MSTRG.371.4	MSTRG.371	Zm00001d027359	GRMZM2G062210	 fus6;fusca homolog: leaf cDNA csu896	 single copy
chr6	53793195	53795747	-5.0485692555493396	0.0304489978377547	MSTRG.42350.1	MSTRG.42350	Zm00001d035829	GRMZM2G000713		
chr9	30191087	30217757	-5.04226669015911	4.949405906806e-10	Zm00001d045635_T020	MSTRG.57823	Zm00001d045635	GRMZM2G472428	Helicase protein MOM1	[source:homolog]
chr3	31635684	31641588	-5.0421926035666695	0.0333612043663933	Zm00001d040193_T083	MSTRG.22064	Zm00001d040193	GRMZM2G049954	ARM repeat superfamily protein	[source:homolog]
chr2	29539238	29541364	-5.03456135013058	0.0345141310839224	Zm00001d003016_T004	MSTRG.14689	Zm00001d003016	GRMZM2G441347	 pal2;phenylalanine ammonia lyase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	117620260	117694865	-5.02835192445155	0.000240028500521577	Zm00001d030266_T046	MSTRG.3571	Zm00001d030266	GRMZM2G326643	Callose synthase 10	[source:homolog]
chr5	182188749	182194083	-5.02775512539388	0.00744278891367731	MSTRG.39445.4	MSTRG.39445	Zm00001d016993	GRMZM2G444643	LAG1 longevity assurance homolog 3	[source:homolog]
chr2	175506149	175511881	-5.020973003128731	4.33860672758427e-26	MSTRG.18074.5	MSTRG.18074	Zm00001d005478	GRMZM2G082580	Cellulose synthase A catalytic subunit 5 [UDP-forming]	[source:homolog]
chr7	38302251	38307962	-5.0144317339092	1.8150123770001298e-18	Zm00001d019507_T008	MSTRG.47459	Zm00001d019507	GRMZM2G025231	Cellulose synthase-7  	 [source: RefGen_v3] 
chr2	12745126	12759144	-4.99640188793084	0.000765957541026653	MSTRG.14394.1	MSTRG.14394	Zm00001d002444	GRMZM2G539821	scramblase-related	[source:homolog]
